ubicageo_f,listtema_o,norealiz,accfor1,accfor2,sexostt,sexos1,sexosne
21153,205,NA,NA,NA,NA,NA,NA
21153,206,NA,NA,NA,NA,NA,NA
21153,207,NA,NA,NA,NA,NA,NA
21153,301,NA,NA,NA,NA,NA,NA
21153,302,NA,NA,NA,NA,NA,NA
21153,303,NA,NA,NA,NA,NA,NA
21153,304,NA,NA,NA,NA,NA,NA
21153,305,NA,NA,NA,NA,NA,NA
21153,306,NA,NA,NA,NA,NA,NA
21153,307,NA,NA,NA,NA,NA,NA
21153,308,NA,NA,NA,NA,NA,NA
21153,309,NA,NA,NA,NA,NA,NA
21153,310,NA,NA,NA,NA,NA,NA
21153,400,NA,NA,NA,NA,NA,NA
21153,500,NA,NA,NA,NA,NA,NA
21153,600,NA,NA,NA,NA,NA,NA
21154,101,NA,NA,NA,NA,NA,1
21154,102,NA,NA,NA,NA,NA,1
21154,103,NA,NA,NA,NA,NA,1
21154,104,NA,NA,NA,NA,NA,1
21154,105,NA,NA,NA,NA,NA,1
21154,106,NA,NA,NA,NA,NA,1
21154,107,NA,NA,NA,NA,NA,1
21154,108,NA,NA,NA,NA,NA,1
21154,201,NA,NA,NA,NA,NA,1
21154,202,NA,NA,NA,NA,NA,1
21154,203,NA,NA,NA,NA,NA,1
21154,204,NA,NA,NA,NA,NA,1
21154,205,NA,NA,NA,NA,NA,1
21154,206,NA,NA,NA,NA,NA,1
21154,207,NA,NA,NA,NA,NA,1
21154,301,NA,NA,NA,NA,NA,1
21154,302,NA,NA,NA,NA,NA,1
21154,303,NA,NA,NA,NA,NA,1
21154,304,15,15,15,11,4,
21154,305,NA,NA,NA,NA,NA,1
21154,306,NA,NA,NA,NA,NA,1
21154,307,NA,NA,NA,NA,NA,1
21154,308,NA,NA,NA,NA,NA,1
21154,309,NA,NA,NA,NA,NA,1
21154,310,NA,NA,NA,NA,NA,1
21154,400,NA,NA,NA,NA,NA,1
21154,500,NA,NA,NA,NA,NA,1
21154,600,NA,NA,NA,NA,NA,1
21155,101,NA,NA,NA,NA,NA,1
21155,102,NA,NA,NA,NA,NA,1
21155,103,NA,NA,NA,NA,NA,1
21155,104,NA,NA,NA,NA,NA,1
21155,105,NA,NA,NA,NA,NA,1
21155,106,NA,NA,NA,NA,NA,1
21155,107,NA,NA,NA,NA,NA,1
21155,108,NA,NA,NA,NA,NA,1
21155,201,NA,NA,NA,NA,NA,1
21155,202,NA,NA,NA,NA,NA,1
21155,203,NA,NA,NA,NA,NA,1
21155,204,2,2,9,7,2,
21155,205,NA,NA,NA,NA,NA,1
21155,206,NA,NA,NA,NA,NA,1
21155,207,NA,NA,NA,NA,NA,1
21155,301,NA,NA,NA,NA,NA,1
21155,302,NA,NA,NA,NA,NA,1
21155,303,NA,NA,NA,NA,NA,1
21155,304,NA,NA,NA,NA,NA,1
21155,305,NA,NA,NA,NA,NA,1
21155,306,NA,NA,NA,NA,NA,1
21155,307,NA,NA,NA,NA,NA,1
21155,308,NA,NA,NA,NA,NA,1
21155,309,NA,NA,NA,NA,NA,1
21155,310,NA,NA,NA,NA,NA,1
21155,400,NA,NA,NA,NA,NA,1
21155,500,NA,NA,NA,NA,NA,1
21155,600,2,2,9,7,2,
21156,101,NA,NA,NA,NA,NA,NA
21156,102,NA,NA,NA,NA,NA,NA
21156,103,NA,NA,NA,NA,NA,NA
21156,104,NA,NA,NA,NA,NA,NA
21156,105,NA,NA,NA,NA,NA,NA
21156,106,NA,NA,NA,NA,NA,NA
21156,107,NA,NA,NA,NA,NA,NA
21156,108,NA,NA,NA,NA,NA,NA
21156,201,NA,NA,NA,NA,NA,NA
21156,202,NA,NA,NA,NA,NA,NA
21156,203,NA,NA,NA,NA,NA,NA
21156,204,NA,NA,NA,NA,NA,NA
21156,205,NA,NA,NA,NA,NA,NA
21156,206,NA,NA,NA,NA,NA,NA
21156,207,NA,NA,NA,NA,NA,NA
21156,301,NA,NA,NA,NA,NA,NA
21156,302,NA,NA,NA,NA,NA,NA
21156,303,NA,NA,NA,NA,NA,NA
21156,304,NA,NA,NA,NA,NA,NA
21156,305,NA,NA,NA,NA,NA,NA
21156,306,NA,NA,NA,NA,NA,NA
21156,307,NA,NA,NA,NA,NA,NA
21156,308,NA,NA,NA,NA,NA,NA
21156,309,NA,NA,NA,NA,NA,NA
21156,310,NA,NA,NA,NA,NA,NA
21156,400,NA,NA,NA,NA,NA,NA
21156,500,NA,NA,NA,NA,NA,NA
21156,600,NA,NA,NA,NA,NA,NA
21157,101,NA,NA,NA,NA,NA,1
21157,102,NA,NA,NA,NA,NA,1
21157,103,NA,NA,NA,NA,NA,1
21157,104,NA,NA,NA,NA,NA,1
21157,105,NA,NA,NA,NA,NA,1
21157,106,NA,NA,NA,NA,NA,1
21157,107,NA,NA,NA,NA,NA,1
21157,108,NA,NA,NA,NA,NA,1
21157,201,NA,NA,NA,NA,NA,1
21157,202,NA,NA,NA,NA,NA,1
21157,203,NA,NA,NA,NA,NA,1
21157,204,NA,NA,NA,NA,NA,1
21157,205,NA,NA,NA,NA,NA,1
21157,206,NA,NA,NA,NA,NA,1
21157,207,NA,NA,NA,NA,NA,1
21157,301,NA,NA,NA,NA,NA,1
21157,302,NA,NA,NA,NA,NA,1
21157,303,NA,NA,NA,NA,NA,1
21157,304,NA,NA,NA,NA,NA,1
21157,305,NA,NA,NA,NA,NA,1
21157,306,NA,NA,NA,NA,NA,1
21157,307,NA,NA,NA,NA,NA,1
21157,308,NA,NA,NA,NA,NA,1
21157,309,NA,NA,NA,NA,NA,1
21157,310,NA,NA,NA,NA,NA,1
21157,400,NA,NA,NA,NA,NA,1
21157,500,NA,NA,NA,NA,NA,1
21157,600,NA,NA,NA,NA,NA,1
21158,101,NA,NA,NA,NA,NA,NA
21158,102,NA,NA,NA,NA,NA,NA
21158,103,NA,NA,NA,NA,NA,NA
21158,104,NA,NA,NA,NA,NA,NA
21158,105,NA,NA,NA,NA,NA,NA
21158,106,NA,NA,NA,NA,NA,NA
21158,107,NA,NA,NA,NA,NA,NA
21158,108,NA,NA,NA,NA,NA,NA
21158,201,NA,NA,NA,NA,NA,NA
21158,202,NA,NA,NA,NA,NA,NA
21158,203,NA,NA,NA,NA,NA,NA
21158,204,NA,NA,NA,NA,NA,NA
21158,205,NA,NA,NA,NA,NA,NA
21158,206,NA,NA,NA,NA,NA,NA
21158,207,NA,NA,NA,NA,NA,NA
21158,301,NA,NA,NA,NA,NA,NA
21158,302,NA,NA,NA,NA,NA,NA
21158,303,NA,NA,NA,NA,NA,NA
21158,304,NA,NA,NA,NA,NA,NA
21158,305,NA,NA,NA,NA,NA,NA
21158,306,NA,NA,NA,NA,NA,NA
21158,307,NA,NA,NA,NA,NA,NA
21158,308,NA,NA,NA,NA,NA,NA
21158,309,NA,NA,NA,NA,NA,NA
21158,310,NA,NA,NA,NA,NA,NA
21158,400,NA,NA,NA,NA,NA,NA
21158,500,NA,NA,NA,NA,NA,NA
21158,600,NA,NA,NA,NA,NA,NA
21159,101,NA,NA,NA,NA,NA,1
21159,102,NA,NA,NA,NA,NA,1
21159,103,NA,NA,NA,NA,NA,1
21159,104,NA,NA,NA,NA,NA,1
21159,105,NA,NA,NA,NA,NA,1
21159,106,NA,NA,NA,NA,NA,1
21159,107,NA,NA,NA,NA,NA,1
21159,108,NA,NA,NA,NA,NA,1
21159,201,4,4,11,11,0,
21159,202,NA,NA,NA,NA,NA,1
21159,203,NA,NA,NA,NA,NA,1
21159,204,NA,NA,NA,NA,NA,1
21159,205,NA,NA,NA,NA,NA,1
21159,206,4,4,11,11,0,
21159,207,NA,NA,NA,NA,NA,1
21159,301,NA,NA,NA,NA,NA,1
21159,302,NA,NA,NA,NA,NA,1
21159,303,NA,NA,NA,NA,NA,1
21159,304,NA,NA,NA,NA,NA,1
21159,305,NA,NA,NA,NA,NA,1
21159,306,NA,NA,NA,NA,NA,1
21159,307,NA,NA,NA,NA,NA,1
21159,308,NA,NA,NA,NA,NA,1
21159,309,NA,NA,NA,NA,NA,1
21159,310,NA,NA,NA,NA,NA,1
21159,400,NA,NA,NA,NA,NA,1
21159,500,NA,NA,NA,NA,NA,1
21159,600,NA,NA,NA,NA,NA,1
21160,101,NA,NA,NA,NA,NA,NA
21160,102,NA,NA,NA,NA,NA,NA
21160,103,NA,NA,NA,NA,NA,NA
21160,104,NA,NA,NA,NA,NA,NA
21160,105,NA,NA,NA,NA,NA,NA
21160,106,NA,NA,NA,NA,NA,NA
21160,107,NA,NA,NA,NA,NA,NA
21160,108,NA,NA,NA,NA,NA,NA
21160,201,NA,NA,NA,NA,NA,NA
21160,202,NA,NA,NA,NA,NA,NA
21160,203,NA,NA,NA,NA,NA,NA
21160,204,NA,NA,NA,NA,NA,NA
21160,205,NA,NA,NA,NA,NA,NA
21160,206,NA,NA,NA,NA,NA,NA
21160,207,NA,NA,NA,NA,NA,NA
21160,301,NA,NA,NA,NA,NA,NA
21160,302,NA,NA,NA,NA,NA,NA
21160,303,NA,NA,NA,NA,NA,NA
21160,304,NA,NA,NA,NA,NA,NA
21160,305,NA,NA,NA,NA,NA,NA
21160,306,NA,NA,NA,NA,NA,NA
21160,307,NA,NA,NA,NA,NA,NA
21160,308,NA,NA,NA,NA,NA,NA
21160,309,NA,NA,NA,NA,NA,NA
21160,310,NA,NA,NA,NA,NA,NA
21160,400,NA,NA,NA,NA,NA,NA
21160,500,NA,NA,NA,NA,NA,NA
21160,600,NA,NA,NA,NA,NA,NA
21161,101,NA,NA,NA,NA,NA,NA
21161,102,NA,NA,NA,NA,NA,NA
21161,103,NA,NA,NA,NA,NA,NA
21161,104,NA,NA,NA,NA,NA,NA
21161,105,NA,NA,NA,NA,NA,NA
21161,106,NA,NA,NA,NA,NA,NA
21161,107,NA,NA,NA,NA,NA,NA
21161,108,NA,NA,NA,NA,NA,NA
21161,201,NA,NA,NA,NA,NA,NA
21161,202,NA,NA,NA,NA,NA,NA
21161,203,NA,NA,NA,NA,NA,NA
21161,204,NA,NA,NA,NA,NA,NA
21161,205,NA,NA,NA,NA,NA,NA
21161,206,NA,NA,NA,NA,NA,NA
21161,207,NA,NA,NA,NA,NA,NA
21161,301,NA,NA,NA,NA,NA,NA
21161,302,NA,NA,NA,NA,NA,NA
21161,303,NA,NA,NA,NA,NA,NA
21161,304,NA,NA,NA,NA,NA,NA
21161,305,NA,NA,NA,NA,NA,NA
21161,306,NA,NA,NA,NA,NA,NA
21161,307,NA,NA,NA,NA,NA,NA
21161,308,NA,NA,NA,NA,NA,NA
21161,309,NA,NA,NA,NA,NA,NA
21161,310,NA,NA,NA,NA,NA,NA
21161,400,NA,NA,NA,NA,NA,NA
21161,500,NA,NA,NA,NA,NA,NA
21161,600,NA,NA,NA,NA,NA,NA
21162,101,NA,NA,NA,NA,NA,NA
21162,102,NA,NA,NA,NA,NA,NA
21162,103,NA,NA,NA,NA,NA,NA
21162,104,NA,NA,NA,NA,NA,NA
21162,105,NA,NA,NA,NA,NA,NA
21162,106,NA,NA,NA,NA,NA,NA
21162,107,NA,NA,NA,NA,NA,NA
21162,108,NA,NA,NA,NA,NA,NA
21162,201,NA,NA,NA,NA,NA,NA
21162,202,NA,NA,NA,NA,NA,NA
21162,203,NA,NA,NA,NA,NA,NA
21162,204,NA,NA,NA,NA,NA,NA
21162,205,NA,NA,NA,NA,NA,NA
21162,206,NA,NA,NA,NA,NA,NA
21162,207,NA,NA,NA,NA,NA,NA
21162,301,NA,NA,NA,NA,NA,NA
21162,302,NA,NA,NA,NA,NA,NA
21162,303,NA,NA,NA,NA,NA,NA
21162,304,NA,NA,NA,NA,NA,NA
21162,305,NA,NA,NA,NA,NA,NA
21162,306,NA,NA,NA,NA,NA,NA
21162,307,NA,NA,NA,NA,NA,NA
21162,308,NA,NA,NA,NA,NA,NA
21162,309,NA,NA,NA,NA,NA,NA
21162,310,NA,NA,NA,NA,NA,NA
21162,400,NA,NA,NA,NA,NA,NA
21162,500,NA,NA,NA,NA,NA,NA
21162,600,NA,NA,NA,NA,NA,NA
21163,101,NA,NA,NA,NA,NA,NA
21163,102,NA,NA,NA,NA,NA,NA
21163,103,NA,NA,NA,NA,NA,NA
21163,104,NA,NA,NA,NA,NA,NA
21163,105,NA,NA,NA,NA,NA,NA
21163,106,NA,NA,NA,NA,NA,NA
21163,107,NA,NA,NA,NA,NA,NA
21163,108,NA,NA,NA,NA,NA,NA
21163,201,NA,NA,NA,NA,NA,NA
21163,202,NA,NA,NA,NA,NA,NA
21163,203,NA,NA,NA,NA,NA,NA
21163,204,NA,NA,NA,NA,NA,NA
21163,205,NA,NA,NA,NA,NA,NA
21163,206,NA,NA,NA,NA,NA,NA
21163,207,NA,NA,NA,NA,NA,NA
21163,301,NA,NA,NA,NA,NA,NA
21163,302,NA,NA,NA,NA,NA,NA
21163,303,NA,NA,NA,NA,NA,NA
21163,304,NA,NA,NA,NA,NA,NA
21163,305,NA,NA,NA,NA,NA,NA
21163,306,NA,NA,NA,NA,NA,NA
21163,307,NA,NA,NA,NA,NA,NA
21163,308,NA,NA,NA,NA,NA,NA
21163,309,NA,NA,NA,NA,NA,NA
21163,310,NA,NA,NA,NA,NA,NA
21163,400,NA,NA,NA,NA,NA,NA
21163,500,NA,NA,NA,NA,NA,NA
21163,600,NA,NA,NA,NA,NA,NA
21164,101,NA,NA,NA,NA,NA,NA
21164,102,NA,NA,NA,NA,NA,NA
21164,103,NA,NA,NA,NA,NA,NA
21164,104,NA,NA,NA,NA,NA,NA
21164,105,NA,NA,NA,NA,NA,NA
21164,106,NA,NA,NA,NA,NA,NA
21164,107,NA,NA,NA,NA,NA,NA
21164,108,NA,NA,NA,NA,NA,NA
21164,201,NA,NA,NA,NA,NA,NA
21164,202,NA,NA,NA,NA,NA,NA
21164,203,NA,NA,NA,NA,NA,NA
21164,204,NA,NA,NA,NA,NA,NA
21164,205,NA,NA,NA,NA,NA,NA
21164,206,NA,NA,NA,NA,NA,NA
21164,207,NA,NA,NA,NA,NA,NA
21164,301,NA,NA,NA,NA,NA,NA
21164,302,NA,NA,NA,NA,NA,NA
21164,303,NA,NA,NA,NA,NA,NA
21164,304,NA,NA,NA,NA,NA,NA
21164,305,NA,NA,NA,NA,NA,NA
21164,306,NA,NA,NA,NA,NA,NA
21164,307,NA,NA,NA,NA,NA,NA
21164,308,NA,NA,NA,NA,NA,NA
21164,309,NA,NA,NA,NA,NA,NA
21164,310,NA,NA,NA,NA,NA,NA
21164,400,NA,NA,NA,NA,NA,NA
21164,500,NA,NA,NA,NA,NA,NA
21164,600,NA,NA,NA,NA,NA,NA
21165,101,NA,NA,NA,NA,NA,NA
21165,102,NA,NA,NA,NA,NA,NA
21165,103,NA,NA,NA,NA,NA,NA
21165,104,NA,NA,NA,NA,NA,NA
21165,105,NA,NA,NA,NA,NA,NA
21165,106,NA,NA,NA,NA,NA,NA
21165,107,NA,NA,NA,NA,NA,NA
21165,108,NA,NA,NA,NA,NA,NA
21165,201,NA,NA,NA,NA,NA,NA
21165,202,NA,NA,NA,NA,NA,NA
21165,203,NA,NA,NA,NA,NA,NA
21165,204,NA,NA,NA,NA,NA,NA
21165,205,NA,NA,NA,NA,NA,NA
21165,206,NA,NA,NA,NA,NA,NA
21165,207,NA,NA,NA,NA,NA,NA
21165,301,NA,NA,NA,NA,NA,NA
21165,302,NA,NA,NA,NA,NA,NA
21165,303,NA,NA,NA,NA,NA,NA
21165,304,NA,NA,NA,NA,NA,NA
21165,305,NA,NA,NA,NA,NA,NA
21165,306,NA,NA,NA,NA,NA,NA
21165,307,NA,NA,NA,NA,NA,NA
21165,308,NA,NA,NA,NA,NA,NA
21165,309,NA,NA,NA,NA,NA,NA
21165,310,NA,NA,NA,NA,NA,NA
21165,400,NA,NA,NA,NA,NA,NA
21165,500,NA,NA,NA,NA,NA,NA
21165,600,NA,NA,NA,NA,NA,NA
21166,101,NA,NA,NA,NA,NA,NA
21166,102,NA,NA,NA,NA,NA,NA
21166,103,NA,NA,NA,NA,NA,NA
21166,104,NA,NA,NA,NA,NA,NA
21166,105,NA,NA,NA,NA,NA,NA
21166,106,NA,NA,NA,NA,NA,NA
21166,107,NA,NA,NA,NA,NA,NA
21166,108,NA,NA,NA,NA,NA,NA
21166,201,NA,NA,NA,NA,NA,NA
21166,202,NA,NA,NA,NA,NA,NA
21166,203,NA,NA,NA,NA,NA,NA
21166,204,NA,NA,NA,NA,NA,NA
21166,205,NA,NA,NA,NA,NA,NA
21166,206,NA,NA,NA,NA,NA,NA
21166,207,NA,NA,NA,NA,NA,NA
21166,301,NA,NA,NA,NA,NA,NA
21166,302,NA,NA,NA,NA,NA,NA
21166,303,NA,NA,NA,NA,NA,NA
21166,304,NA,NA,NA,NA,NA,NA
21166,305,NA,NA,NA,NA,NA,NA
21166,306,NA,NA,NA,NA,NA,NA
21166,307,NA,NA,NA,NA,NA,NA
21166,308,NA,NA,NA,NA,NA,NA
21166,309,NA,NA,NA,NA,NA,NA
21166,310,NA,NA,NA,NA,NA,NA
21166,400,NA,NA,NA,NA,NA,NA
21166,500,NA,NA,NA,NA,NA,NA
21166,600,NA,NA,NA,NA,NA,NA
21167,101,NA,NA,NA,NA,NA,NA
21167,102,NA,NA,NA,NA,NA,NA
21167,103,NA,NA,NA,NA,NA,NA
21167,104,NA,NA,NA,NA,NA,NA
21167,105,NA,NA,NA,NA,NA,NA
21167,106,NA,NA,NA,NA,NA,NA
21167,107,NA,NA,NA,NA,NA,NA
21167,108,NA,NA,NA,NA,NA,NA
21167,201,NA,NA,NA,NA,NA,NA
21167,202,NA,NA,NA,NA,NA,NA
21167,203,NA,NA,NA,NA,NA,NA
21167,204,NA,NA,NA,NA,NA,NA
21167,205,NA,NA,NA,NA,NA,NA
21167,206,NA,NA,NA,NA,NA,NA
21167,207,NA,NA,NA,NA,NA,NA
21167,301,NA,NA,NA,NA,NA,NA
21167,302,NA,NA,NA,NA,NA,NA
21167,303,NA,NA,NA,NA,NA,NA
21167,304,NA,NA,NA,NA,NA,NA
21167,305,NA,NA,NA,NA,NA,NA
21167,306,NA,NA,NA,NA,NA,NA
21167,307,NA,NA,NA,NA,NA,NA
21167,308,NA,NA,NA,NA,NA,NA
21167,309,NA,NA,NA,NA,NA,NA
21167,310,NA,NA,NA,NA,NA,NA
21167,400,NA,NA,NA,NA,NA,NA
21167,500,NA,NA,NA,NA,NA,NA
21167,600,NA,NA,NA,NA,NA,NA
21168,101,NA,NA,NA,NA,NA,1
21168,102,NA,NA,NA,NA,NA,1
21168,103,NA,NA,NA,NA,NA,1
21168,104,NA,NA,NA,NA,NA,1
21168,105,NA,NA,NA,NA,NA,1
21168,106,NA,NA,NA,NA,NA,1
21168,107,NA,NA,NA,NA,NA,1
21168,108,NA,NA,NA,NA,NA,1
21168,201,NA,NA,NA,NA,NA,1
21168,202,NA,NA,NA,NA,NA,1
21168,203,NA,NA,NA,NA,NA,1
21168,204,NA,NA,NA,NA,NA,1
21168,205,NA,NA,NA,NA,NA,1
21168,206,NA,NA,NA,NA,NA,1
21168,207,NA,NA,NA,NA,NA,1
21168,301,NA,NA,NA,NA,NA,1
21168,302,NA,NA,NA,NA,NA,1
21168,303,NA,NA,NA,NA,NA,1
21168,304,NA,NA,NA,NA,NA,1
21168,305,NA,NA,NA,NA,NA,1
21168,306,NA,NA,NA,NA,NA,1
21168,307,NA,NA,NA,NA,NA,1
21168,308,NA,NA,NA,NA,NA,1
21168,309,NA,NA,NA,NA,NA,1
21168,310,NA,NA,NA,NA,NA,1
21168,400,NA,NA,NA,NA,NA,1
21168,500,NA,NA,NA,NA,NA,1
21168,600,1,1,5,4,1,
21169,101,NA,NA,NA,NA,NA,1
21169,102,NA,NA,NA,NA,NA,1
21169,103,NA,NA,NA,NA,NA,1
21169,104,NA,NA,NA,NA,NA,1
21169,105,NA,NA,NA,NA,NA,1
21169,106,NA,NA,NA,NA,NA,1
21169,107,NA,NA,NA,NA,NA,1
21169,108,NA,NA,NA,NA,NA,1
21169,201,NA,NA,NA,NA,NA,1
21169,202,NA,NA,NA,NA,NA,1
21169,203,NA,NA,NA,NA,NA,1
21169,204,NA,NA,NA,NA,NA,1
21169,205,NA,NA,NA,NA,NA,1
21169,206,3,3,35,29,6,
21169,207,NA,NA,NA,NA,NA,1
21169,301,NA,NA,NA,NA,NA,1
21169,302,NA,NA,NA,NA,NA,1
21169,303,NA,NA,NA,NA,NA,1
21169,304,NA,NA,NA,NA,NA,1
21169,305,NA,NA,NA,NA,NA,1
21169,306,NA,NA,NA,NA,NA,1
21169,307,NA,NA,NA,NA,NA,1
21169,308,NA,NA,NA,NA,NA,1
21169,309,NA,NA,NA,NA,NA,1
21169,310,NA,NA,NA,NA,NA,1
21169,400,NA,NA,NA,NA,NA,1
21169,500,NA,NA,NA,NA,NA,1
21169,600,NA,NA,NA,NA,NA,1
21170,101,NA,NA,NA,NA,NA,NA
21170,102,NA,NA,NA,NA,NA,NA
21170,103,NA,NA,NA,NA,NA,NA
21170,104,NA,NA,NA,NA,NA,NA
21170,105,NA,NA,NA,NA,NA,NA
21170,106,NA,NA,NA,NA,NA,NA
21170,107,NA,NA,NA,NA,NA,NA
21170,108,NA,NA,NA,NA,NA,NA
21170,201,NA,NA,NA,NA,NA,NA
21170,202,NA,NA,NA,NA,NA,NA
21170,203,NA,NA,NA,NA,NA,NA
21170,204,NA,NA,NA,NA,NA,NA
21170,205,NA,NA,NA,NA,NA,NA
21170,206,NA,NA,NA,NA,NA,NA
21170,207,NA,NA,NA,NA,NA,NA
21170,301,NA,NA,NA,NA,NA,NA
21170,302,NA,NA,NA,NA,NA,NA
21170,303,NA,NA,NA,NA,NA,NA
21170,304,NA,NA,NA,NA,NA,NA
21170,305,NA,NA,NA,NA,NA,NA
21170,306,NA,NA,NA,NA,NA,NA
21170,307,NA,NA,NA,NA,NA,NA
21170,308,NA,NA,NA,NA,NA,NA
21170,309,NA,NA,NA,NA,NA,NA
21170,310,NA,NA,NA,NA,NA,NA
21170,400,NA,NA,NA,NA,NA,NA
21170,500,NA,NA,NA,NA,NA,NA
21170,600,NA,NA,NA,NA,NA,NA
21171,101,NA,NA,NA,NA,NA,NA
21171,102,NA,NA,NA,NA,NA,NA
21171,103,NA,NA,NA,NA,NA,NA
21171,104,NA,NA,NA,NA,NA,NA
21171,105,NA,NA,NA,NA,NA,NA
21171,106,NA,NA,NA,NA,NA,NA
21171,107,NA,NA,NA,NA,NA,NA
21171,108,NA,NA,NA,NA,NA,NA
21171,201,NA,NA,NA,NA,NA,NA
21171,202,NA,NA,NA,NA,NA,NA
21171,203,NA,NA,NA,NA,NA,NA
21171,204,NA,NA,NA,NA,NA,NA
21171,205,NA,NA,NA,NA,NA,NA
21171,206,NA,NA,NA,NA,NA,NA
21171,207,NA,NA,NA,NA,NA,NA
21171,301,NA,NA,NA,NA,NA,NA
21171,302,NA,NA,NA,NA,NA,NA
21171,303,NA,NA,NA,NA,NA,NA
21171,304,NA,NA,NA,NA,NA,NA
21171,305,NA,NA,NA,NA,NA,NA
21171,306,NA,NA,NA,NA,NA,NA
21171,307,NA,NA,NA,NA,NA,NA
21171,308,NA,NA,NA,NA,NA,NA
21171,309,NA,NA,NA,NA,NA,NA
21171,310,NA,NA,NA,NA,NA,NA
21171,400,NA,NA,NA,NA,NA,NA
21171,500,NA,NA,NA,NA,NA,NA
21171,600,NA,NA,NA,NA,NA,NA
21172,101,NA,NA,NA,NA,NA,NA
21172,102,NA,NA,NA,NA,NA,NA
21172,103,NA,NA,NA,NA,NA,NA
21172,104,NA,NA,NA,NA,NA,NA
21172,105,NA,NA,NA,NA,NA,NA
21172,106,NA,NA,NA,NA,NA,NA
21172,107,NA,NA,NA,NA,NA,NA
21172,108,NA,NA,NA,NA,NA,NA
21172,201,NA,NA,NA,NA,NA,NA
21172,202,NA,NA,NA,NA,NA,NA
21172,203,NA,NA,NA,NA,NA,NA
21172,204,NA,NA,NA,NA,NA,NA
21172,205,NA,NA,NA,NA,NA,NA
21172,206,NA,NA,NA,NA,NA,NA
21172,207,NA,NA,NA,NA,NA,NA
21172,301,NA,NA,NA,NA,NA,NA
21172,302,NA,NA,NA,NA,NA,NA
21172,303,NA,NA,NA,NA,NA,NA
21172,304,NA,NA,NA,NA,NA,NA
21172,305,NA,NA,NA,NA,NA,NA
21172,306,NA,NA,NA,NA,NA,NA
21172,307,NA,NA,NA,NA,NA,NA
21172,308,NA,NA,NA,NA,NA,NA
21172,309,NA,NA,NA,NA,NA,NA
21172,310,NA,NA,NA,NA,NA,NA
21172,400,NA,NA,NA,NA,NA,NA
21172,500,NA,NA,NA,NA,NA,NA
21172,600,NA,NA,NA,NA,NA,NA
21173,101,NA,NA,NA,NA,NA,NA
21173,102,NA,NA,NA,NA,NA,NA
21173,103,NA,NA,NA,NA,NA,NA
21173,104,NA,NA,NA,NA,NA,NA
21173,105,NA,NA,NA,NA,NA,NA
21173,106,NA,NA,NA,NA,NA,NA
21173,107,NA,NA,NA,NA,NA,NA
21173,108,NA,NA,NA,NA,NA,NA
21173,201,NA,NA,NA,NA,NA,NA
21173,202,NA,NA,NA,NA,NA,NA
21173,203,NA,NA,NA,NA,NA,NA
21173,204,NA,NA,NA,NA,NA,NA
21173,205,NA,NA,NA,NA,NA,NA
21173,206,NA,NA,NA,NA,NA,NA
21173,207,NA,NA,NA,NA,NA,NA
21173,301,NA,NA,NA,NA,NA,NA
21173,302,NA,NA,NA,NA,NA,NA
21173,303,NA,NA,NA,NA,NA,NA
21173,304,NA,NA,NA,NA,NA,NA
21173,305,NA,NA,NA,NA,NA,NA
21173,306,NA,NA,NA,NA,NA,NA
21173,307,NA,NA,NA,NA,NA,NA
21173,308,NA,NA,NA,NA,NA,NA
21173,309,NA,NA,NA,NA,NA,NA
21173,310,NA,NA,NA,NA,NA,NA
21173,400,NA,NA,NA,NA,NA,NA
21173,500,NA,NA,NA,NA,NA,NA
21173,600,NA,NA,NA,NA,NA,NA
21174,101,NA,NA,NA,NA,NA,1
21174,102,NA,NA,NA,NA,NA,1
21174,103,NA,NA,NA,NA,NA,1
21174,104,NA,NA,NA,NA,NA,1
21174,105,NA,NA,NA,NA,NA,1
21174,106,NA,NA,NA,NA,NA,1
21174,107,NA,NA,NA,NA,NA,1
21174,108,NA,NA,NA,NA,NA,1
21174,201,NA,NA,NA,NA,NA,1
21174,202,NA,NA,NA,NA,NA,1
21174,203,2,2,2,1,1,
21174,204,NA,NA,NA,NA,NA,1
21174,205,NA,NA,NA,NA,NA,1
21174,206,NA,NA,NA,NA,NA,1
21174,207,NA,NA,NA,NA,NA,1
21174,301,NA,NA,NA,NA,NA,1
21174,302,NA,NA,NA,NA,NA,1
21174,303,NA,NA,NA,NA,NA,1
21174,304,NA,NA,NA,NA,NA,1
21174,305,NA,NA,NA,NA,NA,1
21174,306,NA,NA,NA,NA,NA,1
21174,307,NA,NA,NA,NA,NA,1
21174,308,NA,NA,NA,NA,NA,1
21174,309,NA,NA,NA,NA,NA,1
21174,310,NA,NA,NA,NA,NA,1
21174,400,NA,NA,NA,NA,NA,1
21174,500,NA,NA,NA,NA,NA,1
21174,600,2,2,2,2,0,
21175,101,NA,NA,NA,NA,NA,NA
21175,102,NA,NA,NA,NA,NA,NA
21175,103,NA,NA,NA,NA,NA,NA
21175,104,NA,NA,NA,NA,NA,NA
21175,105,NA,NA,NA,NA,NA,NA
21175,106,NA,NA,NA,NA,NA,NA
21175,107,NA,NA,NA,NA,NA,NA
21175,108,NA,NA,NA,NA,NA,NA
21175,201,NA,NA,NA,NA,NA,NA
21175,202,NA,NA,NA,NA,NA,NA
21175,203,NA,NA,NA,NA,NA,NA
21175,204,NA,NA,NA,NA,NA,NA
21175,205,NA,NA,NA,NA,NA,NA
