ubicageo_f,animales_a,rnsnni1,anirep1,anirep2
7036,12,2,NA,NA
7036,13,2,NA,NA
7036,14,2,NA,NA
7036,15,2,NA,NA
7036,16,2,NA,NA
7036,17,2,NA,NA
7036,18,2,NA,NA
7036,20,2,NA,NA
7037,11,2,NA,NA
7037,12,2,NA,NA
7037,13,2,NA,NA
7037,14,2,NA,NA
7037,15,2,NA,NA
7037,16,2,NA,NA
7037,17,2,NA,NA
7037,18,2,NA,NA
7037,20,2,NA,NA
7038,11,2,NA,NA
7038,12,2,NA,NA
7038,13,2,NA,NA
7038,14,2,NA,NA
7038,15,2,NA,NA
7038,16,2,NA,NA
7038,17,2,NA,NA
7038,18,2,NA,NA
7038,20,2,NA,NA
7039,11,2,NA,NA
7039,12,1,3,2
7039,13,2,NA,NA
7039,14,2,NA,NA
7039,15,2,NA,NA
7039,16,2,NA,NA
7039,17,2,NA,NA
7039,18,2,NA,NA
7039,20,2,NA,NA
7040,11,1,6,2
7040,12,2,NA,NA
7040,13,2,NA,NA
7040,14,2,NA,NA
7040,15,2,NA,NA
7040,16,2,NA,NA
7040,17,2,NA,NA
7040,18,2,NA,NA
7040,20,2,NA,NA
7041,11,2,NA,NA
7041,12,1,2,1
7041,13,2,NA,NA
7041,14,2,NA,NA
7041,15,2,NA,NA
7041,16,2,NA,NA
7041,17,2,NA,NA
7041,18,2,NA,NA
7041,20,2,NA,NA
7042,11,2,NA,NA
7042,12,2,NA,NA
7042,13,2,NA,NA
7042,14,2,NA,NA
7042,15,2,NA,NA
7042,16,2,NA,NA
7042,17,2,NA,NA
7042,18,2,NA,NA
7042,20,2,NA,NA
7043,11,2,NA,NA
7043,12,2,NA,NA
7043,13,2,NA,NA
7043,14,2,NA,NA
7043,15,2,NA,NA
7043,16,2,NA,NA
7043,17,2,NA,NA
7043,18,2,NA,NA
7043,20,2,NA,NA
7044,11,2,NA,NA
7044,12,2,NA,NA
7044,13,2,NA,NA
7044,14,2,NA,NA
7044,15,2,NA,NA
7044,16,2,NA,NA
7044,17,2,NA,NA
7044,18,2,NA,NA
7044,20,2,NA,NA
7045,11,2,NA,NA
7045,12,2,NA,NA
7045,13,2,NA,NA
7045,14,2,NA,NA
7045,15,2,NA,NA
7045,16,2,NA,NA
7045,17,2,NA,NA
7045,18,2,NA,NA
7045,20,2,NA,NA
7046,11,2,NA,NA
7046,12,2,NA,NA
7046,13,2,NA,NA
7046,14,2,NA,NA
7046,15,2,NA,NA
7046,16,2,NA,NA
7046,17,2,NA,NA
7046,18,2,NA,NA
7046,20,2,NA,NA
7047,11,2,NA,NA
7047,12,2,NA,NA
7047,13,2,NA,NA
7047,14,2,NA,NA
7047,15,2,NA,NA
7047,16,2,NA,NA
7047,17,2,NA,NA
7047,18,2,NA,NA
7047,20,2,NA,NA
7048,11,2,NA,NA
7048,12,1,8,0
7048,13,2,NA,NA
7048,14,2,NA,NA
7048,15,2,NA,NA
7048,16,2,NA,NA
7048,17,2,NA,NA
7048,18,2,NA,NA
7048,20,2,NA,NA
7049,11,2,NA,NA
7049,12,2,NA,NA
7049,13,2,NA,NA
7049,14,2,NA,NA
7049,15,2,NA,NA
7049,16,2,NA,NA
7049,17,2,NA,NA
7049,18,2,NA,NA
7049,20,2,NA,NA
7050,11,2,NA,NA
7050,12,2,NA,NA
7050,13,2,NA,NA
7050,14,2,NA,NA
7050,15,2,NA,NA
7050,16,2,NA,NA
7050,17,2,NA,NA
7050,18,2,NA,NA
7050,20,2,NA,NA
7051,11,2,NA,NA
7051,12,2,NA,NA
7051,13,2,NA,NA
7051,14,2,NA,NA
7051,15,2,NA,NA
7051,16,2,NA,NA
7051,17,2,NA,NA
7051,18,2,NA,NA
7051,20,2,NA,NA
7052,11,2,NA,NA
7052,12,2,NA,NA
7052,13,2,NA,NA
7052,14,2,NA,NA
7052,15,2,NA,NA
7052,16,2,NA,NA
7052,17,2,NA,NA
7052,18,2,NA,NA
7052,20,2,NA,NA
7053,11,2,NA,NA
7053,12,2,NA,NA
7053,13,2,NA,NA
7053,14,2,NA,NA
7053,15,2,NA,NA
7053,16,2,NA,NA
7053,17,2,NA,NA
7053,18,2,NA,NA
7053,20,2,NA,NA
7054,11,2,NA,NA
7054,12,1,2,0
7054,13,2,NA,NA
7054,14,2,NA,NA
7054,15,1,1,1
7054,16,2,NA,NA
7054,17,2,NA,NA
7054,18,2,NA,NA
7054,20,2,NA,NA
7055,11,2,NA,NA
7055,12,2,NA,NA
7055,13,2,NA,NA
7055,14,2,NA,NA
7055,15,2,NA,NA
7055,16,2,NA,NA
7055,17,2,NA,NA
7055,18,2,NA,NA
7055,20,2,NA,NA
7056,11,2,NA,NA
7056,12,2,NA,NA
7056,13,2,NA,NA
7056,14,2,NA,NA
7056,15,2,NA,NA
7056,16,2,NA,NA
7056,17,2,NA,NA
7056,18,2,NA,NA
7056,20,2,NA,NA
7057,11,2,NA,NA
7057,12,2,NA,NA
7057,13,2,NA,NA
7057,14,2,NA,NA
7057,15,2,NA,NA
7057,16,2,NA,NA
7057,17,2,NA,NA
7057,18,2,NA,NA
7057,20,2,NA,NA
7058,11,2,NA,NA
7058,12,2,NA,NA
7058,13,2,NA,NA
7058,14,2,NA,NA
7058,15,2,NA,NA
7058,16,2,NA,NA
7058,17,2,NA,NA
7058,18,2,NA,NA
7058,20,2,NA,NA
7059,11,2,NA,NA
7059,12,2,NA,NA
7059,13,2,NA,NA
7059,14,2,NA,NA
7059,15,2,NA,NA
7059,16,2,NA,NA
7059,17,2,NA,NA
7059,18,2,NA,NA
7059,20,2,NA,NA
7060,11,2,NA,NA
7060,12,2,NA,NA
7060,13,2,NA,NA
7060,14,2,NA,NA
7060,15,2,NA,NA
7060,16,2,NA,NA
7060,17,2,NA,NA
7060,18,2,NA,NA
7060,20,2,NA,NA
7061,11,2,NA,NA
7061,12,1,20,20
7061,13,2,NA,NA
7061,14,2,NA,NA
7061,15,2,NA,NA
7061,16,2,NA,NA
7061,17,2,NA,NA
7061,18,2,NA,NA
7061,20,2,NA,NA
7062,11,2,NA,NA
7062,12,2,NA,NA
7062,13,2,NA,NA
7062,14,2,NA,NA
7062,15,2,NA,NA
7062,16,2,NA,NA
7062,17,2,NA,NA
7062,18,2,NA,NA
7062,20,2,NA,NA
7063,11,2,NA,NA
7063,12,2,NA,NA
7063,13,2,NA,NA
7063,14,2,NA,NA
7063,15,2,NA,NA
7063,16,2,NA,NA
7063,17,2,NA,NA
7063,18,2,NA,NA
7063,20,2,NA,NA
7064,11,2,NA,NA
7064,12,2,NA,NA
7064,13,2,NA,NA
7064,14,2,NA,NA
7064,15,2,NA,NA
7064,16,2,NA,NA
7064,17,2,NA,NA
7064,18,2,NA,NA
7064,20,2,NA,NA
7065,11,2,NA,NA
7065,12,2,NA,NA
7065,13,2,NA,NA
7065,14,2,NA,NA
7065,15,2,NA,NA
7065,16,2,NA,NA
7065,17,2,NA,NA
7065,18,2,NA,NA
7065,20,2,NA,NA
7066,11,2,NA,NA
7066,12,2,NA,NA
7066,13,2,NA,NA
7066,14,2,NA,NA
7066,15,2,NA,NA
7066,16,2,NA,NA
7066,17,2,NA,NA
7066,18,2,NA,NA
7066,20,2,NA,NA
7067,11,2,NA,NA
7067,12,2,NA,NA
7067,13,2,NA,NA
7067,14,2,NA,NA
7067,15,2,NA,NA
7067,16,2,NA,NA
7067,17,2,NA,NA
7067,18,2,NA,NA
7067,20,2,NA,NA
7068,11,2,NA,NA
7068,12,2,NA,NA
7068,13,2,NA,NA
7068,14,2,NA,NA
7068,15,2,NA,NA
7068,16,2,NA,NA
7068,17,2,NA,NA
7068,18,2,NA,NA
7068,20,2,NA,NA
7069,11,2,NA,NA
7069,12,1,85,50
7069,13,2,NA,NA
7069,14,2,NA,NA
7069,15,2,NA,NA
7069,16,2,NA,NA
7069,17,2,NA,NA
7069,18,2,NA,NA
7069,20,2,NA,NA
7070,11,2,NA,NA
7070,12,2,NA,NA
7070,13,2,NA,NA
7070,14,2,NA,NA
7070,15,2,NA,NA
7070,16,2,NA,NA
7070,17,2,NA,NA
7070,18,2,NA,NA
7070,20,2,NA,NA
7071,11,2,NA,NA
7071,12,2,NA,NA
7071,13,2,NA,NA
7071,14,2,NA,NA
7071,15,2,NA,NA
7071,16,2,NA,NA
7071,17,2,NA,NA
7071,18,2,NA,NA
7071,20,2,NA,NA
7072,11,1,10,0
7072,12,1,10,0
7072,13,2,NA,NA
7072,14,2,NA,NA
7072,15,2,NA,NA
7072,16,2,NA,NA
7072,17,2,NA,NA
7072,18,2,NA,NA
7072,20,2,NA,NA
7073,11,2,NA,NA
7073,12,2,NA,NA
7073,13,2,NA,NA
7073,14,2,NA,NA
7073,15,2,NA,NA
7073,16,2,NA,NA
7073,17,2,NA,NA
7073,18,2,NA,NA
7073,20,2,NA,NA
7074,11,2,NA,NA
7074,12,2,NA,NA
7074,13,2,NA,NA
7074,14,2,NA,NA
7074,15,2,NA,NA
7074,16,2,NA,NA
7074,17,2,NA,NA
7074,18,2,NA,NA
7074,20,2,NA,NA
7075,11,2,NA,NA
7075,12,2,NA,NA
7075,13,2,NA,NA
7075,14,2,NA,NA
7075,15,2,NA,NA
7075,16,2,NA,NA
7075,17,2,NA,NA
7075,18,2,NA,NA
7075,20,2,NA,NA
7076,11,2,NA,NA
7076,12,2,NA,NA
7076,13,2,NA,NA
7076,14,2,NA,NA
7076,15,2,NA,NA
7076,16,2,NA,NA
7076,17,2,NA,NA
7076,18,2,NA,NA
7076,20,2,NA,NA
7077,11,2,NA,NA
7077,12,2,NA,NA
7077,13,2,NA,NA
7077,14,2,NA,NA
7077,15,2,NA,NA
7077,16,2,NA,NA
7077,17,2,NA,NA
7077,18,2,NA,NA
7077,20,2,NA,NA
7078,11,2,NA,NA
7078,12,2,NA,NA
7078,13,2,NA,NA
7078,14,2,NA,NA
7078,15,2,NA,NA
7078,16,2,NA,NA
7078,17,2,NA,NA
7078,18,2,NA,NA
7078,20,2,NA,NA
7079,11,1,20,0
7079,12,2,NA,NA
7079,13,2,NA,NA
7079,14,2,NA,NA
7079,15,1,2,2
7079,16,1,1,1
7079,17,2,NA,NA
7079,18,2,NA,NA
7079,20,2,NA,NA
7080,11,2,NA,NA
7080,12,2,NA,NA
7080,13,2,NA,NA
7080,14,2,NA,NA
7080,15,2,NA,NA
7080,16,2,NA,NA
7080,17,2,NA,NA
7080,18,2,NA,NA
7080,20,2,NA,NA
7081,11,2,NA,NA
7081,12,2,NA,NA
7081,13,2,NA,NA
7081,14,2,NA,NA
7081,15,2,NA,NA
7081,16,2,NA,NA
7081,17,2,NA,NA
7081,18,2,NA,NA
7081,20,2,NA,NA
7082,11,2,NA,NA
7082,12,2,NA,NA
7082,13,2,NA,NA
7082,14,2,NA,NA
7082,15,2,NA,NA
7082,16,2,NA,NA
7082,17,2,NA,NA
7082,18,2,NA,NA
7082,20,2,NA,NA
7083,11,2,NA,NA
7083,12,2,NA,NA
7083,13,2,NA,NA
7083,14,2,NA,NA
7083,15,2,NA,NA
7083,16,2,NA,NA
7083,17,2,NA,NA
7083,18,2,NA,NA
7083,20,2,NA,NA
7084,11,2,NA,NA
7084,12,2,NA,NA
7084,13,2,NA,NA
7084,14,2,NA,NA
7084,15,2,NA,NA
7084,16,2,NA,NA
7084,17,2,NA,NA
7084,18,2,NA,NA
7084,20,2,NA,NA
7085,11,2,NA,NA
7085,12,2,NA,NA
7085,13,2,NA,NA
7085,14,2,NA,NA
7085,15,2,NA,NA
7085,16,2,NA,NA
7085,17,2,NA,NA
7085,18,2,NA,NA
7085,20,2,NA,NA
7086,11,2,NA,NA
7086,12,2,NA,NA
7086,13,2,NA,NA
7086,14,2,NA,NA
7086,15,2,NA,NA
7086,16,2,NA,NA
7086,17,2,NA,NA
7086,18,2,NA,NA
7086,20,2,NA,NA
7087,11,2,NA,NA
7087,12,2,NA,NA
7087,13,2,NA,NA
7087,14,2,NA,NA
7087,15,2,NA,NA
7087,16,2,NA,NA
7087,17,2,NA,NA
7087,18,2,NA,NA
7087,20,2,NA,NA
7088,11,2,NA,NA
7088,12,1,3,1
7088,13,2,NA,NA
7088,14,2,NA,NA
7088,15,2,NA,NA
7088,16,2,NA,NA
7088,17,2,NA,NA
7088,18,2,NA,NA
7088,20,2,NA,NA
7089,11,2,NA,NA
7089,12,2,NA,NA
7089,13,2,NA,NA
7089,14,2,NA,NA
7089,15,2,NA,NA
7089,16,2,NA,NA
7089,17,2,NA,NA
7089,18,2,NA,NA
7089,20,2,NA,NA
7090,11,2,NA,NA
7090,12,1,2,2
7090,13,2,NA,NA
7090,14,2,NA,NA
7090,15,2,NA,NA
7090,16,2,NA,NA
7090,17,2,NA,NA
7090,18,2,NA,NA
7090,20,2,NA,NA
7091,11,1,10,0
7091,12,2,NA,NA
7091,13,2,NA,NA
7091,14,2,NA,NA
7091,15,2,NA,NA
7091,16,2,NA,NA
7091,17,2,NA,NA
7091,18,2,NA,NA
7091,20,2,NA,NA
7092,11,2,NA,NA
7092,12,2,NA,NA
7092,13,2,NA,NA
7092,14,2,NA,NA
7092,15,2,NA,NA
7092,16,2,NA,NA
7092,17,2,NA,NA
7092,18,2,NA,NA
7092,20,2,NA,NA
7093,11,2,NA,NA
7093,12,2,NA,NA
7093,13,2,NA,NA
7093,14,2,NA,NA
7093,15,2,NA,NA
7093,16,2,NA,NA
7093,17,2,NA,NA
7093,18,2,NA,NA
7093,20,2,NA,NA
7094,11,2,NA,NA
7094,12,2,NA,NA
7094,13,2,NA,NA
7094,14,2,NA,NA
7094,15,2,NA,NA
7094,16,2,NA,NA
7094,17,2,NA,NA
7094,18,2,NA,NA
7094,20,2,NA,NA
7096,11,2,NA,NA
7096,12,2,NA,NA
7096,13,2,NA,NA
7096,14,2,NA,NA
7096,15,2,NA,NA
7096,16,2,NA,NA
7096,17,2,NA,NA
7096,18,2,NA,NA
7096,20,2,NA,NA
7097,11,2,NA,NA
7097,12,1,6,0
7097,13,2,NA,NA
7097,14,2,NA,NA
7097,15,2,NA,NA
7097,16,2,NA,NA
7097,17,2,NA,NA
7097,18,2,NA,NA
7097,20,2,NA,NA
7098,11,2,NA,NA
7098,12,2,NA,NA
7098,13,2,NA,NA
7098,14,2,NA,NA
7098,15,2,NA,NA
7098,16,2,NA,NA
7098,17,2,NA,NA
7098,18,2,NA,NA
7098,20,2,NA,NA
7099,11,2,NA,NA
7099,12,2,NA,NA
7099,13,2,NA,NA
7099,14,2,NA,NA
7099,15,2,NA,NA
7099,16,2,NA,NA
7099,17,2,NA,NA
7099,18,2,NA,NA
7099,20,2,NA,NA
7100,11,1,40,2
7100,12,2,NA,NA
7100,13,2,NA,NA
7100,14,2,NA,NA
7100,15,2,NA,NA
7100,16,2,NA,NA
7100,17,2,NA,NA
7100,18,2,NA,NA
7100,20,2,NA,NA
7101,11,2,NA,NA
7101,12,2,NA,NA
7101,13,2,NA,NA
7101,14,2,NA,NA
7101,15,2,NA,NA
7101,16,2,NA,NA
7101,17,2,NA,NA
7101,18,2,NA,NA
7101,20,2,NA,NA
7102,11,2,NA,NA
7102,12,2,NA,NA
7102,13,2,NA,NA
7102,14,2,NA,NA
7102,15,2,NA,NA
7102,16,2,NA,NA
7102,17,2,NA,NA
7102,18,2,NA,NA
7102,20,2,NA,NA
7103,11,2,NA,NA
7103,12,2,NA,NA
7103,13,2,NA,NA
7103,14,2,NA,NA
7103,15,2,NA,NA
7103,16,2,NA,NA
7103,17,2,NA,NA
7103,18,2,NA,NA
7103,20,2,NA,NA
7104,11,2,NA,NA
7104,12,2,NA,NA
7104,13,2,NA,NA
7104,14,2,NA,NA
7104,15,2,NA,NA
7104,16,2,NA,NA
7104,17,2,NA,NA
7104,18,2,NA,NA
7104,20,2,NA,NA
7105,11,2,NA,NA
7105,12,2,NA,NA
7105,13,2,NA,NA
7105,14,2,NA,NA
7105,15,2,NA,NA
7105,16,2,NA,NA
7105,17,2,NA,NA
7105,18,2,NA,NA
7105,20,2,NA,NA
7106,11,2,NA,NA
7106,12,1,4,0
7106,13,2,NA,NA
7106,14,2,NA,NA
7106,15,2,NA,NA
7106,16,2,NA,NA
7106,17,2,NA,NA
7106,18,2,NA,NA
7106,20,2,NA,NA
7107,11,2,NA,NA
7107,12,2,NA,NA
7107,13,2,NA,NA
7107,14,2,NA,NA
7107,15,2,NA,NA
7107,16,2,NA,NA
7107,17,2,NA,NA
7107,18,2,NA,NA
7107,20,2,NA,NA
7108,11,2,NA,NA
7108,12,2,NA,NA
7108,13,2,NA,NA
7108,14,2,NA,NA
7108,15,2,NA,NA
7108,16,2,NA,NA
7108,17,2,NA,NA
7108,18,2,NA,NA
7108,20,2,NA,NA
7109,11,1,12,12
7109,12,2,NA,NA
7109,13,2,NA,NA
7109,14,2,NA,NA
7109,15,2,NA,NA
7109,16,2,NA,NA
7109,17,2,NA,NA
7109,18,2,NA,NA
7109,20,2,NA,NA
7110,11,1,2,0
7110,12,2,NA,NA
7110,13,2,NA,NA
7110,14,2,NA,NA
7110,15,2,NA,NA
7110,16,2,NA,NA
7110,17,2,NA,NA
7110,18,2,NA,NA
7110,20,2,NA,NA
7111,11,2,NA,NA
7111,12,2,NA,NA
7111,13,2,NA,NA
7111,14,2,NA,NA
7111,15,2,NA,NA
7111,16,2,NA,NA
7111,17,2,NA,NA
7111,18,2,NA,NA
7111,20,2,NA,NA
7112,11,2,NA,NA
7112,12,2,NA,NA
7112,13,2,NA,NA
7112,14,2,NA,NA
7112,15,2,NA,NA
7112,16,2,NA,NA
7112,17,2,NA,NA
7112,18,2,NA,NA
7112,20,2,NA,NA
7113,11,2,NA,NA
7113,12,2,NA,NA
7113,13,2,NA,NA
7113,14,2,NA,NA
7113,15,2,NA,NA
7113,16,2,NA,NA
7113,17,2,NA,NA
7113,18,2,NA,NA
7113,20,2,NA,NA
7114,11,2,NA,NA
7114,12,2,NA,NA
7114,13,2,NA,NA
7114,14,2,NA,NA
7114,15,2,NA,NA
7114,16,2,NA,NA
7114,17,2,NA,NA
7114,18,2,NA,NA
7114,20,2,NA,NA
7115,11,2,NA,NA
7115,12,2,NA,NA
7115,13,2,NA,NA
7115,14,2,NA,NA
7115,15,2,NA,NA
7115,16,2,NA,NA
7115,17,2,NA,NA
7115,18,2,NA,NA
7115,20,2,NA,NA
7116,11,2,NA,NA
7116,12,2,NA,NA
7116,13,2,NA,NA
7116,14,2,NA,NA
7116,15,2,NA,NA
7116,16,2,NA,NA
7116,17,2,NA,NA
7116,18,2,NA,NA
7116,20,2,NA,NA
7117,11,2,NA,NA
7117,12,2,NA,NA
7117,13,2,NA,NA
7117,14,2,NA,NA
7117,15,2,NA,NA
7117,16,2,NA,NA
7117,17,2,NA,NA
7117,18,2,NA,NA
7117,20,2,NA,NA
7118,11,1,4,4
7118,12,2,NA,NA
7118,13,2,NA,NA
7118,14,2,NA,NA
7118,15,2,NA,NA
7118,16,2,NA,NA
7118,17,2,NA,NA
7118,18,2,NA,NA
7118,20,2,NA,NA
7119,11,2,NA,NA
7119,12,2,NA,NA
7119,13,2,NA,NA
7119,14,2,NA,NA
7119,15,2,NA,NA
7119,16,2,NA,NA
7119,17,2,NA,NA
7119,18,2,NA,NA
7119,20,2,NA,NA
7120,11,2,NA,NA
7120,12,2,NA,NA
7120,13,2,NA,NA
7120,14,2,NA,NA
7120,15,2,NA,NA
7120,16,2,NA,NA
7120,17,2,NA,NA
7120,18,2,NA,NA
7120,20,2,NA,NA
7121,11,1,4,4
7121,12,2,NA,NA
7121,13,2,NA,NA
7121,14,2,NA,NA
7121,15,2,NA,NA
7121,16,2,NA,NA
7121,17,2,NA,NA
7121,18,2,NA,NA
7121,20,2,NA,NA
7122,11,2,NA,NA
7122,12,2,NA,NA
7122,13,2,NA,NA
7122,14,2,NA,NA
7122,15,2,NA,NA
7122,16,2,NA,NA
7122,17,2,NA,NA
7122,18,2,NA,NA
7122,20,2,NA,NA
7123,11,2,NA,NA
7123,12,2,NA,NA
7123,13,2,NA,NA
7123,14,2,NA,NA
7123,15,2,NA,NA
7123,16,2,NA,NA
7123,17,2,NA,NA
7123,18,2,NA,NA
7123,20,2,NA,NA
7124,11,2,NA,NA
7124,12,1,4,0
7124,13,2,NA,NA
7124,14,2,NA,NA
7124,15,1,1,1
7124,16,2,NA,NA
7124,17,2,NA,NA
7124,18,2,NA,NA
7124,20,2,NA,NA
7125,11,2,NA,NA
7125,12,2,NA,NA
7125,13,2,NA,NA
7125,14,2,NA,NA
7125,15,2,NA,NA
7125,16,2,NA,NA
7125,17,2,NA,NA
7125,18,2,NA,NA
7125,20,2,NA,NA
8001,11,1,8,0
8001,12,2,NA,NA
8001,13,2,NA,NA
8001,14,2,NA,NA
8001,15,2,NA,NA
8001,16,2,NA,NA
8001,17,2,NA,NA
8001,18,2,NA,NA
8001,20,2,NA,NA
8002,11,2,NA,NA
8002,12,2,NA,NA
8002,13,2,NA,NA
8002,14,2,NA,NA
8002,15,2,NA,NA
8002,16,2,NA,NA
8002,17,2,NA,NA
8002,18,2,NA,NA
8002,20,2,NA,NA
8003,11,2,NA,NA
8003,12,2,NA,NA
8003,13,2,NA,NA
8003,14,2,NA,NA
8003,15,2,NA,NA
8003,16,2,NA,NA
8003,17,2,NA,NA
8003,18,2,NA,NA
8003,20,2,NA,NA
8004,11,2,NA,NA
8004,12,2,NA,NA
8004,13,2,NA,NA
8004,14,2,NA,NA
8004,15,2,NA,NA
8004,16,2,NA,NA
8004,17,2,NA,NA
8004,18,2,NA,NA
8004,20,2,NA,NA
8005,11,1,5,0
8005,12,1,9,0
8005,13,2,NA,NA
8005,14,2,NA,NA
8005,15,2,NA,NA
8005,16,2,NA,NA
8005,17,1,2,0
8005,18,2,NA,NA
8005,20,2,NA,NA
8006,11,2,NA,NA
8006,12,2,NA,NA
8006,13,2,NA,NA
8006,14,2,NA,NA
8006,15,2,NA,NA
8006,16,2,NA,NA
8006,17,2,NA,NA
8006,18,2,NA,NA
8006,20,2,NA,NA
8007,11,2,NA,NA
8007,12,1,2,0
8007,13,2,NA,NA
8007,14,2,NA,NA
8007,15,2,NA,NA
8007,16,2,NA,NA
8007,17,1,1,1
8007,18,2,NA,NA
8007,20,2,NA,NA
8008,11,2,NA,NA
8008,12,2,NA,NA
8008,13,2,NA,NA
8008,14,2,NA,NA
8008,15,2,NA,NA
8008,16,2,NA,NA
8008,17,2,NA,NA
8008,18,2,NA,NA
8008,20,2,NA,NA
8009,11,9,NSS,NSS
8009,12,9,NSS,NSS
8009,13,9,NSS,NSS
8009,14,9,NSS,NSS
8009,15,9,NSS,NSS
8009,16,9,NSS,NSS
8009,17,9,NSS,NSS
8009,18,9,NSS,NSS
8009,20,9,NSS,NSS
8010,11,1,10,4
8010,12,1,20,0
8010,13,2,NA,NA
8010,14,2,NA,NA
8010,15,2,NA,NA
8010,16,2,NA,NA
8010,17,2,NA,NA
8010,18,2,NA,NA
8010,20,2,NA,NA
8011,11,2,NA,NA
8011,12,2,NA,NA
8011,13,2,NA,NA
8011,14,2,NA,NA
8011,15,2,NA,NA
8011,16,2,NA,NA
8011,17,2,NA,NA
8011,18,2,NA,NA
8011,20,2,NA,NA
8012,11,2,NA,NA
8012,12,2,NA,NA
8012,13,2,NA,NA
8012,14,2,NA,NA
8012,15,2,NA,NA
8012,16,2,NA,NA
8012,17,2,NA,NA
8012,18,2,NA,NA
8012,20,2,NA,NA
8013,11,2,NA,NA
8013,12,2,NA,NA
8013,13,2,NA,NA
8013,14,2,NA,NA
8013,15,2,NA,NA
8013,16,1,NSS,NSS
8013,17,2,NA,NA
8013,18,2,NA,NA
8013,20,2,NA,NA
8014,11,2,NA,NA
8014,12,1,5,0
8014,13,2,NA,NA
8014,14,2,NA,NA
8014,15,2,NA,NA
8014,16,1,3,0
8014,17,2,NA,NA
8014,18,2,NA,NA
8014,20,2,NA,NA
8015,11,2,NA,NA
8015,12,2,NA,NA
8015,13,2,NA,NA
8015,14,2,NA,NA
8015,15,2,NA,NA
8015,16,2,NA,NA
8015,17,2,NA,NA
8015,18,2,NA,NA
8015,20,2,NA,NA
8016,11,2,NA,NA
8016,12,2,NA,NA
8016,13,2,NA,NA
8016,14,2,NA,NA
8016,15,2,NA,NA
8016,16,2,NA,NA
8016,17,2,NA,NA
8016,18,2,NA,NA
8016,20,2,NA,NA
8017,11,9,NSS,NSS
8017,12,9,NSS,NSS
8017,13,9,NSS,NSS
8017,14,9,NSS,NSS
8017,15,9,NSS,NSS
8017,16,9,NSS,NSS
8017,17,9,NSS,NSS
8017,18,9,NSS,NSS
8017,20,9,NSS,NSS
8018,11,2,NA,NA
8018,12,1,15,0
8018,13,2,NA,NA
8018,14,2,NA,NA
8018,15,2,NA,NA
8018,16,2,NA,NA
8018,17,2,NA,NA
8018,18,2,NA,NA
8018,20,2,NA,NA
8019,11,1,1,0
8019,12,2,NA,NA
8019,13,2,NA,NA
8019,14,2,NA,NA
8019,15,2,NA,NA
8019,16,2,NA,NA
8019,17,2,NA,NA
8019,18,2,NA,NA
8019,20,1,3,0
8020,11,2,NA,NA
8020,12,2,NA,NA
8020,13,2,NA,NA
8020,14,2,NA,NA
8020,15,2,NA,NA
8020,16,2,NA,NA
8020,17,2,NA,NA
8020,18,2,NA,NA
8020,20,2,NA,NA
8021,11,2,NA,NA
8021,12,2,NA,NA
8021,13,2,NA,NA
8021,14,2,NA,NA
8021,15,2,NA,NA
8021,16,2,NA,NA
8021,17,2,NA,NA
8021,18,2,NA,NA
8021,20,2,NA,NA
8022,11,2,NA,NA
8022,12,2,NA,NA
8022,13,2,NA,NA
8022,14,2,NA,NA
8022,15,2,NA,NA
8022,16,2,NA,NA
8022,17,2,NA,NA
8022,18,2,NA,NA
8022,20,2,NA,NA
8023,11,2,NA,NA
8023,12,2,NA,NA
8023,13,2,NA,NA
8023,14,2,NA,NA
8023,15,2,NA,NA
8023,16,2,NA,NA
8023,17,2,NA,NA
8023,18,2,NA,NA
8023,20,2,NA,NA
8024,11,2,NA,NA
8024,12,2,NA,NA
8024,13,2,NA,NA
8024,14,2,NA,NA
8024,15,2,NA,NA
8024,16,2,NA,NA
8024,17,2,NA,NA
8024,18,2,NA,NA
8024,20,2,NA,NA
8025,11,2,NA,NA
8025,12,2,NA,NA
8025,13,2,NA,NA
8025,14,2,NA,NA
8025,15,2,NA,NA
8025,16,2,NA,NA
8025,17,2,NA,NA
8025,18,2,NA,NA
8025,20,2,NA,NA
8026,11,2,NA,NA
8026,12,2,NA,NA
8026,13,2,NA,NA
8026,14,2,NA,NA
8026,15,2,NA,NA
8026,16,2,NA,NA
8026,17,2,NA,NA
8026,18,2,NA,NA
8026,20,2,NA,NA
8027,11,2,NA,NA
8027,12,2,NA,NA
8027,13,2,NA,NA
8027,14,2,NA,NA
8027,15,1,2,2
8027,16,2,NA,NA
8027,17,2,NA,NA
8027,18,2,NA,NA
8027,20,2,NA,NA
8028,11,2,NA,NA
8028,12,2,NA,NA
8028,13,2,NA,NA
8028,14,2,NA,NA
8028,15,2,NA,NA
8028,16,2,NA,NA
8028,17,2,NA,NA
8028,18,2,NA,NA
8028,20,2,NA,NA
8029,11,2,NA,NA
8029,12,2,NA,NA
8029,13,2,NA,NA
8029,14,2,NA,NA
8029,15,2,NA,NA
8029,16,2,NA,NA
8029,17,2,NA,NA
8029,18,2,NA,NA
8029,20,2,NA,NA
8030,11,2,NA,NA
8030,12,2,NA,NA
8030,13,2,NA,NA
8030,14,2,NA,NA
8030,15,2,NA,NA
8030,16,2,NA,NA
8030,17,2,NA,NA
8030,18,2,NA,NA
8030,20,2,NA,NA
8031,11,2,NA,NA
8031,12,2,NA,NA
8031,13,2,NA,NA
8031,14,2,NA,NA
8031,15,2,NA,NA
8031,16,2,NA,NA
8031,17,2,NA,NA
