ubicageo_f,funcsepu_a,sexostt,sexos1,sexos2
17030,4,0,0,0
17031,1,NA,NA,NA
17031,2,NA,NA,NA
17031,3,NA,NA,NA
17031,4,NA,NA,NA
17032,1,0,0,0
17032,2,15,12,3
17032,3,2,1,1
17032,4,0,0,0
17033,1,0,0,0
17033,2,21,14,7
17033,3,0,0,0
17033,4,0,0,0
17034,1,0,0,0
17034,2,23,19,4
17034,3,0,0,0
17034,4,0,0,0
17035,1,NA,NA,NA
17035,2,NA,NA,NA
17035,3,NA,NA,NA
17035,4,NA,NA,NA
17036,1,0,0,0
17036,2,1,1,0
17036,3,0,0,0
17036,4,0,0,0
18001,1,0,0,0
18001,2,50,43,7
18001,3,0,0,0
18001,4,0,0,0
18002,1,0,0,0
18002,2,25,21,4
18002,3,0,0,0
18002,4,0,0,0
18003,1,0,0,0
18003,2,12,8,4
18003,3,0,0,0
18003,4,0,0,0
18004,1,0,0,0
18004,2,0,0,0
18004,3,0,0,0
18004,4,0,0,0
18005,1,0,0,0
18005,2,29,23,6
18005,3,0,0,0
18005,4,0,0,0
18006,1,59,40,19
18006,2,16,12,4
18006,3,0,0,0
18006,4,0,0,0
18007,1,0,0,0
18007,2,20,18,2
18007,3,0,0,0
18007,4,0,0,0
18008,1,0,0,0
18008,2,45,33,12
18008,3,0,0,0
18008,4,0,0,0
18009,1,0,0,0
18009,2,47,40,7
18009,3,0,0,0
18009,4,0,0,0
18010,1,0,0,0
18010,2,39,30,9
18010,3,0,0,0
18010,4,0,0,0
18011,1,0,0,0
18011,2,53,48,5
18011,3,0,0,0
18011,4,0,0,0
18012,1,0,0,0
18012,2,45,34,11
18012,3,0,0,0
18012,4,0,0,0
18013,1,0,0,0
18013,2,20,13,7
18013,3,0,0,0
18013,4,0,0,0
18014,1,0,0,0
18014,2,35,28,7
18014,3,0,0,0
18014,4,0,0,0
18015,1,0,0,0
18015,2,120,93,27
18015,3,120,93,27
18015,4,0,0,0
18016,1,0,0,0
18016,2,62,49,13
18016,3,0,0,0
18016,4,0,0,0
18017,1,0,0,0
18017,2,122,85,37
18017,3,384,314,70
18017,4,9,9,0
18018,1,0,0,0
18018,2,56,50,6
18018,3,0,0,0
18018,4,0,0,0
18019,1,2,2,0
18019,2,5,4,1
18019,3,4,3,1
18019,4,5,4,1
18020,1,0,0,0
18020,2,247,175,72
18020,3,3,1,2
18020,4,0,0,0
19001,1,0,0,0
19001,2,0,0,0
19001,3,9,6,3
19001,4,3,3,0
19002,1,NA,NA,NA
19002,2,NA,NA,NA
19002,3,NA,NA,NA
19002,4,NA,NA,NA
19003,1,0,0,0
19003,2,0,0,0
19003,3,0,0,0
19003,4,0,0,0
19004,1,6,5,1
19004,2,84,82,2
19004,3,0,0,0
19004,4,0,0,0
19005,1,0,0,0
19005,2,39,39,0
19005,3,0,0,0
19005,4,0,0,0
19006,1,6,3,3
19006,2,0,0,0
19006,3,789,582,207
19006,4,0,0,0
19007,1,0,0,0
19007,2,0,0,0
19007,3,21,21,0
19007,4,43,39,4
19008,1,0,0,0
19008,2,6,5,1
19008,3,0,0,0
19008,4,0,0,0
19009,1,4,4,0
19009,2,10,5,5
19009,3,4,0,4
19009,4,30,30,0
19010,1,0,0,0
19010,2,0,0,0
19010,3,0,0,0
19010,4,0,0,0
19011,1,5,4,1
19011,2,5,4,1
19011,3,5,4,1
19011,4,5,4,1
19012,1,0,0,0
19012,2,55,44,11
19012,3,0,0,0
19012,4,0,0,0
19013,1,0,0,0
19013,2,16,13,3
19013,3,0,0,0
19013,4,0,0,0
19014,1,0,0,0
19014,2,0,0,0
19014,3,19,13,6
19014,4,0,0,0
19015,1,NA,NA,NA
19015,2,NA,NA,NA
19015,3,NA,NA,NA
19015,4,NA,NA,NA
19016,1,0,0,0
19016,2,2,2,0
19016,3,16,12,4
19016,4,0,0,0
19017,1,0,0,0
19017,2,44,41,3
19017,3,0,0,0
19017,4,0,0,0
19018,1,9,8,1
19018,2,159,116,43
19018,3,51,26,25
19018,4,107,92,15
19019,1,13,11,2
19019,2,16,6,10
19019,3,505,392,113
19019,4,10,10,0
19020,1,0,0,0
19020,2,18,16,2
19020,3,0,0,0
19020,4,0,0,0
19021,1,0,0,0
19021,2,0,0,0
19021,3,0,0,0
19021,4,0,0,0
19022,1,0,0,0
19022,2,29,26,3
19022,3,0,0,0
19022,4,0,0,0
19023,1,NA,NA,NA
19023,2,NA,NA,NA
19023,3,NA,NA,NA
19023,4,NA,NA,NA
19024,1,0,0,0
19024,2,17,14,3
19024,3,0,0,0
19024,4,0,0,0
19025,1,0,0,0
19025,2,46,32,14
19025,3,0,0,0
19025,4,0,0,0
19026,1,13,10,3
19026,2,9,4,5
19026,3,8,4,4
19026,4,811,604,207
19027,1,0,0,0
19027,2,9,7,2
19027,3,0,0,0
19027,4,0,0,0
19028,1,0,0,0
19028,2,10,7,3
19028,3,0,0,0
19028,4,0,0,0
19029,1,0,0,0
19029,2,15,15,0
19029,3,0,0,0
19029,4,0,0,0
19030,1,0,0,0
19030,2,20,18,2
19030,3,0,0,0
19030,4,0,0,0
19031,1,19,17,2
19031,2,8,6,2
19031,3,7,3,4
19031,4,15,12,3
19032,1,0,0,0
19032,2,23,20,3
19032,3,0,0,0
19032,4,0,0,0
19033,1,0,0,0
19033,2,57,52,5
19033,3,0,0,0
19033,4,0,0,0
19034,1,0,0,0
19034,2,12,9,3
19034,3,0,0,0
19034,4,0,0,0
19035,1,0,0,0
19035,2,0,0,0
19035,3,10,8,2
19035,4,0,0,0
19036,1,0,0,0
19036,2,16,16,0
19036,3,0,0,0
19036,4,0,0,0
19037,1,0,0,0
19037,2,0,0,0
19037,3,21,18,3
19037,4,0,0,0
19038,1,8,8,0
19038,2,120,111,9
19038,3,0,0,0
19038,4,0,0,0
19039,1,21,18,3
19039,2,0,0,0
19039,3,1088,760,328
19039,4,36,31,5
19040,1,NA,NA,NA
19040,2,NA,NA,NA
19040,3,NA,NA,NA
19040,4,NA,NA,NA
19041,1,0,0,0
19041,2,116,90,26
19041,3,0,0,0
19041,4,0,0,0
19042,1,0,0,0
19042,2,12,9,3
19042,3,0,0,0
19042,4,0,0,0
19043,1,0,0,0
19043,2,10,8,2
19043,3,0,0,0
19043,4,0,0,0
19044,1,0,0,0
19044,2,79,67,12
19044,3,0,0,0
19044,4,0,0,0
19045,1,0,0,0
19045,2,2,1,1
19045,3,0,0,0
19045,4,0,0,0
19046,1,16,15,1
19046,2,0,0,0
19046,3,377,304,73
19046,4,67,59,8
19047,1,0,0,0
19047,2,19,14,5
19047,3,0,0,0
19047,4,0,0,0
19048,1,30,25,5
19048,2,250,200,50
19048,3,36,30,6
19048,4,50,44,6
19049,1,9,8,1
19049,2,0,0,0
19049,3,0,0,0
19049,4,0,0,0
19050,1,NA,NA,NA
19050,2,NA,NA,NA
19050,3,NA,NA,NA
19050,4,NA,NA,NA
19051,1,0,0,0
19051,2,20,18,2
19051,3,0,0,0
19051,4,0,0,0
20001,1,0,0,0
20001,2,34,34,0
20001,3,0,0,0
20001,4,0,0,0
20002,1,0,0,0
20002,2,37,33,4
20002,3,0,0,0
20002,4,0,0,0
20003,1,0,0,0
20003,2,18,18,0
20003,3,0,0,0
20003,4,0,0,0
20004,1,0,0,0
20004,2,6,4,2
20004,3,0,0,0
20004,4,0,0,0
20005,1,0,0,0
20005,2,29,26,3
20005,3,0,0,0
20005,4,0,0,0
20006,1,0,0,0
20006,2,20,16,4
20006,3,0,0,0
20006,4,0,0,0
20007,1,0,0,0
20007,2,15,15,0
20007,3,0,0,0
20007,4,0,0,0
20008,1,0,0,0
20008,2,6,6,0
20008,3,0,0,0
20008,4,0,0,0
20009,1,0,0,0
20009,2,21,17,4
20009,3,0,0,0
20009,4,0,0,0
20010,1,0,0,0
20010,2,22,17,5
20010,3,0,0,0
20010,4,0,0,0
20011,1,0,0,0
20011,2,8,8,0
20011,3,0,0,0
20011,4,0,0,0
20012,1,0,0,0
20012,2,19,17,2
20012,3,0,0,0
20012,4,0,0,0
20013,1,0,0,0
20013,2,11,10,1
20013,3,0,0,0
20013,4,0,0,0
20014,1,0,0,0
20014,2,0,0,0
20014,3,65,57,8
20014,4,0,0,0
20015,1,0,0,0
20015,2,7,7,0
20015,3,0,0,0
20015,4,0,0,0
20016,1,0,0,0
20016,2,12,12,0
20016,3,0,0,0
20016,4,0,0,0
20017,1,0,0,0
20017,2,13,7,6
20017,3,0,0,0
20017,4,0,0,0
20018,1,0,0,0
20018,2,10,10,0
20018,3,0,0,0
20018,4,0,0,0
20019,1,0,0,0
20019,2,7,7,0
20019,3,0,0,0
20019,4,0,0,0
20020,1,0,0,0
20020,2,12,11,1
20020,3,0,0,0
20020,4,0,0,0
20021,1,0,0,0
20021,2,19,15,4
20021,3,0,0,0
20021,4,0,0,0
20022,1,0,0,0
20022,2,0,0,0
20022,3,0,0,0
20022,4,0,0,0
20023,1,0,0,0
20023,2,32,22,10
20023,3,0,0,0
20023,4,0,0,0
20024,1,0,0,0
20024,2,2,2,0
20024,3,0,0,0
20024,4,0,0,0
20025,1,0,0,0
20025,2,0,0,0
20025,3,0,0,0
20025,4,0,0,0
20026,1,0,0,0
20026,2,0,0,0
20026,3,0,0,0
20026,4,0,0,0
20027,1,0,0,0
20027,2,18,18,0
20027,3,0,0,0
20027,4,0,0,0
20028,1,0,0,0
20028,2,12,10,2
20028,3,0,0,0
20028,4,12,10,2
20029,1,0,0,0
20029,2,0,0,0
20029,3,0,0,0
20029,4,0,0,0
20030,1,0,0,0
20030,2,14,14,0
20030,3,29,26,3
20030,4,0,0,0
20031,1,0,0,0
20031,2,40,40,0
20031,3,0,0,0
20031,4,0,0,0
20032,1,0,0,0
20032,2,10,10,0
20032,3,0,0,0
20032,4,0,0,0
20033,1,0,0,0
20033,2,10,6,4
20033,3,0,0,0
20033,4,0,0,0
20034,1,0,0,0
20034,2,10,10,0
20034,3,0,0,0
20034,4,0,0,0
20035,1,0,0,0
20035,2,18,17,1
20035,3,0,0,0
20035,4,0,0,0
20036,1,0,0,0
20036,2,6,5,1
20036,3,0,0,0
20036,4,0,0,0
20037,1,0,0,0
20037,2,8,7,1
20037,3,0,0,0
20037,4,0,0,0
20038,1,0,0,0
20038,2,0,0,0
20038,3,0,0,0
20038,4,0,0,0
20039,1,8,7,1
20039,2,0,0,0
20039,3,167,127,40
20039,4,0,0,0
20040,1,0,0,0
20040,2,18,17,1
20040,3,0,0,0
20040,4,0,0,0
20041,1,0,0,0
20041,2,42,32,10
20041,3,0,0,0
20041,4,0,0,0
20042,1,0,0,0
20042,2,80,76,4
20042,3,0,0,0
20042,4,0,0,0
20043,1,0,0,0
20043,2,0,0,0
20043,3,0,0,0
20043,4,0,0,0
20044,1,0,0,0
20044,2,79,54,25
20044,3,0,0,0
20044,4,0,0,0
20045,1,0,0,0
20045,2,20,17,3
20045,3,0,0,0
20045,4,0,0,0
20046,1,0,0,0
20046,2,63,57,6
20046,3,0,0,0
20046,4,0,0,0
20047,1,0,0,0
20047,2,0,0,0
20047,3,0,0,0
20047,4,0,0,0
20048,1,0,0,0
20048,2,0,0,0
20048,3,0,0,0
20048,4,0,0,0
20049,1,0,0,0
20049,2,20,20,0
20049,3,0,0,0
20049,4,0,0,0
20050,1,0,0,0
20050,2,16,9,7
20050,3,0,0,0
20050,4,0,0,0
20051,1,0,0,0
20051,2,35,35,0
20051,3,0,0,0
20051,4,0,0,0
20052,1,0,0,0
20052,2,14,10,4
20052,3,0,0,0
20052,4,0,0,0
20053,1,0,0,0
20053,2,10,10,0
20053,3,0,0,0
20053,4,0,0,0
20054,1,0,0,0
20054,2,6,4,2
20054,3,0,0,0
20054,4,0,0,0
20055,1,0,0,0
20055,2,7,7,0
20055,3,0,0,0
20055,4,0,0,0
20056,1,0,0,0
20056,2,14,14,0
20056,3,0,0,0
20056,4,0,0,0
20057,1,0,0,0
20057,2,65,60,5
20057,3,0,0,0
20057,4,0,0,0
20058,1,0,0,0
20058,2,18,15,3
20058,3,0,0,0
20058,4,0,0,0
20059,1,0,0,0
20059,2,70,41,29
20059,3,0,0,0
20059,4,0,0,0
20060,1,0,0,0
20060,2,0,0,0
20060,3,0,0,0
20060,4,0,0,0
20061,1,0,0,0
20061,2,0,0,0
20061,3,0,0,0
20061,4,0,0,0
20062,1,0,0,0
20062,2,10,8,2
20062,3,0,0,0
20062,4,0,0,0
20063,1,0,0,0
20063,2,8,7,1
20063,3,0,0,0
20063,4,0,0,0
20064,1,0,0,0
20064,2,18,18,0
20064,3,0,0,0
20064,4,0,0,0
20065,1,0,0,0
20065,2,12,12,0
20065,3,0,0,0
20065,4,0,0,0
20066,1,0,0,0
20066,2,0,0,0
20066,3,0,0,0
20066,4,0,0,0
20067,1,16,15,1
20067,2,10,3,7
20067,3,677,523,154
20067,4,59,55,4
20068,1,0,0,0
20068,2,0,0,0
20068,3,48,39,9
20068,4,0,0,0
20069,1,0,0,0
20069,2,16,16,0
20069,3,0,0,0
20069,4,0,0,0
20070,1,0,0,0
20070,2,24,22,2
20070,3,0,0,0
20070,4,0,0,0
20071,1,0,0,0
20071,2,15,12,3
20071,3,0,0,0
20071,4,0,0,0
20072,1,0,0,0
20072,2,20,16,4
20072,3,0,0,0
20072,4,0,0,0
20073,1,0,0,0
20073,2,40,31,9
20073,3,0,0,0
20073,4,0,0,0
20074,1,0,0,0
20074,2,12,6,6
20074,3,0,0,0
20074,4,0,0,0
20075,1,0,0,0
20075,2,8,7,1
20075,3,0,0,0
20075,4,0,0,0
20076,1,0,0,0
20076,2,10,8,2
20076,3,0,0,0
20076,4,0,0,0
20077,1,0,0,0
20077,2,103,99,4
20077,3,0,0,0
20077,4,0,0,0
20078,1,0,0,0
20078,2,40,40,0
20078,3,0,0,0
20078,4,0,0,0
20079,1,0,0,0
20079,2,225,175,50
20079,3,0,0,0
20079,4,0,0,0
20080,1,0,0,0
20080,2,6,6,0
20080,3,0,0,0
20080,4,0,0,0
20081,1,0,0,0
20081,2,10,10,0
20081,3,0,0,0
20081,4,0,0,0
20082,1,0,0,0
20082,2,13,13,0
20082,3,0,0,0
20082,4,0,0,0
20083,1,0,0,0
20083,2,44,36,8
20083,3,0,0,0
20083,4,0,0,0
20084,1,0,0,0
20084,2,22,22,0
20084,3,0,0,0
20084,4,0,0,0
20085,1,0,0,0
20085,2,22,22,0
20085,3,0,0,0
20085,4,0,0,0
20086,1,0,0,0
20086,2,5,5,0
20086,3,0,0,0
20086,4,0,0,0
20087,1,0,0,0
20087,2,0,0,0
20087,3,0,0,0
20087,4,0,0,0
20088,1,0,0,0
20088,2,4,3,1
20088,3,0,0,0
20088,4,0,0,0
20089,1,0,0,0
20089,2,9,7,2
20089,3,0,0,0
20089,4,0,0,0
20090,1,0,0,0
20090,2,14,11,3
20090,3,0,0,0
20090,4,0,0,0
20091,1,0,0,0
20091,2,10,8,2
20091,3,0,0,0
20091,4,0,0,0
20092,1,0,0,0
20092,2,0,0,0
20092,3,0,0,0
20092,4,0,0,0
20093,1,0,0,0
20093,2,0,0,0
20093,3,0,0,0
20093,4,0,0,0
20094,1,0,0,0
20094,2,34,34,0
20094,3,0,0,0
20094,4,0,0,0
20095,1,0,0,0
20095,2,14,10,4
20095,3,0,0,0
20095,4,0,0,0
20096,1,0,0,0
20096,2,11,11,0
20096,3,0,0,0
20096,4,0,0,0
20097,1,0,0,0
20097,2,0,0,0
20097,3,0,0,0
20097,4,0,0,0
20098,1,0,0,0
20098,2,16,15,1
20098,3,0,0,0
20098,4,0,0,0
20099,1,0,0,0
20099,2,11,11,0
20099,3,0,0,0
20099,4,0,0,0
20100,1,0,0,0
20100,2,0,0,0
20100,3,0,0,0
20100,4,0,0,0
20101,1,0,0,0
20101,2,0,0,0
20101,3,0,0,0
20101,4,0,0,0
20102,1,0,0,0
20102,2,29,27,2
20102,3,0,0,0
20102,4,0,0,0
20103,1,0,0,0
20103,2,18,14,4
20103,3,0,0,0
20103,4,0,0,0
20104,1,0,0,0
20104,2,44,44,0
20104,3,0,0,0
20104,4,0,0,0
20105,1,0,0,0
20105,2,0,0,0
20105,3,0,0,0
20105,4,0,0,0
20106,1,0,0,0
20106,2,0,0,0
20106,3,0,0,0
20106,4,0,0,0
20107,1,0,0,0
20107,2,23,19,4
20107,3,0,0,0
20107,4,23,19,4
20108,1,0,0,0
20108,2,30,30,0
20108,3,0,0,0
20108,4,0,0,0
20109,1,0,0,0
20109,2,8,7,1
20109,3,0,0,0
20109,4,0,0,0
20110,1,0,0,0
20110,2,9,9,0
20110,3,0,0,0
20110,4,0,0,0
20111,1,0,0,0
20111,2,0,0,0
20111,3,0,0,0
20111,4,0,0,0
20112,1,0,0,0
20112,2,0,0,0
20112,3,0,0,0
20112,4,0,0,0
20113,1,0,0,0
20113,2,24,24,0
20113,3,0,0,0
20113,4,0,0,0
20114,1,0,0,0
20114,2,0,0,0
20114,3,0,0,0
20114,4,0,0,0
20115,1,0,0,0
20115,2,163,133,30
20115,3,0,0,0
20115,4,0,0,0
20116,1,0,0,0
20116,2,11,11,0
20116,3,0,0,0
20116,4,0,0,0
20117,1,0,0,0
20117,2,28,28,0
20117,3,0,0,0
20117,4,0,0,0
20118,1,0,0,0
20118,2,11,9,2
20118,3,0,0,0
20118,4,0,0,0
20119,1,0,0,0
20119,2,7,6,1
20119,3,0,0,0
20119,4,0,0,0
20120,1,0,0,0
20120,2,0,0,0
20120,3,0,0,0
20120,4,0,0,0
20121,1,0,0,0
20121,2,4,4,0
20121,3,0,0,0
20121,4,0,0,0
20122,1,0,0,0
20122,2,12,12,0
20122,3,0,0,0
20122,4,0,0,0
20123,1,0,0,0
20123,2,24,24,0
20123,3,0,0,0
20123,4,0,0,0
20124,1,0,0,0
20124,2,33,29,4
20124,3,0,0,0
20124,4,0,0,0
20125,1,0,0,0
20125,2,12,12,0
20125,3,0,0,0
20125,4,0,0,0
20126,1,0,0,0
20126,2,18,18,0
20126,3,0,0,0
20126,4,0,0,0
20127,1,0,0,0
20127,2,0,0,0
20127,3,0,0,0
20127,4,0,0,0
20128,1,0,0,0
20128,2,0,0,0
20128,3,0,0,0
20128,4,0,0,0
20129,1,0,0,0
20129,2,4,4,0
20129,3,0,0,0
20129,4,0,0,0
20130,1,0,0,0
20130,2,30,29,1
20130,3,0,0,0
20130,4,0,0,0
20131,1,0,0,0
20131,2,18,18,0
20131,3,0,0,0
20131,4,0,0,0
20132,1,0,0,0
20132,2,6,4,2
20132,3,0,0,0
20132,4,0,0,0
20133,1,0,0,0
20133,2,0,0,0
20133,3,0,0,0
20133,4,0,0,0
20134,1,0,0,0
20134,2,36,35,1
20134,3,0,0,0
20134,4,0,0,0
20135,1,0,0,0
20135,2,19,11,8
20135,3,0,0,0
20135,4,0,0,0
20136,1,0,0,0
20136,2,24,24,0
20136,3,0,0,0
20136,4,0,0,0
20137,1,0,0,0
20137,2,10,10,0
20137,3,0,0,0
20137,4,0,0,0
20138,1,0,0,0
20138,2,0,0,0
20138,3,0,0,0
20138,4,0,0,0
20139,1,0,0,0
20139,2,12,12,0
20139,3,0,0,0
20139,4,0,0,0
20140,1,0,0,0
20140,2,22,22,0
20140,3,0,0,0
20140,4,0,0,0
20141,1,0,0,0
20141,2,0,0,0
20141,3,0,0,0
20141,4,0,0,0
20142,1,0,0,0
20142,2,2,2,0
20142,3,0,0,0
20142,4,0,0,0
20143,1,0,0,0
20143,2,0,0,0
20143,3,0,0,0
20143,4,0,0,0
20144,1,0,0,0
20144,2,7,5,2
20144,3,0,0,0
20144,4,0,0,0
20145,1,0,0,0
20145,2,3,2,1
20145,3,0,0,0
20145,4,0,0,0
20146,1,0,0,0
20146,2,12,12,0
20146,3,0,0,0
20146,4,0,0,0
20147,1,0,0,0
20147,2,0,0,0
20147,3,0,0,0
20147,4,0,0,0
20148,1,0,0,0
20148,2,10,10,0
20148,3,0,0,0
20148,4,0,0,0
20149,1,0,0,0
20149,2,48,40,8
20149,3,0,0,0
20149,4,0,0,0
20150,1,0,0,0
20150,2,48,48,0
20150,3,0,0,0
20150,4,0,0,0
20151,1,0,0,0
20151,2,0,0,0
20151,3,0,0,0
20151,4,0,0,0
20152,1,0,0,0
20152,2,10,10,0
20152,3,0,0,0
20152,4,0,0,0
20153,1,0,0,0
20153,2,14,12,2
20153,3,0,0,0
20153,4,0,0,0
20154,1,0,0,0
20154,2,6,3,3
20154,3,0,0,0
20154,4,0,0,0
20155,1,0,0,0
20155,2,16,12,4
20155,3,0,0,0
20155,4,0,0,0
20156,1,0,0,0
20156,2,0,0,0
20156,3,0,0,0
20156,4,0,0,0
20157,1,0,0,0
20157,2,0,0,0
20157,3,10,7,3
20157,4,26,18,8
20158,1,0,0,0
20158,2,10,10,0
20158,3,0,0,0
20158,4,0,0,0
20159,1,0,0,0
20159,2,26,26,0
20159,3,0,0,0
20159,4,0,0,0
20160,1,0,0,0
20160,2,14,12,2
20160,3,0,0,0
20160,4,0,0,0
20161,1,0,0,0
20161,2,5,3,2
20161,3,0,0,0
20161,4,0,0,0
20162,1,0,0,0
20162,2,22,21,1
20162,3,0,0,0
20162,4,0,0,0
20163,1,0,0,0
20163,2,0,0,0
20163,3,0,0,0
20163,4,0,0,0
20164,1,0,0,0
20164,2,24,16,8
20164,3,0,0,0
20164,4,0,0,0
20165,1,0,0,0
20165,2,0,0,0
20165,3,0,0,0
20165,4,0,0,0
20166,1,0,0,0
20166,2,0,0,0
20166,3,10,8,2
20166,4,0,0,0
20167,1,0,0,0
20167,2,3,3,0
20167,3,0,0,0
20167,4,0,0,0
20168,1,0,0,0
20168,2,8,8,0
20168,3,0,0,0
20168,4,0,0,0
20169,1,0,0,0
20169,2,12,12,0
20169,3,0,0,0
20169,4,0,0,0
20170,1,0,0,0
20170,2,20,20,0
20170,3,0,0,0
20170,4,0,0,0
20171,1,0,0,0
20171,2,36,31,5
20171,3,0,0,0
20171,4,0,0,0
20172,1,0,0,0
20172,2,0,0,0
20172,3,0,0,0
20172,4,0,0,0
20173,1,0,0,0
20173,2,18,18,0
20173,3,0,0,0
20173,4,0,0,0
20174,1,0,0,0
20174,2,18,14,4
20174,3,0,0,0
20174,4,0,0,0
20175,1,0,0,0
20175,2,0,0,0
20175,3,0,0,0
20175,4,0,0,0
20176,1,0,0,0
20176,2,63,63,0
20176,3,0,0,0
20176,4,0,0,0
20177,1,0,0,0
20177,2,18,14,4
20177,3,4,4,0
20177,4,0,0,0
20178,1,0,0,0
20178,2,0,0,0
20178,3,0,0,0
20178,4,0,0,0
20179,1,0,0,0
20179,2,23,23,0
20179,3,0,0,0
20179,4,0,0,0
20180,1,0,0,0
20180,2,0,0,0
20180,3,0,0,0
20180,4,0,0,0
20181,1,0,0,0
20181,2,4,4,0
20181,3,0,0,0
20181,4,0,0,0
20182,1,0,0,0
20182,2,12,12,0
20182,3,0,0,0
20182,4,0,0,0
20183,1,0,0,0
20183,2,11,11,0
20183,3,0,0,0
20183,4,0,0,0
20184,1,0,0,0
20184,2,156,125,31
20184,3,0,0,0
20184,4,0,0,0
20185,1,0,0,0
20185,2,22,20,2
20185,3,0,0,0
20185,4,0,0,0
20186,1,0,0,0
20186,2,42,42,0
20186,3,0,0,0
20186,4,0,0,0
20187,1,0,0,0
20187,2,10,10,0
20187,3,0,0,0
20187,4,0,0,0
20188,1,0,0,0
20188,2,30,30,0
20188,3,0,0,0
20188,4,0,0,0
20189,1,0,0,0
20189,2,0,0,0
20189,3,0,0,0
20189,4,0,0,0
20190,1,0,0,0
20190,2,0,0,0
20190,3,0,0,0
20190,4,0,0,0
20191,1,0,0,0
20191,2,8,6,2
20191,3,0,0,0
20191,4,0,0,0
20192,1,0,0,0
20192,2,35,35,0
20192,3,0,0,0
20192,4,0,0,0
20193,1,0,0,0
20193,2,0,0,0
20193,3,0,0,0
20193,4,0,0,0
20194,1,0,0,0
20194,2,18,18,0
20194,3,0,0,0
20194,4,0,0,0
20195,1,0,0,0
20195,2,0,0,0
20195,3,0,0,0
20195,4,0,0,0
20196,1,0,0,0
20196,2,4,4,0
20196,3,0,0,0
20196,4,0,0,0
20197,1,0,0,0
20197,2,26,26,0
20197,3,0,0,0
20197,4,0,0,0
20198,1,0,0,0
20198,2,64,62,2
20198,3,0,0,0
20198,4,0,0,0
20199,1,0,0,0
20199,2,6,6,0
20199,3,0,0,0
20199,4,0,0,0
20200,1,0,0,0
20200,2,26,26,0
20200,3,0,0,0
20200,4,0,0,0
20201,1,0,0,0
20201,2,7,7,0
20201,3,0,0,0
20201,4,0,0,0
20202,1,0,0,0
20202,2,14,12,2
20202,3,0,0,0
20202,4,0,0,0
20203,1,0,0,0
20203,2,18,18,0
20203,3,0,0,0
20203,4,0,0,0
20204,1,0,0,0
20204,2,12,11,1
20204,3,0,0,0
20204,4,0,0,0
20205,1,NA,NA,NA
20205,2,NA,NA,NA
20205,3,NA,NA,NA
20205,4,NA,NA,NA
20206,1,0,0,0
20206,2,9,6,3
20206,3,0,0,0
20206,4,0,0,0
20207,1,NA,NA,NA
20207,2,NA,NA,NA
20207,3,NA,NA,NA
20207,4,NA,NA,NA
20208,1,0,0,0
20208,2,14,12,2
20208,3,0,0,0
20208,4,0,0,0
20209,1,0,0,0
20209,2,6,3,3
20209,3,0,0,0
20209,4,0,0,0
20210,1,0,0,0
20210,2,0,0,0
20210,3,0,0,0
20210,4,0,0,0
20211,1,0,0,0
20211,2,20,20,0
20211,3,0,0,0
20211,4,0,0,0
20212,1,0,0,0
20212,2,0,0,0
20212,3,0,0,0
20212,4,0,0,0
20213,1,0,0,0
20213,2,55,55,0
20213,3,0,0,0
20213,4,0,0,0
20214,1,0,0,0
20214,2,15,15,0
20214,3,0,0,0
20214,4,0,0,0
20215,1,0,0,0
20215,2,15,15,0
20215,3,0,0,0
20215,4,0,0,0
20216,1,0,0,0
20216,2,0,0,0
20216,3,0,0,0
20216,4,0,0,0
20217,1,0,0,0
20217,2,36,36,0
20217,3,0,0,0
20217,4,0,0,0
20218,1,0,0,0
20218,2,9,9,0
20218,3,0,0,0
20218,4,0,0,0
20219,1,0,0,0
20219,2,13,10,3
20219,3,0,0,0
20219,4,0,0,0
20220,1,0,0,0
20220,2,10,10,0
20220,3,0,0,0
20220,4,0,0,0
20221,1,0,0,0
20221,2,1,1,0
20221,3,0,0,0
20221,4,0,0,0
20222,1,0,0,0
20222,2,6,6,0
20222,3,0,0,0
20222,4,0,0,0
20223,1,0,0,0
20223,2,0,0,0
20223,3,0,0,0
20223,4,0,0,0
20224,1,0,0,0
20224,2,0,0,0
20224,3,0,0,0
20224,4,0,0,0
20225,1,0,0,0
20225,2,20,20,0
20225,3,0,0,0
20225,4,0,0,0
20226,1,0,0,0
20226,2,12,12,0
20226,3,0,0,0
20226,4,0,0,0
20227,1,0,0,0
20227,2,10,3,7
20227,3,10,5,5
20227,4,20,20,0
20228,1,0,0,0
20228,2,0,0,0
20228,3,0,0,0
20228,4,0,0,0
20229,1,0,0,0
20229,2,10,10,0
20229,3,0,0,0
20229,4,0,0,0
20230,1,0,0,0
20230,2,10,10,0
20230,3,0,0,0
20230,4,0,0,0
20231,1,0,0,0
20231,2,0,0,0
20231,3,0,0,0
20231,4,0,0,0
20232,1,0,0,0
20232,2,27,26,1
20232,3,0,0,0
20232,4,0,0,0
20233,1,0,0,0
20233,2,11,8,3
20233,3,0,0,0
20233,4,0,0,0
20234,1,0,0,0
20234,2,11,11,0
20234,3,0,0,0
20234,4,0,0,0
20235,1,0,0,0
20235,2,15,14,1
20235,3,0,0,0
20235,4,0,0,0
20236,1,0,0,0
20236,2,18,18,0
20236,3,0,0,0
20236,4,0,0,0
20237,1,0,0,0
20237,2,9,9,0
20237,3,0,0,0
20237,4,0,0,0
20238,1,0,0,0
20238,2,6,3,3
20238,3,0,0,0
