ubicageo_f,gradorga_b,sexostt,sexos1,sexos2,sexosne
21173,31,0,0,0,
21173,32,0,0,0,
21173,33,0,0,0,
21173,41,0,0,0,
21173,42,0,0,0,
21173,43,1,1,0,
21173,44,10,6,4,
21173,50,0,0,0,
21173,60,0,0,0,
21173,70,0,0,0,
21174,11,0,0,0,
21174,12,0,0,0,
21174,13,1,1,0,
21174,21,0,0,0,
21174,22,0,0,0,
21174,23,0,0,0,
21174,31,0,0,0,
21174,32,0,0,0,
21174,33,1,1,0,
21174,41,3,3,0,
21174,42,9,8,1,
21174,43,22,19,3,
21174,44,84,61,23,
21174,50,0,0,0,
21174,60,0,0,0,
21174,70,0,0,0,
21175,11,0,0,0,
21175,12,0,0,0,
21175,13,0,0,0,
21175,21,0,0,0,
21175,22,0,0,0,
21175,23,0,0,0,
21175,31,0,0,0,
21175,32,0,0,0,
21175,33,0,0,0,
21175,41,0,0,0,
21175,42,0,0,0,
21175,43,0,0,0,
21175,44,23,20,3,
21175,50,1,0,1,
21175,60,0,0,0,
21175,70,0,0,0,
21176,11,0,0,0,
21176,12,0,0,0,
21176,13,0,0,0,
21176,21,0,0,0,
21176,22,0,0,0,
21176,23,0,0,0,
21176,31,0,0,0,
21176,32,0,0,0,
21176,33,0,0,0,
21176,41,2,2,0,
21176,42,1,1,0,
21176,43,0,0,0,
21176,44,13,8,5,
21176,50,0,0,0,
21176,60,0,0,0,
21176,70,0,0,0,
21177,11,0,0,0,
21177,12,0,0,0,
21177,13,0,0,0,
21177,21,0,0,0,
21177,22,0,0,0,
21177,23,0,0,0,
21177,31,0,0,0,
21177,32,0,0,0,
21177,33,0,0,0,
21177,41,0,0,0,
21177,42,0,0,0,
21177,43,0,0,0,
21177,44,86,59,27,
21177,50,0,0,0,
21177,60,0,0,0,
21177,70,0,0,0,
21178,11,0,0,0,
21178,12,0,0,0,
21178,13,0,0,0,
21178,21,0,0,0,
21178,22,0,0,0,
21178,23,0,0,0,
21178,31,0,0,0,
21178,32,0,0,0,
21178,33,0,0,0,
21178,41,1,1,0,
21178,42,1,1,0,
21178,43,0,0,0,
21178,44,33,31,2,
21178,50,0,0,0,
21178,60,0,0,0,
21178,70,0,0,0,
21179,11,0,0,0,
21179,12,0,0,0,
21179,13,0,0,0,
21179,21,0,0,0,
21179,22,0,0,0,
21179,23,0,0,0,
21179,31,0,0,0,
21179,32,0,0,0,
21179,33,0,0,0,
21179,41,2,2,0,
21179,42,0,0,0,
21179,43,0,0,0,
21179,44,23,19,4,
21179,50,0,0,0,
21179,60,0,0,0,
21179,70,0,0,0,
21180,11,0,0,0,
21180,12,0,0,0,
21180,13,1,0,1,
21180,21,0,0,0,
21180,22,0,0,0,
21180,23,0,0,0,
21180,31,1,0,1,
21180,32,0,0,0,
21180,33,2,2,0,
21180,41,0,0,0,
21180,42,0,0,0,
21180,43,0,0,0,
21180,44,41,32,9,
21180,50,0,0,0,
21180,60,0,0,0,
21180,70,6,2,4,
21181,11,0,0,0,
21181,12,0,0,0,
21181,13,0,0,0,
21181,21,0,0,0,
21181,22,0,0,0,
21181,23,0,0,0,
21181,31,2,2,0,
21181,32,0,0,0,
21181,33,0,0,0,
21181,41,0,0,0,
21181,42,0,0,0,
21181,43,0,0,0,
21181,44,7,4,3,
21181,50,0,0,0,
21181,60,0,0,0,
21181,70,0,0,0,
21182,11,0,0,0,
21182,12,0,0,0,
21182,13,0,0,0,
21182,21,0,0,0,
21182,22,0,0,0,
21182,23,0,0,0,
21182,31,0,0,0,
21182,32,0,0,0,
21182,33,0,0,0,
21182,41,0,0,0,
21182,42,0,0,0,
21182,43,0,0,0,
21182,44,11,6,5,
21182,50,0,0,0,
21182,60,0,0,0,
21182,70,0,0,0,
21183,11,0,0,0,
21183,12,0,0,0,
21183,13,0,0,0,
21183,21,0,0,0,
21183,22,0,0,0,
21183,23,0,0,0,
21183,31,0,0,0,
21183,32,0,0,0,
21183,33,0,0,0,
21183,41,0,0,0,
21183,42,0,0,0,
21183,43,0,0,0,
21183,44,46,38,8,
21183,50,0,0,0,
21183,60,0,0,0,
21183,70,0,0,0,
21184,11,0,0,0,
21184,12,0,0,0,
21184,13,0,0,0,
21184,21,0,0,0,
21184,22,0,0,0,
21184,23,0,0,0,
21184,31,0,0,0,
21184,32,0,0,0,
21184,33,0,0,0,
21184,41,0,0,0,
21184,42,0,0,0,
21184,43,0,0,0,
21184,44,26,20,6,
21184,50,0,0,0,
21184,60,0,0,0,
21184,70,0,0,0,
21185,11,0,0,0,
21185,12,0,0,0,
21185,13,0,0,0,
21185,21,0,0,0,
21185,22,0,0,0,
21185,23,0,0,0,
21185,31,0,0,0,
21185,32,0,0,0,
21185,33,0,0,0,
21185,41,0,0,0,
21185,42,0,0,0,
21185,43,0,0,0,
21185,44,0,0,0,
21185,50,0,0,0,
21185,60,24,18,6,
21185,70,0,0,0,
21186,11,0,0,0,
21186,12,0,0,0,
21186,13,0,0,0,
21186,21,0,0,0,
21186,22,0,0,0,
21186,23,0,0,0,
21186,31,0,0,0,
21186,32,0,0,0,
21186,33,0,0,0,
21186,41,1,1,0,
21186,42,4,3,1,
21186,43,12,11,1,
21186,44,39,26,13,
21186,50,29,22,7,
21186,60,9,7,2,
21186,70,0,0,0,
21187,11,0,0,0,
21187,12,0,0,0,
21187,13,1,1,0,
21187,21,0,0,0,
21187,22,0,0,0,
21187,23,0,0,0,
21187,31,0,0,0,
21187,32,0,0,0,
21187,33,0,0,0,
21187,41,0,0,0,
21187,42,0,0,0,
21187,43,1,1,0,
21187,44,13,12,1,
21187,50,0,0,0,
21187,60,0,0,0,
21187,70,0,0,0,
21188,11,0,0,0,
21188,12,0,0,0,
21188,13,0,0,0,
21188,21,0,0,0,
21188,22,0,0,0,
21188,23,0,0,0,
21188,31,0,0,0,
21188,32,0,0,0,
21188,33,0,0,0,
21188,41,0,0,0,
21188,42,0,0,0,
21188,43,0,0,0,
21188,44,17,12,5,
21188,50,0,0,0,
21188,60,0,0,0,
21188,70,0,0,0,
21189,11,0,0,0,
21189,12,0,0,0,
21189,13,1,1,0,
21189,21,0,0,0,
21189,22,0,0,0,
21189,23,0,0,0,
21189,31,0,0,0,
21189,32,0,0,0,
21189,33,0,0,0,
21189,41,0,0,0,
21189,42,3,3,0,
21189,43,31,20,11,
21189,44,0,0,0,
21189,50,0,0,0,
21189,60,0,0,0,
21189,70,0,0,0,
21190,11,0,0,0,
21190,12,0,0,0,
21190,13,0,0,0,
21190,21,0,0,0,
21190,22,0,0,0,
21190,23,0,0,0,
21190,31,0,0,0,
21190,32,0,0,0,
21190,33,0,0,0,
21190,41,0,0,0,
21190,42,0,0,0,
21190,43,0,0,0,
21190,44,10,8,2,
21190,50,0,0,0,
21190,60,0,0,0,
21190,70,0,0,0,
21191,11,0,0,0,
21191,12,0,0,0,
21191,13,0,0,0,
21191,21,0,0,0,
21191,22,0,0,0,
21191,23,0,0,0,
21191,31,0,0,0,
21191,32,0,0,0,
21191,33,0,0,0,
21191,41,0,0,0,
21191,42,0,0,0,
21191,43,0,0,0,
21191,44,0,0,0,
21191,50,0,0,0,
21191,60,0,0,0,
21191,70,0,0,0,
21192,11,0,0,0,
21192,12,0,0,0,
21192,13,0,0,0,
21192,21,0,0,0,
21192,22,0,0,0,
21192,23,0,0,0,
21192,31,0,0,0,
21192,32,0,0,0,
21192,33,0,0,0,
21192,41,0,0,0,
21192,42,0,0,0,
21192,43,0,0,0,
21192,44,28,22,6,
21192,50,0,0,0,
21192,60,0,0,0,
21192,70,0,0,0,
21193,11,0,0,0,
21193,12,0,0,0,
21193,13,0,0,0,
21193,21,0,0,0,
21193,22,0,0,0,
21193,23,0,0,0,
21193,31,0,0,0,
21193,32,0,0,0,
21193,33,0,0,0,
21193,41,0,0,0,
21193,42,0,0,0,
21193,43,0,0,0,
21193,44,7,3,4,
21193,50,0,0,0,
21193,60,0,0,0,
21193,70,0,0,0,
21194,11,0,0,0,
21194,12,0,0,0,
21194,13,0,0,0,
21194,21,0,0,0,
21194,22,0,0,0,
21194,23,0,0,0,
21194,31,0,0,0,
21194,32,0,0,0,
21194,33,0,0,0,
21194,41,0,0,0,
21194,42,0,0,0,
21194,43,0,0,0,
21194,44,69,62,7,
21194,50,0,0,0,
21194,60,1,0,1,
21194,70,0,0,0,
21195,11,0,0,0,
21195,12,0,0,0,
21195,13,1,1,0,
21195,21,0,0,0,
21195,22,0,0,0,
21195,23,0,0,0,
21195,31,0,0,0,
21195,32,0,0,0,
21195,33,0,0,0,
21195,41,0,0,0,
21195,42,3,3,0,
21195,43,1,1,0,
21195,44,37,30,7,
21195,50,0,0,0,
21195,60,0,0,0,
21195,70,0,0,0,
21196,11,0,0,0,
21196,12,0,0,0,
21196,13,0,0,0,
21196,21,0,0,0,
21196,22,0,0,0,
21196,23,0,0,0,
21196,31,0,0,0,
21196,32,0,0,0,
21196,33,0,0,0,
21196,41,0,0,0,
21196,42,1,1,0,
21196,43,0,0,0,
21196,44,10,7,3,
21196,50,0,0,0,
21196,60,0,0,0,
21196,70,0,0,0,
21197,11,0,0,0,
21197,12,0,0,0,
21197,13,0,0,0,
21197,21,0,0,0,
21197,22,0,0,0,
21197,23,0,0,0,
21197,31,0,0,0,
21197,32,0,0,0,
21197,33,0,0,0,
21197,41,2,2,0,
21197,42,6,6,0,
21197,43,19,15,4,
21197,44,60,36,24,
21197,50,0,0,0,
21197,60,49,32,17,
21197,70,0,0,0,
21198,11,0,0,0,
21198,12,0,0,0,
21198,13,0,0,0,
21198,21,0,0,0,
21198,22,0,0,0,
21198,23,0,0,0,
21198,31,0,0,0,
21198,32,0,0,0,
21198,33,0,0,0,
21198,41,1,1,0,
21198,42,1,1,0,
21198,43,0,0,0,
21198,44,13,13,0,
21198,50,0,0,0,
21198,60,0,0,0,
21198,70,0,0,0,
21199,11,0,0,0,
21199,12,0,0,0,
21199,13,0,0,0,
21199,21,0,0,0,
21199,22,0,0,0,
21199,23,0,0,0,
21199,31,0,0,0,
21199,32,0,0,0,
21199,33,0,0,0,
21199,41,0,0,0,
21199,42,1,1,0,
21199,43,3,3,0,
21199,44,20,16,4,
21199,50,0,0,0,
21199,60,0,0,0,
21199,70,0,0,0,
21200,11,0,0,0,
21200,12,0,0,0,
21200,13,0,0,0,
21200,21,0,0,0,
21200,22,0,0,0,
21200,23,0,0,0,
21200,31,0,0,0,
21200,32,0,0,0,
21200,33,0,0,0,
21200,41,1,0,1,
21200,42,0,0,0,
21200,43,0,0,0,
21200,44,7,6,1,
21200,50,0,0,0,
21200,60,0,0,0,
21200,70,0,0,0,
21201,11,0,0,0,
21201,12,0,0,0,
21201,13,0,0,0,
21201,21,0,0,0,
21201,22,0,0,0,
21201,23,0,0,0,
21201,31,0,0,0,
21201,32,0,0,0,
21201,33,0,0,0,
21201,41,0,0,0,
21201,42,0,0,0,
21201,43,2,1,1,
21201,44,10,9,1,
21201,50,0,0,0,
21201,60,0,0,0,
21201,70,0,0,0,
21202,11,0,0,0,
21202,12,0,0,0,
21202,13,0,0,0,
21202,21,0,0,0,
21202,22,0,0,0,
21202,23,0,0,0,
21202,31,0,0,0,
21202,32,0,0,0,
21202,33,0,0,0,
21202,41,1,1,0,
21202,42,0,0,0,
21202,43,0,0,0,
21202,44,44,34,10,
21202,50,0,0,0,
21202,60,0,0,0,
21202,70,0,0,0,
21203,11,0,0,0,
21203,12,0,0,0,
21203,13,0,0,0,
21203,21,0,0,0,
21203,22,0,0,0,
21203,23,0,0,0,
21203,31,0,0,0,
21203,32,0,0,0,
21203,33,0,0,0,
21203,41,0,0,0,
21203,42,0,0,0,
21203,43,0,0,0,
21203,44,20,16,4,
21203,50,0,0,0,
21203,60,0,0,0,
21203,70,0,0,0,
21204,11,0,0,0,
21204,12,0,0,0,
21204,13,0,0,0,
21204,21,0,0,0,
21204,22,0,0,0,
21204,23,0,0,0,
21204,31,0,0,0,
21204,32,0,0,0,
21204,33,0,0,0,
21204,41,2,2,0,
21204,42,0,0,0,
21204,43,0,0,0,
21204,44,15,11,4,
21204,50,0,0,0,
21204,60,0,0,0,
21204,70,0,0,0,
21205,11,0,0,0,
21205,12,0,0,0,
21205,13,0,0,0,
21205,21,0,0,0,
21205,22,0,0,0,
21205,23,0,0,0,
21205,31,0,0,0,
21205,32,0,0,0,
21205,33,0,0,0,
21205,41,0,0,0,
21205,42,1,0,1,
21205,43,4,2,2,
21205,44,12,7,5,
21205,50,30,22,8,
21205,60,0,0,0,
21205,70,0,0,0,
21206,11,0,0,0,
21206,12,0,0,0,
21206,13,0,0,0,
21206,21,0,0,0,
21206,22,0,0,0,
21206,23,0,0,0,
21206,31,0,0,0,
21206,32,0,0,0,
21206,33,0,0,0,
21206,41,0,0,0,
21206,42,0,0,0,
21206,43,0,0,0,
21206,44,11,9,2,
21206,50,0,0,0,
21206,60,0,0,0,
21206,70,0,0,0,
21207,11,0,0,0,
21207,12,0,0,0,
21207,13,0,0,0,
21207,21,0,0,0,
21207,22,0,0,0,
21207,23,0,0,0,
21207,31,0,0,0,
21207,32,0,0,0,
21207,33,0,0,0,
21207,41,2,2,0,
21207,42,3,3,0,
21207,43,11,9,2,
21207,44,37,33,4,
21207,50,0,0,0,
21207,60,0,0,0,
21207,70,0,0,0,
21208,11,0,0,0,
21208,12,0,0,0,
21208,13,0,0,0,
21208,21,0,0,0,
21208,22,0,0,0,
21208,23,0,0,0,
21208,31,0,0,0,
21208,32,0,0,0,
21208,33,0,0,0,
21208,41,0,0,0,
21208,42,4,3,1,
21208,43,11,10,1,
21208,44,62,37,25,
21208,50,0,0,0,
21208,60,0,0,0,
21208,70,0,0,0,
21209,11,0,0,0,
21209,12,0,0,0,
21209,13,0,0,0,
21209,21,0,0,0,
21209,22,0,0,0,
21209,23,0,0,0,
21209,31,0,0,0,
21209,32,0,0,0,
21209,33,0,0,0,
21209,41,0,0,0,
21209,42,0,0,0,
21209,43,0,0,0,
21209,44,10,6,4,
21209,50,0,0,0,
21209,60,0,0,0,
21209,70,0,0,0,
21210,11,0,0,0,
21210,12,0,0,0,
21210,13,1,1,0,
21210,21,0,0,0,
21210,22,0,0,0,
21210,23,0,0,0,
21210,31,0,0,0,
21210,32,0,0,0,
21210,33,0,0,0,
21210,41,0,0,0,
21210,42,0,0,0,
21210,43,0,0,0,
21210,44,23,21,2,
21210,50,0,0,0,
21210,60,0,0,0,
21210,70,0,0,0,
21211,11,0,0,0,
21211,12,0,0,0,
21211,13,0,0,0,
21211,21,0,0,0,
21211,22,0,0,0,
21211,23,0,0,0,
21211,31,0,0,0,
21211,32,0,0,0,
21211,33,0,0,0,
21211,41,1,1,0,
21211,42,3,3,0,
21211,43,4,4,0,
21211,44,27,24,3,
21211,50,0,0,0,
21211,60,0,0,0,
21211,70,0,0,0,
21212,11,0,0,0,
21212,12,0,0,0,
21212,13,0,0,0,
21212,21,0,0,0,
21212,22,0,0,0,
21212,23,0,0,0,
21212,31,0,0,0,
21212,32,0,0,0,
21212,33,0,0,0,
21212,41,0,0,0,
21212,42,0,0,0,
21212,43,0,0,0,
21212,44,15,11,4,
21212,50,0,0,0,
21212,60,12,10,2,
21212,70,0,0,0,
21213,11,0,0,0,
21213,12,0,0,0,
21213,13,1,1,0,
21213,21,0,0,0,
21213,22,0,0,0,
21213,23,0,0,0,
21213,31,0,0,0,
21213,32,0,0,0,
21213,33,0,0,0,
21213,41,0,0,0,
21213,42,1,1,0,
21213,43,3,3,0,
21213,44,10,8,2,
21213,50,0,0,0,
21213,60,0,0,0,
21213,70,0,0,0,
21214,11,0,0,0,
21214,12,1,1,0,
21214,13,0,0,0,
21214,21,0,0,0,
21214,22,0,0,0,
21214,23,0,0,0,
21214,31,0,0,0,
21214,32,0,0,0,
21214,33,0,0,0,
21214,41,2,1,1,
21214,42,2,2,0,
21214,43,0,0,0,
21214,44,25,19,6,
21214,50,0,0,0,
21214,60,0,0,0,
21214,70,0,0,0,
21215,11,0,0,0,
21215,12,0,0,0,
21215,13,1,1,0,
21215,21,0,0,0,
21215,22,0,0,0,
21215,23,0,0,0,
21215,31,0,0,0,
21215,32,0,0,0,
21215,33,0,0,0,
21215,41,0,0,0,
21215,42,0,0,0,
21215,43,0,0,0,
21215,44,20,16,4,
21215,50,0,0,0,
21215,60,0,0,0,
21215,70,0,0,0,
21216,11,0,0,0,
21216,12,0,0,0,
21216,13,0,0,0,
21216,21,0,0,0,
21216,22,0,0,0,
21216,23,0,0,0,
21216,31,0,0,0,
21216,32,0,0,0,
21216,33,0,0,0,
21216,41,0,0,0,
21216,42,0,0,0,
21216,43,0,0,0,
21216,44,15,13,2,
21216,50,0,0,0,
21216,60,0,0,0,
21216,70,0,0,0,
21217,11,0,0,0,
21217,12,0,0,0,
21217,13,1,0,1,
21217,21,0,0,0,
21217,22,0,0,0,
21217,23,0,0,0,
21217,31,0,0,0,
21217,32,0,0,0,
21217,33,0,0,0,
21217,41,0,0,0,
21217,42,0,0,0,
21217,43,2,0,2,
21217,44,8,8,0,
21217,50,0,0,0,
21217,60,0,0,0,
21217,70,0,0,0,
22001,11,0,0,0,
22001,12,0,0,0,
22001,13,0,0,0,
22001,21,0,0,0,
22001,22,0,0,0,
22001,23,0,0,0,
22001,31,0,0,0,
22001,32,0,0,0,
22001,33,0,0,0,
22001,41,0,0,0,
22001,42,0,0,0,
22001,43,6,4,2,
22001,44,33,28,5,
22001,50,0,0,0,
22001,60,0,0,0,
22001,70,0,0,0,
22002,11,0,0,0,
22002,12,0,0,0,
22002,13,0,0,0,
22002,21,0,0,0,
22002,22,0,0,0,
22002,23,0,0,0,
22002,31,0,0,0,
22002,32,0,0,0,
22002,33,0,0,0,
22002,41,1,1,0,
22002,42,2,2,0,
22002,43,6,4,2,
22002,44,12,9,3,
22002,50,2,2,0,
22002,60,30,17,13,
22002,70,0,0,0,
22003,11,0,0,0,
22003,12,0,0,0,
22003,13,0,0,0,
22003,21,0,0,0,
22003,22,0,0,0,
22003,23,0,0,0,
22003,31,0,0,0,
22003,32,0,0,0,
22003,33,0,0,0,
22003,41,0,0,0,
22003,42,0,0,0,
22003,43,0,0,0,
22003,44,16,13,3,
22003,50,4,1,3,
22003,60,16,11,5,
22003,70,0,0,0,
22004,11,0,0,0,
22004,12,0,0,0,
22004,13,0,0,0,
22004,21,1,1,0,
22004,22,1,1,0,
22004,23,1,1,0,
22004,31,1,1,0,
22004,32,9,8,1,
22004,33,5,5,0,
22004,41,0,0,0,
22004,42,8,8,0,
22004,43,8,7,1,
22004,44,32,19,13,
22004,50,33,27,6,
22004,60,0,0,0,
22004,70,0,0,0,
22005,11,1,1,0,
22005,12,0,0,0,
22005,13,0,0,0,
22005,21,0,0,0,
22005,22,0,0,0,
22005,23,0,0,0,
22005,31,0,0,0,
22005,32,0,0,0,
22005,33,0,0,0,
22005,41,2,2,0,
22005,42,6,5,1,
22005,43,19,17,2,
22005,44,41,30,11,
22005,50,0,0,0,
22005,60,0,0,0,
22005,70,0,0,0,
22006,11,0,0,0,
22006,12,0,0,0,
22006,13,0,0,0,
22006,21,0,0,0,
22006,22,0,0,0,
22006,23,0,0,0,
22006,31,0,0,0,
22006,32,0,0,0,
22006,33,1,1,0,
22006,41,3,3,0,
22006,42,23,23,0,
22006,43,62,54,8,
22006,44,325,228,97,
22006,50,18,11,7,
22006,60,59,28,31,
22006,70,0,0,0,
22007,11,0,0,0,
22007,12,0,0,0,
22007,13,0,0,0,
22007,21,0,0,0,
22007,22,0,0,0,
22007,23,0,0,0,
22007,31,0,0,0,
22007,32,0,0,0,
22007,33,1,1,0,
22007,41,2,2,0,
22007,42,4,3,1,
22007,43,11,10,1,
22007,44,27,23,4,
22007,50,22,14,8,
22007,60,8,3,5,
22007,70,0,0,0,
22008,11,0,0,0,
22008,12,0,0,0,
22008,13,1,1,0,
22008,21,0,0,0,
22008,22,0,0,0,
22008,23,0,0,0,
22008,31,0,0,0,
22008,32,0,0,0,
22008,33,0,0,0,
22008,41,2,2,0,
22008,42,3,3,0,
22008,43,8,8,0,
22008,44,30,28,2,
22008,50,0,0,0,
22008,60,0,0,0,
22008,70,0,0,0,
22009,11,0,0,0,
22009,12,0,0,0,
22009,13,0,0,0,
22009,21,0,0,0,
22009,22,0,0,0,
22009,23,0,0,0,
22009,31,0,0,0,
22009,32,0,0,0,
22009,33,0,0,0,
22009,41,0,0,0,
22009,42,0,0,0,
22009,43,3,1,2,
22009,44,45,38,7,
22009,50,0,0,0,
22009,60,0,0,0,
22009,70,0,0,0,
22010,11,0,0,0,
22010,12,0,0,0,
22010,13,0,0,0,
22010,21,0,0,0,
22010,22,0,0,0,
22010,23,1,1,0,
22010,31,0,0,0,
22010,32,0,0,0,
22010,33,0,0,0,
22010,41,0,0,0,
22010,42,0,0,0,
22010,43,0,0,0,
22010,44,21,17,4,
22010,50,0,0,0,
22010,60,0,0,0,
22010,70,0,0,0,
22011,11,1,1,0,
22011,12,0,0,0,
22011,13,0,0,0,
22011,21,0,0,0,
22011,22,0,0,0,
22011,23,0,0,0,
22011,31,0,0,0,
22011,32,0,0,0,
22011,33,1,1,0,
22011,41,3,3,0,
22011,42,10,10,0,
22011,43,40,36,4,
22011,44,180,104,76,
22011,50,99,52,47,
22011,60,0,0,0,
22011,70,0,0,0,
22012,11,0,0,0,
22012,12,0,0,0,
22012,13,1,1,0,
22012,21,0,0,0,
22012,22,0,0,0,
22012,23,0,0,0,
22012,31,0,0,0,
22012,32,0,0,0,
22012,33,0,0,0,
22012,41,1,1,0,
22012,42,3,3,0,
22012,43,12,11,1,
22012,44,50,35,15,
22012,50,0,0,0,
22012,60,0,0,0,
22012,70,0,0,0,
22013,11,0,0,0,
22013,12,0,0,0,
22013,13,0,0,0,
22013,21,0,0,0,
22013,22,0,0,0,
22013,23,0,0,0,
22013,31,0,0,0,
22013,32,0,0,0,
22013,33,0,0,0,
22013,41,0,0,0,
22013,42,0,0,0,
22013,43,0,0,0,
22013,44,0,0,0,
22013,50,0,0,0,
22013,60,46,30,16,
22013,70,0,0,0,
22014,11,0,0,0,
22014,12,0,0,0,
22014,13,0,0,0,
22014,21,0,0,0,
22014,22,0,0,0,
22014,23,0,0,0,
22014,31,0,0,0,
22014,32,1,1,0,
22014,33,1,1,0,
22014,41,22,19,3,
22014,42,76,69,7,
22014,43,255,198,57,
22014,44,817,500,317,
22014,50,0,0,0,
22014,60,0,0,0,
22014,70,0,0,0,
22015,11,0,0,0,
22015,12,0,0,0,
22015,13,0,0,0,
22015,21,0,0,0,
22015,22,0,0,0,
22015,23,0,0,0,
22015,31,0,0,0,
22015,32,0,0,0,
22015,33,0,0,0,
22015,41,0,0,0,
22015,42,0,0,0,
22015,43,0,0,0,
22015,44,12,10,2,
22015,50,1,1,0,
22015,60,0,0,0,
22015,70,0,0,0,
22016,11,0,0,0,
22016,12,0,0,0,
22016,13,0,0,0,
22016,21,1,1,0,
22016,22,0,0,0,
22016,23,0,0,0,
22016,31,0,0,0,
22016,32,0,0,0,
22016,33,1,1,0,
22016,41,4,2,2,
22016,42,19,15,4,
22016,43,53,40,13,
22016,44,262,166,96,
22016,50,0,0,0,
22016,60,0,0,0,
22016,70,0,0,0,
22017,11,0,0,0,
22017,12,0,0,0,
22017,13,0,0,0,
22017,21,0,0,0,
22017,22,0,0,0,
22017,23,0,0,0,
22017,31,0,0,0,
22017,32,0,0,0,
22017,33,0,0,0,
22017,41,2,2,0,
22017,42,3,3,0,
22017,43,19,16,3,
22017,44,46,34,12,
22017,50,44,34,10,
22017,60,0,0,0,
22017,70,0,0,0,
22018,11,0,0,0,
22018,12,0,0,0,
22018,13,0,0,0,
22018,21,0,0,0,
22018,22,0,0,0,
22018,23,0,0,0,
22018,31,0,0,0,
22018,32,0,0,0,
22018,33,0,0,0,
22018,41,0,0,0,
22018,42,5,5,0,
22018,43,10,9,1,
22018,44,17,14,3,
22018,50,4,4,0,
22018,60,0,0,0,
22018,70,0,0,0,
23001,11,1,1,0,
23001,12,0,0,0,
23001,13,0,0,0,
23001,21,0,0,0,
23001,22,0,0,0,
23001,23,0,0,0,
23001,31,0,0,0,
23001,32,0,0,0,
23001,33,0,0,0,
23001,41,12,4,8,
23001,42,17,15,2,
23001,43,24,17,7,
23001,44,145,102,43,
23001,50,0,0,0,
23001,60,0,0,0,
23001,70,0,0,0,
23002,11,0,0,0,
23002,12,0,0,0,
23002,13,1,1,0,
23002,21,0,0,0,
23002,22,0,0,0,
23002,23,0,0,0,
23002,31,0,0,0,
23002,32,0,0,0,
23002,33,1,1,0,
23002,41,5,5,0,
23002,42,13,12,1,
23002,43,37,33,4,
23002,44,119,95,24,
23002,50,0,0,0,
23002,60,0,0,0,
23002,70,0,0,0,
23003,11,1,0,1,
23003,12,1,1,0,
23003,13,0,0,0,
23003,21,0,0,0,
23003,22,0,0,0,
23003,23,0,0,0,
23003,31,0,0,0,
23003,32,0,0,0,
23003,33,0,0,0,
23003,41,0,0,0,
23003,42,4,3,1,
23003,43,11,7,4,
23003,44,71,43,28,
23003,50,0,0,0,
23003,60,71,54,17,
23003,70,0,0,0,
23004,11,0,0,0,
23004,12,0,0,0,
23004,13,1,1,0,
23004,21,0,0,0,
23004,22,0,0,0,
23004,23,0,0,0,
23004,31,0,0,0,
23004,32,0,0,0,
23004,33,4,3,1,
23004,41,6,3,3,
23004,42,22,6,16,
23004,43,55,43,12,
23004,44,160,92,68,
23004,50,0,0,0,
23004,60,0,0,0,
23004,70,0,0,0,
23005,11,0,0,0,
23005,12,0,0,0,
23005,13,0,0,0,
23005,21,0,0,0,
23005,22,0,0,0,
23005,23,0,0,0,
23005,31,1,1,0,
23005,32,2,2,0,
23005,33,9,5,4,
23005,41,32,28,4,
23005,42,82,71,11,
23005,43,235,181,54,
23005,44,576,364,212,
23005,50,0,0,0,
23005,60,466,327,139,
23005,70,0,0,0,
23006,11,1,1,0,
23006,12,0,0,0,
23006,13,0,0,0,
23006,21,0,0,0,
23006,22,0,0,0,
23006,23,0,0,0,
23006,31,0,0,0,
23006,32,0,0,0,
23006,33,1,1,0,
23006,41,8,8,0,
23006,42,15,15,0,
23006,43,39,32,7,
23006,44,91,80,11,
23006,50,22,18,4,
23006,60,0,0,0,
23006,70,0,0,0,
23007,11,0,0,0,
23007,12,0,0,0,
23007,13,2,2,0,
23007,21,0,0,0,
23007,22,0,0,0,
23007,23,0,0,0,
23007,31,0,0,0,
23007,32,7,7,0,
23007,33,4,4,0,
23007,41,8,8,0,
23007,42,21,19,2,
23007,43,11,11,0,
23007,44,59,47,12,
23007,50,8,7,1,
23007,60,0,0,0,
23007,70,0,0,0,
23008,11,1,1,0,
23008,12,1,1,0,
23008,13,11,7,4,
23008,21,12,9,3,
23008,22,13,13,0,
23008,23,11,8,3,
23008,31,9,9,0,
23008,32,14,14,0,
23008,33,12,9,3,
23008,41,24,21,3,
23008,42,19,16,3,
23008,43,73,55,18,
23008,44,749,463,286,
23008,50,0,0,0,
23008,60,0,0,0,
23008,70,0,0,0,
23009,11,1,1,0,
23009,12,0,0,0,
23009,13,0,0,0,
23009,21,0,0,0,
23009,22,0,0,0,
23009,23,0,0,0,
23009,31,0,0,0,
23009,32,0,0,0,
23009,33,19,17,2,
23009,41,26,21,5,
23009,42,22,17,5,
23009,43,39,31,8,
23009,44,143,123,20,
23009,50,0,0,0,
23009,60,17,16,1,
23009,70,0,0,0,
23010,11,1,1,0,
23010,12,0,0,0,
23010,13,0,0,0,
23010,21,0,0,0,
23010,22,4,3,1,
23010,23,2,2,0,
23010,31,0,0,0,
23010,32,1,1,0,
23010,33,4,2,2,
23010,41,9,4,5,
23010,42,1,1,0,
23010,43,1,0,1,
23010,44,25,20,5,
23010,50,3,2,1,
23010,60,31,21,10,
23010,70,0,0,0,
23011,11,1,1,0,
