ubicageo_f,inscanal_d,sexostt,sexos1,sexos2,sexos3,sexosne
15084,18,0,0,0,0,
15084,19,0,0,0,0,
15084,20,0,0,0,0,
15084,21,0,0,0,0,
15084,22,0,0,0,0,
15084,23,0,0,0,0,
15084,24,0,0,0,0,
15084,25,106,15,91,0,
15084,26,0,0,0,0,
15084,27,0,0,0,0,
15084,28,0,0,0,0,
15085,1,NA,NA,NA,NA,
15085,2,NA,NA,NA,NA,
15085,3,NA,NA,NA,NA,
15085,4,NA,NA,NA,NA,
15085,5,NA,NA,NA,NA,
15085,6,NA,NA,NA,NA,
15085,7,NA,NA,NA,NA,
15085,8,NA,NA,NA,NA,
15085,9,NA,NA,NA,NA,
15085,10,NA,NA,NA,NA,
15085,11,NA,NA,NA,NA,
15085,12,NA,NA,NA,NA,
15085,13,NA,NA,NA,NA,
15085,14,NA,NA,NA,NA,
15085,15,NA,NA,NA,NA,
15085,16,NA,NA,NA,NA,
15085,17,NA,NA,NA,NA,
15085,18,NA,NA,NA,NA,
15085,19,NA,NA,NA,NA,
15085,20,NA,NA,NA,NA,
15085,21,NA,NA,NA,NA,
15085,22,NA,NA,NA,NA,
15085,23,NA,NA,NA,NA,
15085,24,NA,NA,NA,NA,
15085,25,NA,NA,NA,NA,
15085,26,NA,NA,NA,NA,
15085,27,NA,NA,NA,NA,
15085,28,NA,NA,NA,NA,
15086,1,NA,NA,NA,NA,
15086,2,NA,NA,NA,NA,
15086,3,NA,NA,NA,NA,
15086,4,NA,NA,NA,NA,
15086,5,NA,NA,NA,NA,
15086,6,NA,NA,NA,NA,
15086,7,NA,NA,NA,NA,
15086,8,NA,NA,NA,NA,
15086,9,NA,NA,NA,NA,
15086,10,NA,NA,NA,NA,
15086,11,NA,NA,NA,NA,
15086,12,NA,NA,NA,NA,
15086,13,NA,NA,NA,NA,
15086,14,NA,NA,NA,NA,
15086,15,NA,NA,NA,NA,
15086,16,NA,NA,NA,NA,
15086,17,NA,NA,NA,NA,
15086,18,NA,NA,NA,NA,
15086,19,NA,NA,NA,NA,
15086,20,NA,NA,NA,NA,
15086,21,NA,NA,NA,NA,
15086,22,NA,NA,NA,NA,
15086,23,NA,NA,NA,NA,
15086,24,NA,NA,NA,NA,
15086,25,NA,NA,NA,NA,
15086,26,NA,NA,NA,NA,
15086,27,NA,NA,NA,NA,
15086,28,NA,NA,NA,NA,
15087,1,0,0,0,0,
15087,2,0,0,0,0,
15087,3,0,0,0,0,
15087,4,0,0,0,0,
15087,5,0,0,0,0,
15087,6,0,0,0,0,
15087,7,0,NA,0,NA,
15087,8,0,0,0,0,
15087,9,0,0,0,0,
15087,10,0,0,0,0,
15087,11,0,0,0,0,
15087,12,0,0,0,0,
15087,13,0,0,0,0,
15087,14,0,0,0,0,
15087,15,0,NA,0,NA,
15087,16,0,0,0,0,
15087,17,0,0,0,0,
15087,18,0,0,0,0,
15087,19,0,0,0,0,
15087,20,0,0,0,0,
15087,21,0,0,0,0,
15087,22,0,0,0,0,
15087,23,0,0,0,0,
15087,24,0,0,0,0,
15087,25,0,0,0,0,
15087,26,0,0,0,0,
15087,27,0,0,0,0,
15087,28,144,36,108,0,
15088,1,0,0,0,0,
15088,2,0,0,0,0,
15088,3,0,0,0,0,
15088,4,0,0,0,0,
15088,5,0,0,0,0,
15088,6,0,0,0,0,
15088,7,0,NA,0,NA,
15088,8,0,0,0,0,
15088,9,0,0,0,0,
15088,10,0,0,0,0,
15088,11,0,0,0,0,
15088,12,0,0,0,0,
15088,13,0,0,0,0,
15088,14,0,0,0,0,
15088,15,0,NA,0,NA,
15088,16,0,0,0,0,
15088,17,0,0,0,0,
15088,18,0,0,0,0,
15088,19,0,0,0,0,
15088,20,0,0,0,0,
15088,21,0,0,0,0,
15088,22,0,0,0,0,
15088,23,0,0,0,0,
15088,24,0,0,0,0,
15088,25,0,0,0,0,
15088,26,0,0,0,0,
15088,27,213,180,33,0,
15088,28,0,0,0,0,
15089,1,0,0,0,0,
15089,2,0,0,0,0,
15089,3,0,0,0,0,
15089,4,0,0,0,0,
15089,5,0,0,0,0,
15089,6,0,0,0,0,
15089,7,5,NA,5,NA,
15089,8,0,0,0,0,
15089,9,0,0,0,0,
15089,10,0,0,0,0,
15089,11,0,0,0,0,
15089,12,0,0,0,0,
15089,13,0,0,0,0,
15089,14,0,0,0,0,
15089,15,0,NA,0,NA,
15089,16,0,0,0,0,
15089,17,0,0,0,0,
15089,18,0,0,0,0,
15089,19,0,0,0,0,
15089,20,0,0,0,0,
15089,21,0,0,0,0,
15089,22,0,0,0,0,
15089,23,20,2,18,0,
15089,24,0,0,0,0,
15089,25,0,0,0,0,
15089,26,0,0,0,0,
15089,27,0,0,0,0,
15089,28,0,0,0,0,
15090,1,NSS,NSS,NSS,NSS,
15090,2,NSS,NSS,NSS,NSS,
15090,3,NSS,NSS,NSS,NSS,
15090,4,NSS,NSS,NSS,NSS,
15090,5,NSS,NSS,NSS,NSS,
15090,6,NSS,NSS,NSS,NSS,
15090,7,NSS,NSS,NSS,NSS,
15090,8,NSS,NSS,NSS,NSS,
15090,9,NSS,NSS,NSS,NSS,
15090,10,NSS,NSS,NSS,NSS,
15090,11,NSS,NSS,NSS,NSS,
15090,12,NSS,NSS,NSS,NSS,
15090,13,NSS,NSS,NSS,NSS,
15090,14,NSS,NSS,NSS,NSS,
15090,15,NSS,NSS,NSS,NSS,
15090,16,NSS,NSS,NSS,NSS,
15090,17,NSS,NSS,NSS,NSS,
15090,18,NSS,NSS,NSS,NSS,
15090,19,NSS,NSS,NSS,NSS,
15090,20,NSS,NSS,NSS,NSS,
15090,21,NSS,NSS,NSS,NSS,
15090,22,NSS,NSS,NSS,NSS,
15090,23,NSS,NSS,NSS,NSS,
15090,24,NSS,NSS,NSS,NSS,
15090,25,NSS,NSS,NSS,NSS,
15090,26,NSS,NSS,NSS,NSS,
15090,27,NSS,NSS,NSS,NSS,
15090,28,NSS,NSS,NSS,NSS,
15091,1,0,0,0,0,
15091,2,0,0,0,0,
15091,3,0,0,0,0,
15091,4,0,0,0,0,
15091,5,2,2,0,0,
15091,6,0,0,0,0,
15091,7,25,NA,25,NA,
15091,8,0,0,0,0,
15091,9,0,0,0,0,
15091,10,0,0,0,0,
15091,11,0,0,0,0,
15091,12,0,0,0,0,
15091,13,0,0,0,0,
15091,14,0,0,0,0,
15091,15,0,NA,0,NA,
15091,16,0,0,0,0,
15091,17,0,0,0,0,
15091,18,0,0,0,0,
15091,19,0,0,0,0,
15091,20,0,0,0,0,
15091,21,0,0,0,0,
15091,22,0,0,0,0,
15091,23,0,0,0,0,
15091,24,0,0,0,0,
15091,25,0,0,0,0,
15091,26,0,0,0,0,
15091,27,0,0,0,0,
15091,28,0,0,0,0,
15092,1,0,0,0,0,
15092,2,0,0,0,0,
15092,3,0,0,0,0,
15092,4,0,0,0,0,
15092,5,0,0,0,0,
15092,6,0,0,0,0,
15092,7,0,NA,0,NA,
15092,8,0,0,0,0,
15092,9,0,0,0,0,
15092,10,0,0,0,0,
15092,11,0,0,0,0,
15092,12,0,0,0,0,
15092,13,0,0,0,0,
15092,14,0,0,0,0,
15092,15,0,NA,0,NA,
15092,16,0,0,0,0,
15092,17,0,0,0,0,
15092,18,0,0,0,0,
15092,19,0,0,0,0,
15092,20,0,0,0,0,
15092,21,0,0,0,0,
15092,22,0,0,0,0,
15092,23,0,0,0,0,
15092,24,0,0,0,0,
15092,25,0,0,0,0,
15092,26,0,0,0,0,
15092,27,100,0,0,100,
15092,28,0,0,0,0,
15093,1,0,0,0,0,
15093,2,0,0,0,0,
15093,3,0,0,0,0,
15093,4,0,0,0,0,
15093,5,70,0,70,0,
15093,6,0,0,0,0,
15093,7,0,NA,0,NA,
15093,8,0,0,0,0,
15093,9,0,0,0,0,
15093,10,0,0,0,0,
15093,11,0,0,0,0,
15093,12,0,0,0,0,
15093,13,0,0,0,0,
15093,14,0,0,0,0,
15093,15,0,NA,0,NA,
15093,16,0,0,0,0,
15093,17,0,0,0,0,
15093,18,0,0,0,0,
15093,19,0,0,0,0,
15093,20,0,0,0,0,
15093,21,0,0,0,0,
15093,22,0,0,0,0,
15093,23,0,0,0,0,
15093,24,10,0,10,0,
15093,25,0,0,0,0,
15093,26,0,0,0,0,
15093,27,0,0,0,0,
15093,28,0,0,0,0,
15094,1,NA,NA,NA,NA,
15094,2,NA,NA,NA,NA,
15094,3,NA,NA,NA,NA,
15094,4,NA,NA,NA,NA,
15094,5,NA,NA,NA,NA,
15094,6,NA,NA,NA,NA,
15094,7,NA,NA,NA,NA,
15094,8,NA,NA,NA,NA,
15094,9,NA,NA,NA,NA,
15094,10,NA,NA,NA,NA,
15094,11,NA,NA,NA,NA,
15094,12,NA,NA,NA,NA,
15094,13,NA,NA,NA,NA,
15094,14,NA,NA,NA,NA,
15094,15,NA,NA,NA,NA,
15094,16,NA,NA,NA,NA,
15094,17,NA,NA,NA,NA,
15094,18,NA,NA,NA,NA,
15094,19,NA,NA,NA,NA,
15094,20,NA,NA,NA,NA,
15094,21,NA,NA,NA,NA,
15094,22,NA,NA,NA,NA,
15094,23,NA,NA,NA,NA,
15094,24,NA,NA,NA,NA,
15094,25,NA,NA,NA,NA,
15094,26,NA,NA,NA,NA,
15094,27,NA,NA,NA,NA,
15094,28,NA,NA,NA,NA,
15095,1,11,3,8,0,
15095,2,0,0,0,0,
15095,3,0,0,0,0,
15095,4,0,0,0,0,
15095,5,0,0,0,0,
15095,6,0,0,0,0,
15095,7,125,NA,125,NA,
15095,8,3,1,2,0,
15095,9,0,0,0,0,
15095,10,0,0,0,0,
15095,11,0,0,0,0,
15095,12,0,0,0,0,
15095,13,1,0,1,0,
15095,14,0,0,0,0,
15095,15,0,NA,0,NA,
15095,16,0,0,0,0,
15095,17,0,0,0,0,
15095,18,5,0,5,0,
15095,19,0,0,0,0,
15095,20,0,0,0,0,
15095,21,0,0,0,0,
15095,22,0,0,0,0,
15095,23,55,5,50,0,
15095,24,18,1,17,0,
15095,25,0,0,0,0,
15095,26,0,0,0,0,
15095,27,0,0,0,0,
15095,28,0,0,0,0,
15096,1,0,0,0,0,
15096,2,0,0,0,0,
15096,3,0,0,0,0,
15096,4,0,0,0,0,
15096,5,0,0,0,0,
15096,6,0,0,0,0,
15096,7,0,NA,0,NA,
15096,8,0,0,0,0,
15096,9,0,0,0,0,
15096,10,0,0,0,0,
15096,11,0,0,0,0,
15096,12,0,0,0,0,
15096,13,3,3,0,0,
15096,14,0,0,0,0,
15096,15,9,NA,9,NA,
15096,16,0,0,0,0,
15096,17,0,0,0,0,
15096,18,0,0,0,0,
15096,19,5,4,1,0,
15096,20,0,0,0,0,
15096,21,0,0,0,0,
15096,22,0,0,0,0,
15096,23,12,11,1,0,
15096,24,0,0,0,0,
15096,25,0,0,0,0,
15096,26,0,0,0,0,
15096,27,0,0,0,0,
15096,28,0,0,0,0,
15097,1,NA,NA,NA,NA,
15097,2,NA,NA,NA,NA,
15097,3,NA,NA,NA,NA,
15097,4,NA,NA,NA,NA,
15097,5,NA,NA,NA,NA,
15097,6,NA,NA,NA,NA,
15097,7,NA,NA,NA,NA,
15097,8,NA,NA,NA,NA,
15097,9,NA,NA,NA,NA,
15097,10,NA,NA,NA,NA,
15097,11,NA,NA,NA,NA,
15097,12,NA,NA,NA,NA,
15097,13,NA,NA,NA,NA,
15097,14,NA,NA,NA,NA,
15097,15,NA,NA,NA,NA,
15097,16,NA,NA,NA,NA,
15097,17,NA,NA,NA,NA,
15097,18,NA,NA,NA,NA,
15097,19,NA,NA,NA,NA,
15097,20,NA,NA,NA,NA,
15097,21,NA,NA,NA,NA,
15097,22,NA,NA,NA,NA,
15097,23,NA,NA,NA,NA,
15097,24,NA,NA,NA,NA,
15097,25,NA,NA,NA,NA,
15097,26,NA,NA,NA,NA,
15097,27,NA,NA,NA,NA,
15097,28,NA,NA,NA,NA,
15098,1,NA,NA,NA,NA,
15098,2,NA,NA,NA,NA,
15098,3,NA,NA,NA,NA,
15098,4,NA,NA,NA,NA,
15098,5,NA,NA,NA,NA,
15098,6,NA,NA,NA,NA,
15098,7,NA,NA,NA,NA,
15098,8,NA,NA,NA,NA,
15098,9,NA,NA,NA,NA,
15098,10,NA,NA,NA,NA,
15098,11,NA,NA,NA,NA,
15098,12,NA,NA,NA,NA,
15098,13,NA,NA,NA,NA,
15098,14,NA,NA,NA,NA,
15098,15,NA,NA,NA,NA,
15098,16,NA,NA,NA,NA,
15098,17,NA,NA,NA,NA,
15098,18,NA,NA,NA,NA,
15098,19,NA,NA,NA,NA,
15098,20,NA,NA,NA,NA,
15098,21,NA,NA,NA,NA,
15098,22,NA,NA,NA,NA,
15098,23,NA,NA,NA,NA,
15098,24,NA,NA,NA,NA,
15098,25,NA,NA,NA,NA,
15098,26,NA,NA,NA,NA,
15098,27,NA,NA,NA,NA,
15098,28,NA,NA,NA,NA,
15099,1,0,0,0,0,
15099,2,0,0,0,0,
15099,3,2,0,2,0,
15099,4,0,0,0,0,
15099,5,0,0,0,0,
15099,6,0,0,0,0,
15099,7,2,NA,2,NA,
15099,8,0,0,0,0,
15099,9,0,0,0,0,
15099,10,8,0,8,0,
15099,11,0,0,0,0,
15099,12,0,0,0,0,
15099,13,0,0,0,0,
15099,14,0,0,0,0,
15099,15,5,NA,5,NA,
15099,16,0,0,0,0,
15099,17,0,0,0,0,
15099,18,0,0,0,0,
15099,19,0,0,0,0,
15099,20,0,0,0,0,
15099,21,0,0,0,0,
15099,22,0,0,0,0,
15099,23,39,23,16,0,
15099,24,0,0,0,0,
15099,25,0,0,0,0,
15099,26,0,0,0,0,
15099,27,7,7,0,0,
15099,28,0,0,0,0,
15100,1,0,0,0,0,
15100,2,0,0,0,0,
15100,3,0,0,0,0,
15100,4,0,0,0,0,
15100,5,0,0,0,0,
15100,6,0,0,0,0,
15100,7,0,NA,0,NA,
15100,8,0,0,0,0,
15100,9,0,0,0,0,
15100,10,0,0,0,0,
15100,11,0,0,0,0,
15100,12,0,0,0,0,
15100,13,0,0,0,0,
15100,14,0,0,0,0,
15100,15,0,NA,0,NA,
15100,16,0,0,0,0,
15100,17,0,0,0,0,
15100,18,0,0,0,0,
15100,19,0,0,0,0,
15100,20,0,0,0,0,
15100,21,0,0,0,0,
15100,22,0,0,0,0,
15100,23,0,0,0,0,
15100,24,0,0,0,0,
15100,25,0,0,0,0,
15100,26,200,90,110,0,
15100,27,0,0,0,0,
15100,28,0,0,0,0,
15101,1,NA,NA,NA,NA,
15101,2,NA,NA,NA,NA,
15101,3,NA,NA,NA,NA,
15101,4,NA,NA,NA,NA,
15101,5,NA,NA,NA,NA,
15101,6,NA,NA,NA,NA,
15101,7,NA,NA,NA,NA,
15101,8,NA,NA,NA,NA,
15101,9,NA,NA,NA,NA,
15101,10,NA,NA,NA,NA,
15101,11,NA,NA,NA,NA,
15101,12,NA,NA,NA,NA,
15101,13,NA,NA,NA,NA,
15101,14,NA,NA,NA,NA,
15101,15,NA,NA,NA,NA,
15101,16,NA,NA,NA,NA,
15101,17,NA,NA,NA,NA,
15101,18,NA,NA,NA,NA,
15101,19,NA,NA,NA,NA,
15101,20,NA,NA,NA,NA,
15101,21,NA,NA,NA,NA,
15101,22,NA,NA,NA,NA,
15101,23,NA,NA,NA,NA,
15101,24,NA,NA,NA,NA,
15101,25,NA,NA,NA,NA,
15101,26,NA,NA,NA,NA,
15101,27,NA,NA,NA,NA,
15101,28,NA,NA,NA,NA,
15102,1,0,0,0,0,
15102,2,0,0,0,0,
15102,3,0,0,0,0,
15102,4,0,0,0,0,
15102,5,0,0,0,0,
15102,6,0,0,0,0,
15102,7,0,NA,0,NA,
15102,8,0,0,0,0,
15102,9,0,0,0,0,
15102,10,0,0,0,0,
15102,11,0,0,0,0,
15102,12,0,0,0,0,
15102,13,0,0,0,0,
15102,14,0,0,0,0,
15102,15,0,NA,0,NA,
15102,16,0,0,0,0,
15102,17,0,0,0,0,
15102,18,0,0,0,0,
15102,19,0,0,0,0,
15102,20,0,0,0,0,
15102,21,0,0,0,0,
15102,22,0,0,0,0,
15102,23,15,0,15,0,
15102,24,0,0,0,0,
15102,25,0,0,0,0,
15102,26,0,0,0,0,
15102,27,0,0,0,0,
15102,28,0,0,0,0,
15103,1,NA,NA,NA,NA,
15103,2,NA,NA,NA,NA,
15103,3,NA,NA,NA,NA,
15103,4,NA,NA,NA,NA,
15103,5,NA,NA,NA,NA,
15103,6,NA,NA,NA,NA,
15103,7,NA,NA,NA,NA,
15103,8,NA,NA,NA,NA,
15103,9,NA,NA,NA,NA,
15103,10,NA,NA,NA,NA,
15103,11,NA,NA,NA,NA,
15103,12,NA,NA,NA,NA,
15103,13,NA,NA,NA,NA,
15103,14,NA,NA,NA,NA,
15103,15,NA,NA,NA,NA,
15103,16,NA,NA,NA,NA,
15103,17,NA,NA,NA,NA,
15103,18,NA,NA,NA,NA,
15103,19,NA,NA,NA,NA,
15103,20,NA,NA,NA,NA,
15103,21,NA,NA,NA,NA,
15103,22,NA,NA,NA,NA,
15103,23,NA,NA,NA,NA,
15103,24,NA,NA,NA,NA,
15103,25,NA,NA,NA,NA,
15103,26,NA,NA,NA,NA,
15103,27,NA,NA,NA,NA,
15103,28,NA,NA,NA,NA,
15104,1,0,0,0,0,
15104,2,0,0,0,0,
15104,3,0,0,0,0,
15104,4,0,0,0,0,
15104,5,0,0,0,0,
15104,6,13,1,12,0,
15104,7,0,NA,0,NA,
15104,8,0,0,0,0,
15104,9,0,0,0,0,
15104,10,0,0,0,0,
15104,11,0,0,0,0,
15104,12,0,0,0,0,
15104,13,0,0,0,0,
15104,14,0,0,0,0,
15104,15,0,NA,0,NA,
15104,16,0,0,0,0,
15104,17,0,0,0,0,
15104,18,0,0,0,0,
15104,19,0,0,0,0,
15104,20,1,0,1,0,
15104,21,0,0,0,0,
15104,22,0,0,0,0,
15104,23,519,260,258,1,
15104,24,8,2,6,0,
15104,25,0,0,0,0,
15104,26,0,0,0,0,
15104,27,407,41,359,7,
15104,28,27,2,24,1,
15105,1,NA,NA,NA,NA,
15105,2,NA,NA,NA,NA,
15105,3,NA,NA,NA,NA,
15105,4,NA,NA,NA,NA,
15105,5,NA,NA,NA,NA,
15105,6,NA,NA,NA,NA,
15105,7,NA,NA,NA,NA,
15105,8,NA,NA,NA,NA,
15105,9,NA,NA,NA,NA,
15105,10,NA,NA,NA,NA,
15105,11,NA,NA,NA,NA,
15105,12,NA,NA,NA,NA,
15105,13,NA,NA,NA,NA,
15105,14,NA,NA,NA,NA,
15105,15,NA,NA,NA,NA,
15105,16,NA,NA,NA,NA,
15105,17,NA,NA,NA,NA,
15105,18,NA,NA,NA,NA,
15105,19,NA,NA,NA,NA,
15105,20,NA,NA,NA,NA,
15105,21,NA,NA,NA,NA,
15105,22,NA,NA,NA,NA,
15105,23,NA,NA,NA,NA,
15105,24,NA,NA,NA,NA,
15105,25,NA,NA,NA,NA,
15105,26,NA,NA,NA,NA,
15105,27,NA,NA,NA,NA,
15105,28,NA,NA,NA,NA,
15106,1,0,0,0,0,
15106,2,0,0,0,0,
15106,3,517,75,442,0,
15106,4,205,52,153,0,
15106,5,120,25,95,0,
15106,6,0,0,0,0,
15106,7,442,NA,442,NA,
15106,8,73,33,40,0,
15106,9,0,0,0,0,
15106,10,19,2,17,0,
15106,11,0,0,0,0,
15106,12,0,0,0,0,
15106,13,93,35,58,0,
15106,14,11,8,3,0,
15106,15,442,NA,442,NA,
15106,16,0,0,0,0,
15106,17,0,0,0,0,
15106,18,0,0,0,0,
15106,19,0,0,0,0,
15106,20,1,1,0,0,
15106,21,0,0,0,0,
15106,22,0,0,0,0,
15106,23,24,21,3,0,
15106,24,11,9,2,0,
15106,25,0,0,0,0,
15106,26,0,0,0,0,
15106,27,0,0,0,0,
15106,28,0,0,0,0,
15107,1,0,0,0,0,
15107,2,0,0,0,0,
15107,3,0,0,0,0,
15107,4,0,0,0,0,
15107,5,0,0,0,0,
15107,6,0,0,0,0,
15107,7,0,NA,0,NA,
15107,8,0,0,0,0,
15107,9,0,0,0,0,
15107,10,0,0,0,0,
15107,11,0,0,0,0,
15107,12,0,0,0,0,
15107,13,0,0,0,0,
15107,14,0,0,0,0,
15107,15,15,NA,15,NA,
15107,16,0,0,0,0,
15107,17,0,0,0,0,
15107,18,0,0,0,0,
15107,19,0,0,0,0,
15107,20,0,0,0,0,
15107,21,0,0,0,0,
15107,22,0,0,0,0,
15107,23,2,2,0,0,
15107,24,0,0,0,0,
15107,25,0,0,0,0,
15107,26,0,0,0,0,
15107,27,0,0,0,0,
15107,28,0,0,0,0,
15108,1,0,0,0,0,
15108,2,0,0,0,0,
15108,3,0,0,0,0,
15108,4,0,0,0,0,
15108,5,0,0,0,0,
15108,6,0,0,0,0,
15108,7,0,NA,0,NA,
15108,8,0,0,0,0,
15108,9,0,0,0,0,
15108,10,0,0,0,0,
15108,11,0,0,0,0,
15108,12,0,0,0,0,
15108,13,0,0,0,0,
15108,14,0,0,0,0,
15108,15,0,NA,0,NA,
15108,16,0,0,0,0,
15108,17,0,0,0,0,
15108,18,0,0,0,0,
15108,19,0,0,0,0,
15108,20,0,0,0,0,
15108,21,0,0,0,0,
15108,22,0,0,0,0,
15108,23,0,0,0,0,
15108,24,0,0,0,0,
15108,25,200,5,195,0,
15108,26,0,0,0,0,
15108,27,0,0,0,0,
15108,28,0,0,0,0,
15109,1,0,0,0,0,
15109,2,0,0,0,0,
15109,3,0,0,0,0,
15109,4,0,0,0,0,
15109,5,0,0,0,0,
15109,6,0,0,0,0,
15109,7,431,NA,431,NA,
15109,8,0,0,0,0,
15109,9,0,0,0,0,
15109,10,0,0,0,0,
15109,11,0,0,0,0,
15109,12,0,0,0,0,
15109,13,0,0,0,0,
15109,14,0,0,0,0,
15109,15,0,NA,0,NA,
15109,16,0,0,0,0,
15109,17,0,0,0,0,
15109,18,0,0,0,0,
15109,19,0,0,0,0,
15109,20,0,0,0,0,
15109,21,0,0,0,0,
15109,22,0,0,0,0,
15109,23,0,0,0,0,
15109,24,0,0,0,0,
15109,25,27,27,0,0,
15109,26,0,0,0,0,
15109,27,0,0,0,0,
15109,28,0,0,0,0,
15110,1,NA,NA,NA,NA,
15110,2,NA,NA,NA,NA,
15110,3,NA,NA,NA,NA,
15110,4,NA,NA,NA,NA,
15110,5,NA,NA,NA,NA,
15110,6,NA,NA,NA,NA,
15110,7,NA,NA,NA,NA,
15110,8,NA,NA,NA,NA,
15110,9,NA,NA,NA,NA,
15110,10,NA,NA,NA,NA,
15110,11,NA,NA,NA,NA,
15110,12,NA,NA,NA,NA,
15110,13,NA,NA,NA,NA,
15110,14,NA,NA,NA,NA,
15110,15,NA,NA,NA,NA,
15110,16,NA,NA,NA,NA,
15110,17,NA,NA,NA,NA,
15110,18,NA,NA,NA,NA,
15110,19,NA,NA,NA,NA,
15110,20,NA,NA,NA,NA,
15110,21,NA,NA,NA,NA,
15110,22,NA,NA,NA,NA,
15110,23,NA,NA,NA,NA,
15110,24,NA,NA,NA,NA,
15110,25,NA,NA,NA,NA,
15110,26,NA,NA,NA,NA,
15110,27,NA,NA,NA,NA,
15110,28,NA,NA,NA,NA,
15111,1,0,0,0,0,
15111,2,0,0,0,0,
15111,3,0,0,0,0,
15111,4,0,0,0,0,
15111,5,0,0,0,0,
15111,6,0,0,0,0,
15111,7,0,NA,0,NA,
15111,8,0,0,0,0,
15111,9,0,0,0,0,
15111,10,0,0,0,0,
15111,11,0,0,0,0,
15111,12,0,0,0,0,
15111,13,0,0,0,0,
15111,14,0,0,0,0,
15111,15,0,NA,0,NA,
15111,16,0,0,0,0,
15111,17,0,0,0,0,
15111,18,0,0,0,0,
15111,19,0,0,0,0,
15111,20,0,0,0,0,
15111,21,0,0,0,0,
15111,22,0,0,0,0,
15111,23,0,0,0,0,
15111,24,0,0,0,0,
15111,25,0,0,0,0,
15111,26,1644,951,693,0,
15111,27,0,0,0,0,
15111,28,0,0,0,0,
15112,1,NA,NA,NA,NA,
15112,2,NA,NA,NA,NA,
15112,3,NA,NA,NA,NA,
15112,4,NA,NA,NA,NA,
15112,5,NA,NA,NA,NA,
15112,6,NA,NA,NA,NA,
15112,7,NA,NA,NA,NA,
15112,8,NA,NA,NA,NA,
15112,9,NA,NA,NA,NA,
15112,10,NA,NA,NA,NA,
15112,11,NA,NA,NA,NA,
15112,12,NA,NA,NA,NA,
15112,13,NA,NA,NA,NA,
15112,14,NA,NA,NA,NA,
15112,15,NA,NA,NA,NA,
15112,16,NA,NA,NA,NA,
15112,17,NA,NA,NA,NA,
15112,18,NA,NA,NA,NA,
15112,19,NA,NA,NA,NA,
15112,20,NA,NA,NA,NA,
15112,21,NA,NA,NA,NA,
15112,22,NA,NA,NA,NA,
15112,23,NA,NA,NA,NA,
15112,24,NA,NA,NA,NA,
15112,25,NA,NA,NA,NA,
15112,26,NA,NA,NA,NA,
15112,27,NA,NA,NA,NA,
15112,28,NA,NA,NA,NA,
15113,1,0,0,0,0,
15113,2,0,0,0,0,
15113,3,0,0,0,0,
15113,4,0,0,0,0,
15113,5,0,0,0,0,
15113,6,0,0,0,0,
15113,7,0,NA,0,NA,
15113,8,0,0,0,0,
15113,9,0,0,0,0,
15113,10,0,0,0,0,
15113,11,0,0,0,0,
15113,12,0,0,0,0,
15113,13,0,0,0,0,
15113,14,0,0,0,0,
15113,15,15,NA,15,NA,
15113,16,0,0,0,0,
15113,17,0,0,0,0,
15113,18,0,0,0,0,
15113,19,0,0,0,0,
15113,20,0,0,0,0,
15113,21,0,0,0,0,
15113,22,0,0,0,0,
15113,23,2,2,0,0,
15113,24,0,0,0,0,
15113,25,0,0,0,0,
15113,26,0,0,0,0,
15113,27,0,0,0,0,
15113,28,0,0,0,0,
15114,1,NA,NA,NA,NA,
15114,2,NA,NA,NA,NA,
15114,3,NA,NA,NA,NA,
15114,4,NA,NA,NA,NA,
15114,5,NA,NA,NA,NA,
15114,6,NA,NA,NA,NA,
15114,7,NA,NA,NA,NA,
15114,8,NA,NA,NA,NA,
15114,9,NA,NA,NA,NA,
15114,10,NA,NA,NA,NA,
15114,11,NA,NA,NA,NA,
15114,12,NA,NA,NA,NA,
15114,13,NA,NA,NA,NA,
15114,14,NA,NA,NA,NA,
15114,15,NA,NA,NA,NA,
15114,16,NA,NA,NA,NA,
15114,17,NA,NA,NA,NA,
15114,18,NA,NA,NA,NA,
15114,19,NA,NA,NA,NA,
15114,20,NA,NA,NA,NA,
15114,21,NA,NA,NA,NA,
15114,22,NA,NA,NA,NA,
15114,23,NA,NA,NA,NA,
15114,24,NA,NA,NA,NA,
15114,25,NA,NA,NA,NA,
15114,26,NA,NA,NA,NA,
15114,27,NA,NA,NA,NA,
15114,28,NA,NA,NA,NA,
15115,1,0,0,0,0,
15115,2,0,0,0,0,
15115,3,0,0,0,0,
15115,4,0,0,0,0,
15115,5,2,2,0,0,
15115,6,0,0,0,0,
15115,7,0,NA,0,NA,
15115,8,0,0,0,0,
15115,9,0,0,0,0,
15115,10,0,0,0,0,
15115,11,0,0,0,0,
15115,12,0,0,0,0,
15115,13,0,0,0,0,
15115,14,0,0,0,0,
15115,15,0,NA,0,NA,
15115,16,0,0,0,0,
15115,17,0,0,0,0,
15115,18,0,0,0,0,
15115,19,0,0,0,0,
15115,20,0,0,0,0,
15115,21,0,0,0,0,
15115,22,0,0,0,0,
15115,23,207,5,202,0,
15115,24,15,1,14,0,
15115,25,0,0,0,0,
15115,26,0,0,0,0,
15115,27,0,0,0,0,
15115,28,0,0,0,0,
15116,1,0,0,0,0,
15116,2,0,0,0,0,
15116,3,0,0,0,0,
15116,4,0,0,0,0,
15116,5,0,0,0,0,
15116,6,0,0,0,0,
15116,7,0,NA,0,NA,
15116,8,0,0,0,0,
