ubicageo_f,aniorefe_b,rnsnni1,mymenitt,mymeni1,mymeni2,mymeni3,mymenis1,mymeni4,mymeni5,mymeni6,mymenis2,mymeni8,mymeni9,mymeni10,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16
7053,1,1,38,38,0,0,30,30,0,0,8,8,0,0,0,0,0,0,,
7053,2,1,40,40,0,0,30,30,0,0,10,10,0,0,0,0,0,0,,
7054,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7054,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
7055,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7055,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7056,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7056,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7057,1,1,785,785,0,0,657,657,0,0,128,128,0,0,0,0,0,0,,
7057,2,1,852,852,0,0,697,697,0,0,155,155,0,0,0,0,0,0,,
7058,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7058,2,1,46,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,,
7059,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7059,2,1,1963,1219,744,0,1845,1123,722,0,118,96,22,0,0,0,0,0,,
7060,1,1,75,75,0,0,75,75,0,0,0,0,0,0,0,0,0,0,,
7060,2,1,450,300,150,0,400,253,147,0,50,47,3,0,0,0,0,0,,
7061,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7061,2,1,1605,1605,0,0,1512,1512,0,0,93,93,0,0,0,0,0,0,,
7062,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7062,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7063,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7063,2,1,27,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,,
7064,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7064,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
7065,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7065,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7066,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
7066,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7067,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7067,2,1,50,50,0,0,20,20,0,0,30,30,0,0,0,0,0,0,,
7068,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7068,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7069,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7069,2,1,453,453,0,0,426,426,0,0,27,27,0,0,0,0,0,0,,
7070,1,1,140,140,0,0,140,140,0,0,0,0,0,0,0,0,0,0,,
7070,2,1,164,164,0,0,164,164,0,0,0,0,0,0,0,0,0,0,,
7071,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7071,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7072,1,1,40,40,0,0,30,30,0,0,10,10,0,0,0,0,0,0,,
7072,2,1,160,160,0,0,120,120,0,0,40,40,0,0,0,0,0,0,,
7073,1,1,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,,
7073,2,1,288,0,0,288,0,0,0,0,0,0,0,0,288,0,0,288,,
7074,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7074,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7075,1,1,80,80,0,0,80,80,0,0,0,0,0,0,0,0,0,0,,
7075,2,1,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,,
7076,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7076,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7077,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
7077,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
7078,1,1,2364,2364,0,0,2220,2220,0,0,144,144,0,0,0,0,0,0,,
7078,2,1,2844,2844,0,0,2667,2667,0,0,177,177,0,0,0,0,0,0,,
7079,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7079,2,1,569,569,0,0,542,542,0,0,27,27,0,0,0,0,0,0,,
7080,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7080,2,1,499,499,0,0,489,489,0,0,10,10,0,0,0,0,0,0,,
7081,1,1,859,769,90,0,690,600,90,0,169,169,0,0,0,0,0,0,,
7081,2,1,576,486,90,0,340,250,90,0,236,236,0,0,0,0,0,0,,
7082,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7082,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7083,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7083,2,1,50,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,,
7084,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7084,2,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
7085,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7085,2,1,25,25,0,0,20,20,0,0,5,5,0,0,0,0,0,0,,
7086,1,1,154,154,0,0,150,150,0,0,4,4,0,0,0,0,0,0,,
7086,2,1,680,680,0,0,639,639,0,0,41,41,0,0,0,0,0,0,,
7087,1,1,2772,2772,0,0,0,0,0,0,0,0,0,0,2772,2772,0,0,,
7087,2,1,1027,1027,0,0,0,0,0,0,0,0,0,0,1027,1027,0,0,,
7088,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7088,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7089,1,1,11652,11652,0,0,11124,11124,0,0,528,528,0,0,0,0,0,0,,
7089,2,1,12950,12950,0,0,12462,12462,0,0,488,488,0,0,0,0,0,0,,
7090,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
7090,2,1,12,12,0,0,11,11,0,0,1,1,0,0,0,0,0,0,,
7091,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7091,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7092,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7092,2,1,331,331,0,0,331,331,0,0,0,0,0,0,0,0,0,0,,
7093,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7093,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7094,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7094,2,1,107,107,0,0,105,105,0,0,2,2,0,0,0,0,0,0,,
7096,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7096,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7097,1,1,435,415,20,0,383,363,20,0,52,52,0,0,0,0,0,0,,
7097,2,1,915,902,13,0,888,878,10,0,27,24,3,0,0,0,0,0,,
7098,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
7098,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
7099,1,1,27,27,0,0,25,25,0,0,2,2,0,0,0,0,0,0,,
7099,2,1,70,70,0,0,68,68,0,0,2,2,0,0,0,0,0,0,,
7100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7101,1,1,6471,6471,0,0,6331,6331,0,0,140,140,0,0,0,0,0,0,,
7101,2,1,6031,6031,0,0,5831,5831,0,0,200,200,0,0,0,0,0,0,,
7102,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7102,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7103,1,1,52,52,0,0,52,52,0,0,0,0,0,0,0,0,0,0,,
7103,2,1,67,67,0,0,67,67,0,0,0,0,0,0,0,0,0,0,,
7104,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7104,2,1,85,85,0,0,85,85,0,0,0,0,0,0,0,0,0,0,,
7105,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7105,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7106,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7106,2,1,130,130,0,0,125,125,0,0,5,5,0,0,0,0,0,0,,
7107,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7107,2,1,364,364,0,0,331,331,0,0,33,33,0,0,0,0,0,0,,
7108,1,1,73,72,1,0,69,68,1,0,4,4,0,0,0,0,0,0,,
7108,2,1,84,84,0,0,84,84,0,0,0,0,0,0,0,0,0,0,,
7109,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7109,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7110,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7110,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7111,1,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,
7111,2,1,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,
7112,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7112,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7113,1,1,87,0,0,87,0,0,0,0,0,0,0,0,87,0,0,87,,
7113,2,1,349,0,0,349,0,0,0,0,0,0,0,0,349,0,0,349,,
7114,1,1,53,53,0,0,53,53,0,0,0,0,0,0,0,0,0,0,,
7114,2,1,103,103,0,0,103,103,0,0,0,0,0,0,0,0,0,0,,
7115,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7115,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7116,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7116,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7117,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7117,2,1,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,,
7118,1,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
7118,2,1,80,80,0,0,77,77,0,0,3,3,0,0,0,0,0,0,,
7119,1,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
7119,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
7120,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
7120,2,1,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,,
7121,1,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
7121,2,1,80,80,0,0,77,77,0,0,3,3,0,0,0,0,0,0,,
7122,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7122,2,1,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,,
7123,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7123,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7124,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7124,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
7125,1,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
7125,2,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
8001,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8001,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8002,1,1,991,957,34,0,908,885,23,0,83,72,11,0,0,0,0,0,,
8002,2,1,1524,1375,149,0,1361,1237,124,0,163,138,25,0,0,0,0,0,,
8003,1,1,70,70,0,0,58,58,0,0,12,12,0,0,0,0,0,0,,
8003,2,1,60,60,0,0,54,54,0,0,6,6,0,0,0,0,0,0,,
8004,1,1,187,147,40,0,102,77,25,0,85,70,15,0,0,0,0,0,,
8004,2,1,361,361,0,0,261,261,0,0,100,100,0,0,0,0,0,0,,
8005,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8005,2,1,3191,0,0,3191,0,0,0,0,0,0,0,0,3191,0,0,3191,,
8006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8006,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8007,1,1,75,75,0,0,65,65,0,0,10,10,0,0,0,0,0,0,,
8007,2,1,85,85,0,0,66,66,0,0,19,19,0,0,0,0,0,0,,
8008,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8008,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
8009,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8009,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8010,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8010,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8011,1,1,1662,1580,82,0,1574,1500,74,0,88,80,8,0,0,0,0,0,,
8011,2,1,2258,2200,58,0,2151,2100,51,0,107,100,7,0,0,0,0,0,,
8012,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8012,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8013,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8013,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8014,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8014,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8015,1,1,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,,
8015,2,1,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,,
8016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8016,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8017,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8017,2,1,6612,5895,486,231,5954,5544,410,0,427,351,76,0,231,0,0,231,,
8018,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8018,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8019,1,1,18004,16687,1315,2,16403,15248,1153,2,1601,1439,162,0,0,0,0,0,,
8019,2,1,15532,14248,1284,0,14157,13043,1114,0,1375,1205,170,0,0,0,0,0,,
8020,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8020,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8021,1,1,3462,3200,262,0,3181,2933,248,0,281,267,14,0,0,0,0,0,,
8021,2,1,3062,2812,250,0,2814,2580,234,0,248,232,16,0,0,0,0,0,,
8022,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8022,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8023,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8023,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8024,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8024,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8025,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8025,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8026,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8026,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8027,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8027,2,1,180,180,0,0,170,170,0,0,10,10,0,0,0,0,0,0,,
8028,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8028,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8029,1,1,100,100,0,0,82,82,0,0,18,18,0,0,0,0,0,0,,
8029,2,1,64,64,0,0,44,44,0,0,20,20,0,0,0,0,0,0,,
8030,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8030,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8031,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8031,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8032,1,1,9075,0,0,9075,0,0,0,0,0,0,0,0,9075,0,0,9075,,
8032,2,1,9075,0,0,9075,0,0,0,0,0,0,0,0,9075,0,0,9075,,
8033,1,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,
8033,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
8034,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8034,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8035,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8035,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8036,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8036,2,1,1968,1786,182,0,1879,1720,159,0,89,66,23,0,0,0,0,0,,
8037,1,1,395,395,0,0,310,310,0,0,85,85,0,0,0,0,0,0,,
8037,2,1,6310,6310,0,0,5215,5215,0,0,1095,1095,0,0,0,0,0,0,,
8038,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8038,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
8039,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8039,2,1,264,260,4,0,223,220,3,0,41,40,1,0,0,0,0,0,,
8040,1,1,1105,800,NSS,305,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,305,NSS,NSS,305,800,800
8040,2,1,870,500,NSS,370,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,370,NSS,NSS,370,500,500
8041,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8041,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8042,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8042,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8043,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8043,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8044,1,1,25,25,0,0,21,21,0,0,4,4,0,0,0,0,0,0,,
8044,2,1,26,26,0,0,25,25,0,0,1,1,0,0,0,0,0,0,,
8045,1,1,1356,0,0,1356,0,0,0,0,0,0,0,0,1356,0,0,1356,,
8045,2,1,802,0,0,802,0,0,0,0,0,0,0,0,802,0,0,802,,
8046,1,1,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,,
8046,2,1,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,,
8047,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8047,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8048,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8049,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8049,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8050,1,1,1578,0,0,1578,0,0,0,0,0,0,0,0,1578,0,0,1578,,
8050,2,1,1345,0,0,1345,0,0,0,0,0,0,0,0,1345,0,0,1345,,
8051,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8051,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8052,1,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8052,2,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8053,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8053,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8054,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8054,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8055,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
8055,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8056,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8056,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8057,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8057,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8058,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8058,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8059,1,1,14,14,0,0,7,7,0,0,7,7,0,0,0,0,0,0,,
8059,2,1,207,207,0,0,180,180,0,0,27,27,0,0,0,0,0,0,,
8060,1,1,368,337,31,0,314,286,28,0,54,51,3,0,0,0,0,0,,
8060,2,1,655,599,56,0,553,509,44,0,102,90,12,0,0,0,0,0,,
8061,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8061,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8062,1,1,867,786,81,0,789,726,63,0,78,60,18,0,0,0,0,0,,
8062,2,1,917,829,88,0,814,736,78,0,103,93,10,0,0,0,0,0,,
8063,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8063,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
8064,1,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
