ubicageo_f,cantdeli_b,mymenitt,mymeni1,mymeni2,mymeni3,mymenint,mymenis1,mymeni4,mymeni5,mymeni6,mymenis2,mymeni8,mymeni9,mymeni10,mymenis3,mymeni12,mymeni13,mymeni14,mymenins
1001,1,4549,NSS,NSS,4549,,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4549,NSS,NSS,4549,
24027,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24027,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24027,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24027,9,,,,,,,,,,,,,,,,,,
24028,1,2087,2087,0,0,,1917,1917,0,0,170,170,0,0,0,0,0,0,
24028,2,19,19,0,0,,16,16,0,0,3,3,0,0,0,0,0,0,
24028,3,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
24028,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24028,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24028,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24028,9,,,,,,,,,,,,,,,,,,
24029,1,25,25,0,0,,20,20,0,0,5,5,0,0,0,0,0,0,
24029,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24029,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24029,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24029,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24029,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24029,9,,,,,,,,,,,,,,,,,,
24030,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24030,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24030,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24030,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24030,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24030,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24030,9,,,,,,,,,,,,,,,,,,
24031,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,9,,,,,,,,,,,,,,,,,,
24032,1,4,4,0,0,,3,3,0,0,1,1,0,0,0,0,0,0,
24032,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24032,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24032,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24032,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24032,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24032,9,,,,,,,,,,,,,,,,,,
24033,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24033,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24033,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24033,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24033,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24033,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24033,9,,,,,,,,,,,,,,,,,,
24034,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24034,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24034,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24034,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24034,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24034,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24034,9,,,,,,,,,,,,,,,,,,
24035,1,444,190,0,254,,138,138,0,0,52,52,0,0,254,0,0,254,
24035,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24035,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24035,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24035,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24035,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24035,9,,,,,,,,,,,,,,,,,,
24036,1,18,16,2,0,,15,13,2,0,3,3,0,0,0,0,0,0,
24036,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24036,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24036,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24036,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24036,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24036,9,,,,,,,,,,,,,,,,,,
24037,1,14,14,0,0,,14,14,0,0,0,0,0,0,0,0,0,0,
24037,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24037,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24037,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24037,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24037,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24037,9,,,,,,,,,,,,,,,,,,
24038,1,10,10,0,0,,10,10,0,0,0,0,0,0,0,0,0,0,
24038,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24038,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24038,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24038,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24038,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24038,9,,,,,,,,,,,,,,,,,,
24039,1,8,8,0,0,,8,8,0,0,0,0,0,0,0,0,0,0,
24039,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24039,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24039,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24039,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24039,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24039,9,,,,,,,,,,,,,,,,,,
24040,1,20,10,0,10,,10,10,0,0,0,0,0,0,10,0,0,10,
24040,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24040,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24040,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24040,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24040,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24040,9,,,,,,,,,,,,,,,,,,
24041,1,4,4,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,
24041,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24041,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24041,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24041,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24041,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24041,9,,,,,,,,,,,,,,,,,,
24042,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24042,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24042,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24042,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24042,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24042,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24042,9,,,,,,,,,,,,,,,,,,
24043,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
24043,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24043,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24043,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24043,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24043,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24043,9,,,,,,,,,,,,,,,,,,
24044,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24044,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24044,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24044,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24044,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24044,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24044,9,,,,,,,,,,,,,,,,,,
24045,1,2,2,0,0,,1,1,0,0,1,1,0,0,0,0,0,0,
24045,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24045,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24045,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24045,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24045,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24045,9,,,,,,,,,,,,,,,,,,
24046,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
24046,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24046,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24046,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24046,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24046,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24046,9,,,,,,,,,,,,,,,,,,
24047,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24047,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24047,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24047,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24047,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24047,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24047,9,,,,,,,,,,,,,,,,,,
24048,1,4,4,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,
24048,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24048,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24048,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24048,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24048,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24048,9,,,,,,,,,,,,,,,,,,
24049,1,3,3,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,
24049,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24049,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24049,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24049,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24049,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24049,9,,,,,,,,,,,,,,,,,,
24050,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
24050,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24050,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24050,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24050,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24050,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24050,9,,,,,,,,,,,,,,,,,,
24051,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24051,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24051,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24051,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24051,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24051,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24051,9,,,,,,,,,,,,,,,,,,
24052,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24052,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24052,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24052,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24052,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24052,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24052,9,,,,,,,,,,,,,,,,,,
24053,1,14,14,0,0,,14,14,0,0,0,0,0,0,0,0,0,0,
24053,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24053,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24053,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24053,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24053,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24053,9,,,,,,,,,,,,,,,,,,
24054,1,29,29,0,0,,27,27,0,0,2,2,0,0,0,0,0,0,
24054,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24054,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24054,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24054,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24054,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24054,9,,,,,,,,,,,,,,,,,,
24055,1,12,12,0,0,,12,12,0,0,0,0,0,0,0,0,0,0,
24055,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24055,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24055,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24055,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24055,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24055,9,,,,,,,,,,,,,,,,,,
24056,1,12,12,0,0,,12,12,0,0,0,0,0,0,0,0,0,0,
24056,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24056,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24056,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24056,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24056,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24056,9,,,,,,,,,,,,,,,,,,
24057,1,4,4,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,
24057,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24057,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24057,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24057,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24057,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24057,9,,,,,,,,,,,,,,,,,,
24058,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
24058,2,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
24058,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24058,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24058,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24058,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
24058,9,,,,,,,,,,,,,,,,,,
25001,1,399,389,10,0,,352,342,10,0,47,47,0,0,0,0,0,0,
25001,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25001,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25001,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25001,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25001,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25001,9,,,,,,,,,,,,,,,,,,
25002,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25002,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25002,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25002,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25002,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25002,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25002,9,,,,,,,,,,,,,,,,,,
25003,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25003,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25003,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25003,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25003,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25003,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25003,9,,,,,,,,,,,,,,,,,,
25004,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25004,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25004,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25004,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25004,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25004,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25004,9,,,,,,,,,,,,,,,,,,
25005,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25005,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25005,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25005,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25005,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25005,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25005,9,,,,,,,,,,,,,,,,,,
25006,1,291,280,8,3,,241,233,5,3,50,47,3,0,0,0,0,0,
25006,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25006,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25006,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25006,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25006,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25006,9,,,,,,,,,,,,,,,,,,
25007,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25007,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25007,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25007,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25007,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25007,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25007,9,,,,,,,,,,,,,,,,,,
25008,1,8,0,0,8,,0,0,0,0,0,0,0,0,8,0,0,8,
25008,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25008,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25008,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25008,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25008,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25008,9,,,,,,,,,,,,,,,,,,
25009,1,30,11,0,19,,30,11,0,19,0,0,0,0,0,0,0,0,
25009,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25009,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25009,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25009,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25009,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25009,9,,,,,,,,,,,,,,,,,,
25010,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
25010,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25010,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25010,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25010,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25010,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25010,9,,,,,,,,,,,,,,,,,,
25011,1,6,6,0,0,,6,6,0,0,0,0,0,0,0,0,0,0,
25011,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25011,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25011,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25011,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25011,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25011,9,,,,,,,,,,,,,,,,,,
25012,1,196,0,0,196,,196,0,0,196,0,0,0,0,0,0,0,0,
25012,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25012,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25012,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25012,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25012,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25012,9,,,,,,,,,,,,,,,,,,
25013,1,4,4,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,
25013,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25013,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25013,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25013,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25013,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25013,9,,,,,,,,,,,,,,,,,,
25014,1,2,2,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,
25014,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25014,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25014,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25014,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25014,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
25014,9,,,,,,,,,,,,,,,,,,
25015,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25015,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25015,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25015,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25015,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25015,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25015,9,,,,,,,,,,,,,,,,,,
25016,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25016,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25016,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25016,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25016,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25016,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25016,9,,,,,,,,,,,,,,,,,,
