ubicageo_f,contrave_b,faltcivi_e,totalca1,totalca2
16040,6,60600,NA,NA
16040,7,70100,NA,NA
16040,8,80100,NA,NA
16040,9,999999,,
16041,1,10100,NA,NA
16041,1,10200,NA,NA
16041,1,10300,NA,NA
16041,1,10301,NA,NA
16041,1,10302,NA,NA
16041,1,10303,NA,NA
16041,1,10304,NA,NA
16041,1,10305,NA,NA
16041,1,10306,NA,NA
16041,1,10307,NA,NA
16041,1,10308,NA,NA
16041,1,10399,,
16041,1,10400,NA,NA
16041,1,10500,NA,NA
16041,2,20100,NA,NA
16041,2,20200,NA,NA
16041,2,20300,NA,NA
16041,2,20400,NA,NA
16041,2,20500,NA,NA
16041,2,20600,NA,NA
16041,2,20700,NA,NA
16041,2,20800,NA,NA
16041,2,20900,NA,NA
16041,3,30100,NA,NA
16041,3,30200,NA,NA
16041,3,30300,NA,NA
16041,3,30400,NA,NA
16041,3,30500,NA,NA
16041,3,30600,NA,NA
16041,3,30700,NA,NA
16041,3,30701,NA,NA
16041,3,30702,NA,NA
16041,3,30703,NA,NA
16041,3,30704,NA,NA
16041,3,30705,NA,NA
16041,3,30799,,
16041,3,30800,NA,NA
16041,3,30900,NA,NA
16041,3,31000,NA,NA
16041,3,31100,NA,NA
16041,3,31200,NA,NA
16041,3,31300,NA,NA
16041,3,31400,NA,NA
16041,3,31500,NA,NA
16041,3,31600,NA,NA
16041,4,40100,NA,NA
16041,4,40200,NA,NA
16041,4,40300,NA,NA
16041,4,40400,NA,NA
16041,4,40500,NA,NA
16041,4,40600,NA,NA
16041,4,40700,NA,NA
16041,4,40800,NA,NA
16041,4,40900,NA,NA
16041,4,41000,NA,NA
16041,5,50100,NA,NA
16041,5,50200,NA,NA
16041,5,50300,NA,NA
16041,5,50400,NA,NA
16041,5,50500,NA,NA
16041,5,50600,NA,NA
16041,5,50700,NA,NA
16041,5,50800,NA,NA
16041,5,50900,NA,NA
16041,5,51000,NA,NA
16041,5,51100,NA,NA
16041,5,51200,NA,NA
16041,5,51300,NA,NA
16041,5,51400,NA,NA
16041,6,60100,NA,NA
16041,6,60200,NA,NA
16041,6,60300,NA,NA
16041,6,60400,NA,NA
16041,6,60500,NA,NA
16041,6,60600,NA,NA
16041,7,70100,NA,NA
16041,8,80100,NA,NA
16041,9,999999,,
16042,1,10100,NA,NA
16042,1,10200,NA,NA
16042,1,10300,NA,NA
16042,1,10301,NA,NA
16042,1,10302,NA,NA
16042,1,10303,NA,NA
16042,1,10304,NA,NA
16042,1,10305,NA,NA
16042,1,10306,NA,NA
16042,1,10307,NA,NA
16042,1,10308,NA,NA
16042,1,10399,,
16042,1,10400,NA,NA
16042,1,10500,NA,NA
16042,2,20100,NA,NA
16042,2,20200,NA,NA
16042,2,20300,NA,NA
16042,2,20400,NA,NA
16042,2,20500,NA,NA
16042,2,20600,NA,NA
16042,2,20700,NA,NA
16042,2,20800,NA,NA
16042,2,20900,NA,NA
16042,3,30100,NA,NA
16042,3,30200,NA,NA
16042,3,30300,NA,NA
16042,3,30400,NA,NA
16042,3,30500,NA,NA
16042,3,30600,NA,NA
16042,3,30700,NA,NA
16042,3,30701,NA,NA
16042,3,30702,NA,NA
16042,3,30703,NA,NA
16042,3,30704,NA,NA
16042,3,30705,NA,NA
16042,3,30799,,
16042,3,30800,NA,NA
16042,3,30900,NA,NA
16042,3,31000,NA,NA
16042,3,31100,NA,NA
16042,3,31200,NA,NA
16042,3,31300,NA,NA
16042,3,31400,NA,NA
16042,3,31500,NA,NA
16042,3,31600,NA,NA
16042,4,40100,NA,NA
16042,4,40200,NA,NA
16042,4,40300,NA,NA
16042,4,40400,NA,NA
16042,4,40500,NA,NA
16042,4,40600,NA,NA
16042,4,40700,NA,NA
16042,4,40800,NA,NA
16042,4,40900,NA,NA
16042,4,41000,NA,NA
16042,5,50100,NA,NA
16042,5,50200,NA,NA
16042,5,50300,NA,NA
16042,5,50400,NA,NA
16042,5,50500,NA,NA
16042,5,50600,NA,NA
16042,5,50700,NA,NA
16042,5,50800,NA,NA
16042,5,50900,NA,NA
16042,5,51000,NA,NA
16042,5,51100,NA,NA
16042,5,51200,NA,NA
16042,5,51300,NA,NA
16042,5,51400,NA,NA
16042,6,60100,NA,NA
16042,6,60200,NA,NA
16042,6,60300,NA,NA
16042,6,60400,NA,NA
16042,6,60500,NA,NA
16042,6,60600,NA,NA
16042,7,70100,NA,NA
16042,8,80100,NA,NA
16042,9,999999,,
16043,1,10100,10,25
16043,1,10200,17,45
16043,1,10300,0,0
16043,1,10301,0,0
16043,1,10302,0,0
16043,1,10303,0,0
16043,1,10304,0,0
16043,1,10305,0,0
16043,1,10306,0,0
16043,1,10307,0,0
16043,1,10308,0,0
16043,1,10399,,
16043,1,10400,3,5
16043,1,10500,0,0
16043,2,20100,8,15
16043,2,20200,5,10
16043,2,20300,5,7
16043,2,20400,2,5
16043,2,20500,0,0
16043,2,20600,0,0
16043,2,20700,4,8
16043,2,20800,0,0
16043,2,20900,0,0
16043,3,30100,4,4
16043,3,30200,0,0
16043,3,30300,0,0
16043,3,30400,0,0
16043,3,30500,0,0
16043,3,30600,0,0
16043,3,30700,0,0
16043,3,30701,0,0
16043,3,30702,0,0
16043,3,30703,0,0
16043,3,30704,0,0
16043,3,30705,0,0
16043,3,30799,,
16043,3,30800,6,8
16043,3,30900,0,0
16043,3,31000,0,0
16043,3,31100,0,0
16043,3,31200,8,10
16043,3,31300,0,0
16043,3,31400,0,0
16043,3,31500,0,0
16043,3,31600,0,0
16043,4,40100,0,0
16043,4,40200,0,0
16043,4,40300,0,0
16043,4,40400,0,0
16043,4,40500,6,9
16043,4,40600,0,0
16043,4,40700,0,0
16043,4,40800,11,10
16043,4,40900,0,10
16043,4,41000,0,0
16043,5,50100,0,0
16043,5,50200,0,0
16043,5,50300,0,0
16043,5,50400,0,0
16043,5,50500,0,0
16043,5,50600,0,0
16043,5,50700,0,0
16043,5,50800,0,0
16043,5,50900,0,0
16043,5,51000,0,0
16043,5,51100,0,0
16043,5,51200,0,0
16043,5,51300,0,0
16043,5,51400,0,0
16043,6,60100,0,0
16043,6,60200,0,0
16043,6,60300,0,0
16043,6,60400,0,0
16043,6,60500,0,0
16043,6,60600,0,0
16043,7,70100,0,0
16043,8,80100,0,0
16043,9,999999,,
16044,1,10100,NA,NA
16044,1,10200,NA,NA
16044,1,10300,NA,NA
16044,1,10301,NA,NA
16044,1,10302,NA,NA
16044,1,10303,NA,NA
16044,1,10304,NA,NA
16044,1,10305,NA,NA
16044,1,10306,NA,NA
16044,1,10307,NA,NA
16044,1,10308,NA,NA
16044,1,10399,,
16044,1,10400,NA,NA
16044,1,10500,NA,NA
16044,2,20100,NA,NA
16044,2,20200,NA,NA
16044,2,20300,NA,NA
16044,2,20400,NA,NA
16044,2,20500,NA,NA
16044,2,20600,NA,NA
16044,2,20700,NA,NA
16044,2,20800,NA,NA
16044,2,20900,NA,NA
16044,3,30100,NA,NA
16044,3,30200,NA,NA
16044,3,30300,NA,NA
16044,3,30400,NA,NA
16044,3,30500,NA,NA
16044,3,30600,NA,NA
16044,3,30700,NA,NA
16044,3,30701,NA,NA
16044,3,30702,NA,NA
16044,3,30703,NA,NA
16044,3,30704,NA,NA
16044,3,30705,NA,NA
16044,3,30799,,
16044,3,30800,NA,NA
16044,3,30900,NA,NA
16044,3,31000,NA,NA
16044,3,31100,NA,NA
16044,3,31200,NA,NA
16044,3,31300,NA,NA
16044,3,31400,NA,NA
16044,3,31500,NA,NA
16044,3,31600,NA,NA
16044,4,40100,NA,NA
16044,4,40200,NA,NA
16044,4,40300,NA,NA
16044,4,40400,NA,NA
16044,4,40500,NA,NA
16044,4,40600,NA,NA
16044,4,40700,NA,NA
16044,4,40800,NA,NA
16044,4,40900,NA,NA
16044,4,41000,NA,NA
16044,5,50100,NA,NA
16044,5,50200,NA,NA
16044,5,50300,NA,NA
16044,5,50400,NA,NA
16044,5,50500,NA,NA
16044,5,50600,NA,NA
16044,5,50700,NA,NA
16044,5,50800,NA,NA
16044,5,50900,NA,NA
16044,5,51000,NA,NA
16044,5,51100,NA,NA
16044,5,51200,NA,NA
16044,5,51300,NA,NA
16044,5,51400,NA,NA
16044,6,60100,NA,NA
16044,6,60200,NA,NA
16044,6,60300,NA,NA
16044,6,60400,NA,NA
16044,6,60500,NA,NA
16044,6,60600,NA,NA
16044,7,70100,NA,NA
16044,8,80100,NA,NA
16044,9,999999,,
16045,1,10100,NA,NA
16045,1,10200,NA,NA
16045,1,10300,NA,NA
16045,1,10301,NA,NA
16045,1,10302,NA,NA
16045,1,10303,NA,NA
16045,1,10304,NA,NA
16045,1,10305,NA,NA
16045,1,10306,NA,NA
16045,1,10307,NA,NA
16045,1,10308,NA,NA
16045,1,10399,,
16045,1,10400,NA,NA
16045,1,10500,NA,NA
16045,2,20100,NA,NA
16045,2,20200,NA,NA
16045,2,20300,NA,NA
16045,2,20400,NA,NA
16045,2,20500,NA,NA
16045,2,20600,NA,NA
16045,2,20700,NA,NA
16045,2,20800,NA,NA
16045,2,20900,NA,NA
16045,3,30100,NA,NA
16045,3,30200,NA,NA
16045,3,30300,NA,NA
16045,3,30400,NA,NA
16045,3,30500,NA,NA
16045,3,30600,NA,NA
16045,3,30700,NA,NA
16045,3,30701,NA,NA
16045,3,30702,NA,NA
16045,3,30703,NA,NA
16045,3,30704,NA,NA
16045,3,30705,NA,NA
16045,3,30799,,
16045,3,30800,NA,NA
16045,3,30900,NA,NA
16045,3,31000,NA,NA
16045,3,31100,NA,NA
16045,3,31200,NA,NA
16045,3,31300,NA,NA
16045,3,31400,NA,NA
16045,3,31500,NA,NA
16045,3,31600,NA,NA
16045,4,40100,NA,NA
16045,4,40200,NA,NA
16045,4,40300,NA,NA
16045,4,40400,NA,NA
16045,4,40500,NA,NA
16045,4,40600,NA,NA
16045,4,40700,NA,NA
16045,4,40800,NA,NA
16045,4,40900,NA,NA
16045,4,41000,NA,NA
16045,5,50100,NA,NA
16045,5,50200,NA,NA
16045,5,50300,NA,NA
16045,5,50400,NA,NA
16045,5,50500,NA,NA
16045,5,50600,NA,NA
16045,5,50700,NA,NA
16045,5,50800,NA,NA
16045,5,50900,NA,NA
16045,5,51000,NA,NA
16045,5,51100,NA,NA
16045,5,51200,NA,NA
16045,5,51300,NA,NA
16045,5,51400,NA,NA
16045,6,60100,NA,NA
16045,6,60200,NA,NA
16045,6,60300,NA,NA
16045,6,60400,NA,NA
16045,6,60500,NA,NA
16045,6,60600,NA,NA
16045,7,70100,NA,NA
16045,8,80100,NA,NA
16045,9,999999,,
16046,1,10100,NA,NA
16046,1,10200,NA,NA
16046,1,10300,NA,NA
16046,1,10301,NA,NA
16046,1,10302,NA,NA
16046,1,10303,NA,NA
16046,1,10304,NA,NA
16046,1,10305,NA,NA
16046,1,10306,NA,NA
16046,1,10307,NA,NA
16046,1,10308,NA,NA
16046,1,10399,,
16046,1,10400,NA,NA
16046,1,10500,NA,NA
16046,2,20100,NA,NA
16046,2,20200,NA,NA
16046,2,20300,NA,NA
16046,2,20400,NA,NA
16046,2,20500,NA,NA
16046,2,20600,NA,NA
16046,2,20700,NA,NA
16046,2,20800,NA,NA
16046,2,20900,NA,NA
16046,3,30100,NA,NA
16046,3,30200,NA,NA
16046,3,30300,NA,NA
16046,3,30400,NA,NA
16046,3,30500,NA,NA
16046,3,30600,NA,NA
16046,3,30700,NA,NA
16046,3,30701,NA,NA
16046,3,30702,NA,NA
16046,3,30703,NA,NA
16046,3,30704,NA,NA
16046,3,30705,NA,NA
16046,3,30799,,
16046,3,30800,NA,NA
16046,3,30900,NA,NA
16046,3,31000,NA,NA
16046,3,31100,NA,NA
16046,3,31200,NA,NA
16046,3,31300,NA,NA
16046,3,31400,NA,NA
16046,3,31500,NA,NA
16046,3,31600,NA,NA
16046,4,40100,NA,NA
16046,4,40200,NA,NA
16046,4,40300,NA,NA
16046,4,40400,NA,NA
16046,4,40500,NA,NA
16046,4,40600,NA,NA
16046,4,40700,NA,NA
16046,4,40800,NA,NA
16046,4,40900,NA,NA
16046,4,41000,NA,NA
16046,5,50100,NA,NA
16046,5,50200,NA,NA
16046,5,50300,NA,NA
16046,5,50400,NA,NA
16046,5,50500,NA,NA
16046,5,50600,NA,NA
16046,5,50700,NA,NA
16046,5,50800,NA,NA
16046,5,50900,NA,NA
16046,5,51000,NA,NA
16046,5,51100,NA,NA
16046,5,51200,NA,NA
16046,5,51300,NA,NA
16046,5,51400,NA,NA
16046,6,60100,NA,NA
16046,6,60200,NA,NA
16046,6,60300,NA,NA
16046,6,60400,NA,NA
16046,6,60500,NA,NA
16046,6,60600,NA,NA
16046,7,70100,NA,NA
16046,8,80100,NA,NA
16046,9,999999,,
16047,1,10100,NA,NA
16047,1,10200,NA,NA
16047,1,10300,NA,NA
16047,1,10301,NA,NA
16047,1,10302,NA,NA
16047,1,10303,NA,NA
16047,1,10304,NA,NA
16047,1,10305,NA,NA
16047,1,10306,NA,NA
16047,1,10307,NA,NA
16047,1,10308,NA,NA
16047,1,10399,,
16047,1,10400,NA,NA
16047,1,10500,NA,NA
16047,2,20100,NA,NA
16047,2,20200,NA,NA
16047,2,20300,NA,NA
16047,2,20400,NA,NA
16047,2,20500,NA,NA
16047,2,20600,NA,NA
16047,2,20700,NA,NA
16047,2,20800,NA,NA
16047,2,20900,NA,NA
16047,3,30100,NA,NA
16047,3,30200,NA,NA
16047,3,30300,NA,NA
16047,3,30400,NA,NA
16047,3,30500,NA,NA
16047,3,30600,NA,NA
16047,3,30700,NA,NA
16047,3,30701,NA,NA
16047,3,30702,NA,NA
16047,3,30703,NA,NA
16047,3,30704,NA,NA
16047,3,30705,NA,NA
16047,3,30799,,
16047,3,30800,NA,NA
16047,3,30900,NA,NA
16047,3,31000,NA,NA
16047,3,31100,NA,NA
16047,3,31200,NA,NA
16047,3,31300,NA,NA
16047,3,31400,NA,NA
16047,3,31500,NA,NA
16047,3,31600,NA,NA
16047,4,40100,NA,NA
16047,4,40200,NA,NA
16047,4,40300,NA,NA
16047,4,40400,NA,NA
16047,4,40500,NA,NA
16047,4,40600,NA,NA
16047,4,40700,NA,NA
16047,4,40800,NA,NA
16047,4,40900,NA,NA
16047,4,41000,NA,NA
16047,5,50100,NA,NA
16047,5,50200,NA,NA
16047,5,50300,NA,NA
16047,5,50400,NA,NA
16047,5,50500,NA,NA
16047,5,50600,NA,NA
16047,5,50700,NA,NA
16047,5,50800,NA,NA
16047,5,50900,NA,NA
16047,5,51000,NA,NA
16047,5,51100,NA,NA
16047,5,51200,NA,NA
16047,5,51300,NA,NA
16047,5,51400,NA,NA
16047,6,60100,NA,NA
16047,6,60200,NA,NA
16047,6,60300,NA,NA
16047,6,60400,NA,NA
16047,6,60500,NA,NA
16047,6,60600,NA,NA
16047,7,70100,NA,NA
16047,8,80100,NA,NA
16047,9,999999,,
16048,1,10100,10,17
16048,1,10200,30,32
16048,1,10300,20,30
16048,1,10301,0,0
16048,1,10302,20,30
16048,1,10303,0,0
16048,1,10304,0,0
16048,1,10305,0,0
16048,1,10306,0,0
16048,1,10307,0,0
16048,1,10308,0,0
16048,1,10399,,
16048,1,10400,0,0
16048,1,10500,0,0
16048,2,20100,2,8
16048,2,20200,0,0
16048,2,20300,0,0
16048,2,20400,0,0
16048,2,20500,0,0
16048,2,20600,0,0
16048,2,20700,0,0
16048,2,20800,0,2
16048,2,20900,0,0
16048,3,30100,0,3
16048,3,30200,0,0
16048,3,30300,0,0
16048,3,30400,0,0
16048,3,30500,0,0
16048,3,30600,0,0
16048,3,30700,13,17
16048,3,30701,8,12
16048,3,30702,5,5
16048,3,30703,0,0
16048,3,30704,0,0
16048,3,30705,0,0
16048,3,30799,,
16048,3,30800,0,0
16048,3,30900,0,0
16048,3,31000,0,0
16048,3,31100,0,0
16048,3,31200,0,0
16048,3,31300,0,0
16048,3,31400,0,0
16048,3,31500,0,0
16048,3,31600,0,0
16048,4,40100,10,12
16048,4,40200,0,0
16048,4,40300,0,0
16048,4,40400,0,0
16048,4,40500,0,0
16048,4,40600,0,0
16048,4,40700,0,0
16048,4,40800,5,6
16048,4,40900,0,0
16048,4,41000,0,0
16048,5,50100,0,0
16048,5,50200,0,0
16048,5,50300,0,0
16048,5,50400,0,0
16048,5,50500,0,0
16048,5,50600,0,2
16048,5,50700,0,0
16048,5,50800,0,0
16048,5,50900,0,0
16048,5,51000,0,0
16048,5,51100,0,0
16048,5,51200,0,0
16048,5,51300,0,0
16048,5,51400,0,0
16048,6,60100,0,0
16048,6,60200,0,0
16048,6,60300,0,0
16048,6,60400,0,0
16048,6,60500,0,0
16048,6,60600,0,0
16048,7,70100,0,0
16048,8,80100,0,0
16048,9,999999,,
16049,1,10100,NA,NA
16049,1,10200,NA,NA
16049,1,10300,NA,NA
16049,1,10301,NA,NA
16049,1,10302,NA,NA
16049,1,10303,NA,NA
16049,1,10304,NA,NA
16049,1,10305,NA,NA
16049,1,10306,NA,NA
16049,1,10307,NA,NA
16049,1,10308,NA,NA
16049,1,10399,,
16049,1,10400,NA,NA
16049,1,10500,NA,NA
16049,2,20100,NA,NA
16049,2,20200,NA,NA
16049,2,20300,NA,NA
16049,2,20400,NA,NA
16049,2,20500,NA,NA
16049,2,20600,NA,NA
16049,2,20700,NA,NA
16049,2,20800,NA,NA
16049,2,20900,NA,NA
16049,3,30100,NA,NA
16049,3,30200,NA,NA
16049,3,30300,NA,NA
16049,3,30400,NA,NA
16049,3,30500,NA,NA
16049,3,30600,NA,NA
16049,3,30700,NA,NA
16049,3,30701,NA,NA
16049,3,30702,NA,NA
16049,3,30703,NA,NA
16049,3,30704,NA,NA
16049,3,30705,NA,NA
16049,3,30799,,
16049,3,30800,NA,NA
16049,3,30900,NA,NA
16049,3,31000,NA,NA
16049,3,31100,NA,NA
16049,3,31200,NA,NA
16049,3,31300,NA,NA
16049,3,31400,NA,NA
16049,3,31500,NA,NA
16049,3,31600,NA,NA
16049,4,40100,NA,NA
16049,4,40200,NA,NA
16049,4,40300,NA,NA
16049,4,40400,NA,NA
16049,4,40500,NA,NA
16049,4,40600,NA,NA
16049,4,40700,NA,NA
16049,4,40800,NA,NA
16049,4,40900,NA,NA
16049,4,41000,NA,NA
16049,5,50100,NA,NA
16049,5,50200,NA,NA
16049,5,50300,NA,NA
16049,5,50400,NA,NA
16049,5,50500,NA,NA
16049,5,50600,NA,NA
16049,5,50700,NA,NA
16049,5,50800,NA,NA
16049,5,50900,NA,NA
16049,5,51000,NA,NA
16049,5,51100,NA,NA
16049,5,51200,NA,NA
16049,5,51300,NA,NA
16049,5,51400,NA,NA
16049,6,60100,NA,NA
16049,6,60200,NA,NA
16049,6,60300,NA,NA
16049,6,60400,NA,NA
16049,6,60500,NA,NA
16049,6,60600,NA,NA
16049,7,70100,NA,NA
16049,8,80100,NA,NA
16049,9,999999,,
16050,1,10100,90,87
16050,1,10200,85,105
16050,1,10300,210,255
16050,1,10301,0,0
16050,1,10302,100,80
16050,1,10303,0,0
16050,1,10304,30,150
16050,1,10305,20,0
16050,1,10306,60,25
16050,1,10307,0,0
16050,1,10308,0,0
16050,1,10399,,
16050,1,10400,150,170
16050,1,10500,0,0
16050,2,20100,90,120
16050,2,20200,65,120
16050,2,20300,50,60
16050,2,20400,100,85
16050,2,20500,0,0
16050,2,20600,0,0
16050,2,20700,0,0
16050,2,20800,100,110
16050,2,20900,0,0
16050,3,30100,0,0
16050,3,30200,0,0
16050,3,30300,0,0
16050,3,30400,0,0
16050,3,30500,0,0
16050,3,30600,0,0
16050,3,30700,0,0
16050,3,30701,0,0
16050,3,30702,0,0
16050,3,30703,0,0
16050,3,30704,0,0
16050,3,30705,0,0
16050,3,30799,,
16050,3,30800,0,0
16050,3,30900,0,0
16050,3,31000,0,0
16050,3,31100,0,0
16050,3,31200,0,0
16050,3,31300,0,0
16050,3,31400,0,0
16050,3,31500,0,0
16050,3,31600,0,0
16050,4,40100,0,0
16050,4,40200,0,0
16050,4,40300,0,0
16050,4,40400,0,0
16050,4,40500,0,0
16050,4,40600,0,0
16050,4,40700,0,0
16050,4,40800,0,0
16050,4,40900,0,0
16050,4,41000,0,0
16050,5,50100,80,33
16050,5,50200,0,0
16050,5,50300,0,0
16050,5,50400,0,0
16050,5,50500,0,0
16050,5,50600,0,0
16050,5,50700,0,0
16050,5,50800,0,0
16050,5,50900,0,0
16050,5,51000,0,0
16050,5,51100,0,0
16050,5,51200,150,170
16050,5,51300,0,0
16050,5,51400,0,0
16050,6,60100,0,0
16050,6,60200,0,0
16050,6,60300,0,0
16050,6,60400,19,50
16050,6,60500,0,0
16050,6,60600,0,0
16050,7,70100,0,0
16050,8,80100,0,0
16050,9,999999,,
16051,1,10100,ND,ND
16051,1,10200,ND,ND
16051,1,10300,ND,ND
16051,1,10301,ND,ND
16051,1,10302,ND,ND
16051,1,10303,ND,ND
16051,1,10304,ND,ND
16051,1,10305,ND,ND
16051,1,10306,ND,ND
16051,1,10307,ND,ND
16051,1,10308,ND,ND
16051,1,10399,,
16051,1,10400,ND,ND
16051,1,10500,ND,ND
16051,2,20100,ND,ND
16051,2,20200,ND,ND
16051,2,20300,ND,ND
16051,2,20400,ND,ND
16051,2,20500,ND,ND
16051,2,20600,ND,ND
16051,2,20700,ND,ND
16051,2,20800,ND,ND
16051,2,20900,ND,ND
16051,3,30100,ND,ND
16051,3,30200,ND,ND
16051,3,30300,ND,ND
16051,3,30400,ND,ND
16051,3,30500,ND,ND
16051,3,30600,ND,ND
16051,3,30700,ND,ND
16051,3,30701,ND,ND
16051,3,30702,ND,ND
16051,3,30703,ND,ND
16051,3,30704,ND,ND
16051,3,30705,ND,ND
16051,3,30799,,
16051,3,30800,ND,ND
16051,3,30900,ND,ND
16051,3,31000,ND,ND
16051,3,31100,ND,ND
16051,3,31200,ND,ND
16051,3,31300,ND,ND
16051,3,31400,ND,ND
16051,3,31500,ND,ND
16051,3,31600,ND,ND
16051,4,40100,ND,ND
16051,4,40200,ND,ND
16051,4,40300,ND,ND
16051,4,40400,ND,ND
16051,4,40500,ND,ND
16051,4,40600,ND,ND
16051,4,40700,ND,ND
16051,4,40800,ND,ND
16051,4,40900,ND,ND
16051,4,41000,ND,ND
16051,5,50100,ND,ND
16051,5,50200,ND,ND
16051,5,50300,ND,ND
16051,5,50400,ND,ND
16051,5,50500,ND,ND
16051,5,50600,ND,ND
16051,5,50700,ND,ND
16051,5,50800,ND,ND
16051,5,50900,ND,ND
16051,5,51000,ND,ND
16051,5,51100,ND,ND
16051,5,51200,ND,ND
16051,5,51300,ND,ND
16051,5,51400,ND,ND
16051,6,60100,ND,ND
16051,6,60200,ND,ND
16051,6,60300,ND,ND
16051,6,60400,ND,ND
16051,6,60500,ND,ND
16051,6,60600,ND,ND
16051,7,70100,ND,ND
16051,8,80100,ND,ND
16051,9,999999,,
16052,1,10100,77,35
16052,1,10200,68,43
16052,1,10300,140,54
16052,1,10301,0,0
16052,1,10302,73,41
16052,1,10303,0,0
16052,1,10304,0,0
16052,1,10305,0,0
16052,1,10306,67,13
16052,1,10307,0,0
16052,1,10308,0,0
16052,1,10399,,
16052,1,10400,0,0
16052,1,10500,0,0
16052,2,20100,0,0
16052,2,20200,396,359
16052,2,20300,0,0
16052,2,20400,70,24
16052,2,20500,8,2
16052,2,20600,0,0
16052,2,20700,0,0
16052,2,20800,26,15
16052,2,20900,0,0
16052,3,30100,0,0
16052,3,30200,0,0
16052,3,30300,0,0
16052,3,30400,0,0
16052,3,30500,0,0
16052,3,30600,0,0
16052,3,30700,42,3
16052,3,30701,0,0
16052,3,30702,0,0
16052,3,30703,42,3
16052,3,30704,0,0
16052,3,30705,0,0
16052,3,30799,,
16052,3,30800,0,0
16052,3,30900,0,0
16052,3,31000,0,0
16052,3,31100,0,0
16052,3,31200,0,0
16052,3,31300,0,0
16052,3,31400,0,0
16052,3,31500,3,0
16052,3,31600,0,0
16052,4,40100,0,0
16052,4,40200,0,0
16052,4,40300,0,0
16052,4,40400,0,0
16052,4,40500,0,0
16052,4,40600,0,0
16052,4,40700,0,0
16052,4,40800,501,101
16052,4,40900,0,0
16052,4,41000,0,0
16052,5,50100,0,0
16052,5,50200,0,0
16052,5,50300,0,0
16052,5,50400,0,0
16052,5,50500,0,0
16052,5,50600,0,0
16052,5,50700,0,0
16052,5,50800,0,0
16052,5,50900,0,0
16052,5,51000,0,0
16052,5,51100,0,0
16052,5,51200,25,9
16052,5,51300,0,0
16052,5,51400,0,0
16052,6,60100,0,0
16052,6,60200,0,0
16052,6,60300,0,0
16052,6,60400,0,0
16052,6,60500,0,0
16052,6,60600,0,0
16052,7,70100,0,0
16052,8,80100,0,0
16052,9,999999,,
16053,1,10100,174,452
16053,1,10200,146,1192
16053,1,10300,91,548
16053,1,10301,0,0
16053,1,10302,91,548
16053,1,10303,0,0
16053,1,10304,0,0
16053,1,10305,0,0
16053,1,10306,0,0
16053,1,10307,0,0
16053,1,10308,0,0
16053,1,10399,,
16053,1,10400,0,0
16053,1,10500,0,0
16053,2,20100,0,0
16053,2,20200,0,0
16053,2,20300,0,0
16053,2,20400,0,0
16053,2,20500,0,0
16053,2,20600,0,0
16053,2,20700,0,0
16053,2,20800,0,0
16053,2,20900,0,0
16053,3,30100,1183,3013
16053,3,30200,0,0
16053,3,30300,0,0
16053,3,30400,0,0
16053,3,30500,0,0
16053,3,30600,0,0
16053,3,30700,0,0
16053,3,30701,0,0
16053,3,30702,0,0
16053,3,30703,0,0
16053,3,30704,0,0
16053,3,30705,0,0
16053,3,30799,,
16053,3,30800,0,0
16053,3,30900,0,0
16053,3,31000,0,0
16053,3,31100,0,0
16053,3,31200,0,0
16053,3,31300,0,0
16053,3,31400,0,0
16053,3,31500,0,0
16053,3,31600,0,0
16053,4,40100,0,0
16053,4,40200,0,0
16053,4,40300,0,0
16053,4,40400,0,0
16053,4,40500,0,0
16053,4,40600,0,0
16053,4,40700,0,0
16053,4,40800,0,0
16053,4,40900,0,0
16053,4,41000,0,0
16053,5,50100,0,0
16053,5,50200,0,0
16053,5,50300,0,0
16053,5,50400,0,0
16053,5,50500,0,0
16053,5,50600,0,0
16053,5,50700,0,0
16053,5,50800,0,0
16053,5,50900,0,0
16053,5,51000,0,0
16053,5,51100,0,0
16053,5,51200,0,291
16053,5,51300,0,0
16053,5,51400,0,0
16053,6,60100,0,0
16053,6,60200,0,0
16053,6,60300,0,0
16053,6,60400,0,0
16053,6,60500,0,0
16053,6,60600,0,0
16053,7,70100,263,533
16053,8,80100,0,0
16053,9,999999,,
16054,1,10100,0,0
16054,1,10200,14,38
16054,1,10300,0,1
16054,1,10301,0,0
16054,1,10302,0,1
16054,1,10303,0,0
16054,1,10304,0,0
16054,1,10305,0,0
16054,1,10306,0,0
16054,1,10307,0,0
16054,1,10308,0,0
16054,1,10399,,
16054,1,10400,0,0
16054,1,10500,0,0
16054,2,20100,3,11
16054,2,20200,0,0
16054,2,20300,0,0
16054,2,20400,0,0
16054,2,20500,0,0
16054,2,20600,0,0
16054,2,20700,0,0
16054,2,20800,0,0
16054,2,20900,0,0
16054,3,30100,0,0
16054,3,30200,0,0
16054,3,30300,0,0
16054,3,30400,0,0
16054,3,30500,0,0
16054,3,30600,0,0
16054,3,30700,0,0
16054,3,30701,0,0
16054,3,30702,0,0
16054,3,30703,0,0
16054,3,30704,0,0
16054,3,30705,0,0
16054,3,30799,,
16054,3,30800,0,0
16054,3,30900,0,0
16054,3,31000,0,0
16054,3,31100,0,0
16054,3,31200,0,0
16054,3,31300,0,0
16054,3,31400,0,0
16054,3,31500,0,0
16054,3,31600,0,0
16054,4,40100,0,0
16054,4,40200,0,0
16054,4,40300,0,0
16054,4,40400,0,0
16054,4,40500,0,0
16054,4,40600,0,0
16054,4,40700,0,0
