ubicageo_f,formprot_a,rnsnni1,motivott,motivo1,motivo2,motivo3,motivo4,motivo5,motivo6,motivo7,motivo8,motivo9,motivo10,motivo11,motivo12
5010,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5010,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5010,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5012,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5012,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5012,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5014,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5014,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5014,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5016,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5016,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5016,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5020,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5020,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5020,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5021,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5021,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5021,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5022,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5022,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5022,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5024,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5024,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5024,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5028,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5028,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5028,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5030,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5030,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5030,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5032,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5032,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5032,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5033,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5033,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5033,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5034,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5035,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5035,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5035,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6002,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6002,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6002,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6004,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6004,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6004,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6005,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6005,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6005,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6006,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6006,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6006,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6008,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6008,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6008,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6009,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6009,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6009,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6010,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6010,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6010,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7001,1,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
7001,2,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
7001,3,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
7002,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7002,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7002,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7003,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7003,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7003,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7004,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7004,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7004,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7005,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7005,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7005,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7006,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7006,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7006,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7007,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7007,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7007,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7008,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7008,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7008,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7009,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7009,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7009,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7010,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7010,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7010,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7011,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7011,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7011,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7012,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7012,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7012,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7013,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7013,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7013,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7014,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7014,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7014,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7015,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7015,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7015,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7016,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7016,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7016,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7017,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7017,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7017,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7018,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7018,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7019,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7019,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7019,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7020,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7020,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7020,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7021,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7021,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7021,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7022,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7022,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7022,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7023,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7023,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7023,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7024,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7024,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7024,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7025,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7025,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7025,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7026,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7026,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7026,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7027,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7027,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7027,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7028,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7028,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7028,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7029,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7029,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7029,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7030,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7030,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7030,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7031,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7031,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7031,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7032,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7032,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7032,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7033,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7033,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7033,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7034,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7034,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7034,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7035,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7035,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7035,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7036,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7036,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7036,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7037,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7037,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7037,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7038,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7038,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7038,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7039,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7039,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7039,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7040,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7040,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7040,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7041,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7041,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7041,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7042,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7042,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7042,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7043,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7043,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7043,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7044,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7044,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7044,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7045,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7045,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7045,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7046,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7046,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7046,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7047,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7047,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7047,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7048,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7048,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7048,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7049,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7049,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7049,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7050,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7050,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7050,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7051,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7051,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7052,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7052,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7052,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7053,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7053,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7053,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7054,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7054,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7055,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7055,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7056,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7056,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7056,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7057,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7057,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7057,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7058,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7058,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7058,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7059,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7059,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7059,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7060,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7060,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7060,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7061,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7061,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7061,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7062,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7062,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
