ubicageo_f,preslab_e,rnsnni1,rnsnni2,sexostt,sexos1,sexos2,sexosne
30128,28,1,1,79,69,10,
30128,29,2,0,NA,NA,NA,
30128,30,2,0,NA,NA,NA,
30128,31,2,0,NA,NA,NA,
30128,32,2,0,NA,NA,NA,
30128,33,2,0,NA,NA,NA,
30129,1,1,1,17,15,2,
30129,2,2,0,NA,NA,NA,
30129,3,2,0,NA,NA,NA,
30129,4,2,0,NA,NA,NA,
30129,5,2,0,NA,NA,NA,
30129,6,2,0,NA,NA,NA,
30129,7,2,0,NA,NA,NA,
30129,8,2,0,NA,NA,NA,
30129,9,2,0,NA,NA,NA,
30129,10,2,0,NA,NA,NA,
30129,11,2,0,NA,NA,NA,
30129,12,1,1,17,15,2,
30129,13,2,0,NA,NA,NA,
30129,14,2,0,NA,NA,NA,
30129,15,2,0,NA,NA,NA,
30129,16,2,0,NA,NA,NA,
30129,17,2,0,NA,NA,NA,
30129,18,2,0,NA,NA,NA,
30129,19,1,1,17,15,2,
30129,20,2,0,NA,NA,NA,
30129,21,2,0,NA,NA,NA,
30129,22,2,0,NA,NA,NA,
30129,23,2,0,NA,NA,NA,
30129,24,2,0,NA,NA,NA,
30129,25,2,0,NA,NA,NA,
30129,26,2,0,NA,NA,NA,
30129,27,2,0,NA,NA,NA,
30129,28,1,1,17,15,2,
30129,29,2,0,NA,NA,NA,
30129,30,2,0,NA,NA,NA,
30129,31,2,0,NA,NA,NA,
30129,32,2,0,NA,NA,NA,
30129,33,2,0,NA,NA,NA,
30130,1,1,1,37,34,3,
30130,2,2,0,NA,NA,NA,
30130,3,2,0,NA,NA,NA,
30130,4,2,0,NA,NA,NA,
30130,5,2,0,NA,NA,NA,
30130,6,2,0,NA,NA,NA,
30130,7,2,0,NA,NA,NA,
30130,8,2,0,NA,NA,NA,
30130,9,2,0,NA,NA,NA,
30130,10,2,0,NA,NA,NA,
30130,11,2,0,NA,NA,NA,
30130,12,1,1,37,34,3,
30130,13,2,0,NA,NA,NA,
30130,14,2,0,NA,NA,NA,
30130,15,1,1,37,34,3,
30130,16,2,0,NA,NA,NA,
30130,17,2,0,NA,NA,NA,
30130,18,2,0,NA,NA,NA,
30130,19,1,1,37,34,3,
30130,20,2,0,NA,NA,NA,
30130,21,2,0,NA,NA,NA,
30130,22,2,0,NA,NA,NA,
30130,23,2,0,NA,NA,NA,
30130,24,2,0,NA,NA,NA,
30130,25,2,0,NA,NA,NA,
30130,26,1,1,37,34,3,
30130,27,1,1,37,34,3,
30130,28,1,1,37,34,3,
30130,29,2,0,NA,NA,NA,
30130,30,2,0,NA,NA,NA,
30130,31,1,1,37,34,3,
30130,32,2,0,NA,NA,NA,
30130,33,2,0,NA,NA,NA,
30131,1,1,1,135,105,30,
30131,2,2,0,NA,NA,NA,
30131,3,2,0,NA,NA,NA,
30131,4,2,0,NA,NA,NA,
30131,5,2,0,NA,NA,NA,
30131,6,2,0,NA,NA,NA,
30131,7,2,0,NA,NA,NA,
30131,8,2,0,NA,NA,NA,
30131,9,2,0,NA,NA,NA,
30131,10,2,0,NA,NA,NA,
30131,11,2,0,NA,NA,NA,
30131,12,2,0,NA,NA,NA,
30131,13,2,0,NA,NA,NA,
30131,14,2,0,NA,NA,NA,
30131,15,2,0,NA,NA,NA,
30131,16,2,0,NA,NA,NA,
30131,17,2,0,NA,NA,NA,
30131,18,2,0,NA,NA,NA,
30131,19,1,1,135,105,30,
30131,20,2,0,NA,NA,NA,
30131,21,2,0,NA,NA,NA,
30131,22,1,1,135,105,30,
30131,23,2,0,NA,NA,NA,
30131,24,1,1,135,105,30,
30131,25,2,0,NA,NA,NA,
30131,26,1,1,135,105,30,
30131,27,2,0,NA,NA,NA,
30131,28,1,1,135,105,30,
30131,29,2,0,NA,NA,NA,
30131,30,1,1,135,105,30,
30131,31,2,0,NA,NA,NA,
30131,32,2,0,NA,NA,NA,
30131,33,2,0,NA,NA,NA,
30132,1,1,1,18,15,3,
30132,2,2,0,NA,NA,NA,
30132,3,2,0,NA,NA,NA,
30132,4,2,0,NA,NA,NA,
30132,5,2,0,NA,NA,NA,
30132,6,2,0,NA,NA,NA,
30132,7,2,0,NA,NA,NA,
30132,8,2,0,NA,NA,NA,
30132,9,2,0,NA,NA,NA,
30132,10,2,0,NA,NA,NA,
30132,11,2,0,NA,NA,NA,
30132,12,2,0,NA,NA,NA,
30132,13,2,0,NA,NA,NA,
30132,14,2,0,NA,NA,NA,
30132,15,2,0,NA,NA,NA,
30132,16,2,0,NA,NA,NA,
30132,17,2,0,NA,NA,NA,
30132,18,2,0,NA,NA,NA,
30132,19,2,0,NA,NA,NA,
30132,20,2,0,NA,NA,NA,
30132,21,2,0,NA,NA,NA,
30132,22,2,0,NA,NA,NA,
30132,23,2,0,NA,NA,NA,
30132,24,2,0,NA,NA,NA,
30132,25,2,0,NA,NA,NA,
30132,26,2,0,NA,NA,NA,
30132,27,2,0,NA,NA,NA,
30132,28,2,0,NA,NA,NA,
30132,29,2,0,NA,NA,NA,
30132,30,2,0,NA,NA,NA,
30132,31,2,0,NA,NA,NA,
30132,32,2,0,NA,NA,NA,
30132,33,2,0,NA,NA,NA,
30133,1,1,1,89,69,20,
30133,2,2,0,NA,NA,NA,
30133,3,2,0,NA,NA,NA,
30133,4,1,1,89,69,20,
30133,5,2,0,NA,NA,NA,
30133,6,2,0,NA,NA,NA,
30133,7,2,0,NA,NA,NA,
30133,8,2,0,NA,NA,NA,
30133,9,2,0,NA,NA,NA,
30133,10,2,0,NA,NA,NA,
30133,11,2,0,NA,NA,NA,
30133,12,2,0,NA,NA,NA,
30133,13,2,0,NA,NA,NA,
30133,14,2,0,NA,NA,NA,
30133,15,2,0,NA,NA,NA,
30133,16,2,0,NA,NA,NA,
30133,17,2,0,NA,NA,NA,
30133,18,2,0,NA,NA,NA,
30133,19,2,0,NA,NA,NA,
30133,20,2,0,NA,NA,NA,
30133,21,2,0,NA,NA,NA,
30133,22,2,0,NA,NA,NA,
30133,23,2,0,NA,NA,NA,
30133,24,2,0,NA,NA,NA,
30133,25,2,0,NA,NA,NA,
30133,26,1,1,89,69,20,
30133,27,2,0,NA,NA,NA,
30133,28,2,0,NA,NA,NA,
30133,29,2,0,NA,NA,NA,
30133,30,2,0,NA,NA,NA,
30133,31,2,0,NA,NA,NA,
30133,32,2,0,NA,NA,NA,
30133,33,2,0,NA,NA,NA,
30134,1,1,1,13,11,2,
30134,2,2,0,NA,NA,NA,
30134,3,2,0,NA,NA,NA,
30134,4,2,0,NA,NA,NA,
30134,5,2,0,NA,NA,NA,
30134,6,2,0,NA,NA,NA,
30134,7,2,0,NA,NA,NA,
30134,8,2,0,NA,NA,NA,
30134,9,2,0,NA,NA,NA,
30134,10,2,0,NA,NA,NA,
30134,11,2,0,NA,NA,NA,
30134,12,2,0,NA,NA,NA,
30134,13,2,0,NA,NA,NA,
30134,14,2,0,NA,NA,NA,
30134,15,1,1,13,11,2,
30134,16,2,0,NA,NA,NA,
30134,17,2,0,NA,NA,NA,
30134,18,2,0,NA,NA,NA,
30134,19,1,1,13,11,2,
30134,20,2,0,NA,NA,NA,
30134,21,2,0,NA,NA,NA,
30134,22,2,0,NA,NA,NA,
30134,23,2,0,NA,NA,NA,
30134,24,1,1,13,11,2,
30134,25,2,0,NA,NA,NA,
30134,26,1,1,13,11,2,
30134,27,2,0,NA,NA,NA,
30134,28,1,1,13,11,2,
30134,29,2,0,NA,NA,NA,
30134,30,1,1,13,11,2,
30134,31,2,0,NA,NA,NA,
30134,32,2,0,NA,NA,NA,
30134,33,2,0,NA,NA,NA,
30135,1,1,1,24,20,4,
30135,2,2,0,NA,NA,NA,
30135,3,2,0,NA,NA,NA,
30135,4,2,0,NA,NA,NA,
30135,5,2,0,NA,NA,NA,
30135,6,2,0,NA,NA,NA,
30135,7,2,0,NA,NA,NA,
30135,8,2,0,NA,NA,NA,
30135,9,2,0,NA,NA,NA,
30135,10,2,0,NA,NA,NA,
30135,11,2,0,NA,NA,NA,
30135,12,2,0,NA,NA,NA,
30135,13,2,0,NA,NA,NA,
30135,14,2,0,NA,NA,NA,
30135,15,2,0,NA,NA,NA,
30135,16,2,0,NA,NA,NA,
30135,17,2,0,NA,NA,NA,
30135,18,2,0,NA,NA,NA,
30135,19,2,0,NA,NA,NA,
30135,20,2,0,NA,NA,NA,
30135,21,2,0,NA,NA,NA,
30135,22,2,0,NA,NA,NA,
30135,23,2,0,NA,NA,NA,
30135,24,2,0,NA,NA,NA,
30135,25,2,0,NA,NA,NA,
30135,26,2,0,NA,NA,NA,
30135,27,2,0,NA,NA,NA,
30135,28,2,0,NA,NA,NA,
30135,29,2,0,NA,NA,NA,
30135,30,2,0,NA,NA,NA,
30135,31,2,0,NA,NA,NA,
30135,32,2,0,NA,NA,NA,
30135,33,2,0,NA,NA,NA,
30136,1,1,1,16,13,3,
30136,2,2,0,NA,NA,NA,
30136,3,2,0,NA,NA,NA,
30136,4,2,0,NA,NA,NA,
30136,5,9,97,NSS,NSS,NSS,
30136,6,2,0,NA,NA,NA,
30136,7,2,0,NA,NA,NA,
30136,8,2,0,NA,NA,NA,
30136,9,2,0,NA,NA,NA,
30136,10,2,0,NA,NA,NA,
30136,11,2,0,NA,NA,NA,
30136,12,2,0,NA,NA,NA,
30136,13,1,1,16,13,3,
30136,14,2,0,NA,NA,NA,
30136,15,2,0,NA,NA,NA,
30136,16,2,0,NA,NA,NA,
30136,17,2,0,NA,NA,NA,
30136,18,2,0,NA,NA,NA,
30136,19,1,1,16,13,3,
30136,20,2,0,NA,NA,NA,
30136,21,2,0,NA,NA,NA,
30136,22,2,0,NA,NA,NA,
30136,23,2,0,NA,NA,NA,
30136,24,2,0,NA,NA,NA,
30136,25,2,0,NA,NA,NA,
30136,26,2,0,NA,NA,NA,
30136,27,2,0,NA,NA,NA,
30136,28,2,0,NA,NA,NA,
30136,29,2,0,NA,NA,NA,
30136,30,2,0,NA,NA,NA,
30136,31,2,0,NA,NA,NA,
30136,32,2,0,NA,NA,NA,
30136,33,2,0,NA,NA,NA,
30137,1,1,1,11,9,2,
30137,2,2,0,NA,NA,NA,
30137,3,2,0,NA,NA,NA,
30137,4,2,0,NA,NA,NA,
30137,5,2,0,NA,NA,NA,
30137,6,2,0,NA,NA,NA,
30137,7,2,0,NA,NA,NA,
30137,8,2,0,NA,NA,NA,
30137,9,2,0,NA,NA,NA,
30137,10,2,0,NA,NA,NA,
30137,11,2,0,NA,NA,NA,
30137,12,2,0,NA,NA,NA,
30137,13,2,0,NA,NA,NA,
30137,14,2,0,NA,NA,NA,
30137,15,2,0,NA,NA,NA,
30137,16,2,0,NA,NA,NA,
30137,17,2,0,NA,NA,NA,
30137,18,2,0,NA,NA,NA,
30137,19,2,0,NA,NA,NA,
30137,20,2,0,NA,NA,NA,
30137,21,2,0,NA,NA,NA,
30137,22,2,0,NA,NA,NA,
30137,23,2,0,NA,NA,NA,
30137,24,9,97,NSS,NSS,NSS,
30137,25,2,0,NA,NA,NA,
30137,26,2,0,NA,NA,NA,
30137,27,2,0,NA,NA,NA,
30137,28,2,0,NA,NA,NA,
30137,29,2,0,NA,NA,NA,
30137,30,2,0,NA,NA,NA,
30137,31,2,0,NA,NA,NA,
30137,32,2,0,NA,NA,NA,
30137,33,2,0,NA,NA,NA,
30138,1,9,97,NSS,NSS,NSS,
30138,2,9,97,NSS,NSS,NSS,
30138,3,9,97,NSS,NSS,NSS,
30138,4,9,97,NSS,NSS,NSS,
30138,5,9,97,NSS,NSS,NSS,
30138,6,9,97,NSS,NSS,NSS,
30138,7,9,97,NSS,NSS,NSS,
30138,8,9,97,NSS,NSS,NSS,
30138,9,9,97,NSS,NSS,NSS,
30138,10,9,97,NSS,NSS,NSS,
30138,11,9,97,NSS,NSS,NSS,
30138,12,9,97,NSS,NSS,NSS,
30138,13,9,97,NSS,NSS,NSS,
30138,14,9,97,NSS,NSS,NSS,
30138,15,9,97,NSS,NSS,NSS,
30138,16,9,97,NSS,NSS,NSS,
30138,17,9,97,NSS,NSS,NSS,
30138,18,9,97,NSS,NSS,NSS,
30138,19,9,97,NSS,NSS,NSS,
30138,20,9,97,NSS,NSS,NSS,
30138,21,9,97,NSS,NSS,NSS,
30138,22,9,97,NSS,NSS,NSS,
30138,23,9,97,NSS,NSS,NSS,
30138,24,9,97,NSS,NSS,NSS,
30138,25,9,97,NSS,NSS,NSS,
30138,26,9,97,NSS,NSS,NSS,
30138,27,9,97,NSS,NSS,NSS,
30138,28,9,97,NSS,NSS,NSS,
30138,29,9,97,NSS,NSS,NSS,
30138,30,9,97,NSS,NSS,NSS,
30138,31,9,97,NSS,NSS,NSS,
30138,32,9,97,NSS,NSS,NSS,
30138,33,9,97,NSS,NSS,NSS,
30139,1,1,1,6,4,2,
30139,2,2,0,NA,NA,NA,
30139,3,2,0,NA,NA,NA,
30139,4,2,0,NA,NA,NA,
30139,5,2,0,NA,NA,NA,
30139,6,2,0,NA,NA,NA,
30139,7,2,0,NA,NA,NA,
30139,8,2,0,NA,NA,NA,
30139,9,2,0,NA,NA,NA,
30139,10,2,0,NA,NA,NA,
30139,11,2,0,NA,NA,NA,
30139,12,2,0,NA,NA,NA,
30139,13,2,0,NA,NA,NA,
30139,14,2,0,NA,NA,NA,
30139,15,2,0,NA,NA,NA,
30139,16,2,0,NA,NA,NA,
30139,17,2,0,NA,NA,NA,
30139,18,2,0,NA,NA,NA,
30139,19,1,9,NSS,NSS,NSS,
30139,20,2,0,NA,NA,NA,
30139,21,2,0,NA,NA,NA,
30139,22,1,9,NSS,NSS,NSS,
30139,23,2,0,NA,NA,NA,
30139,24,2,0,NA,NA,NA,
30139,25,2,0,NA,NA,NA,
30139,26,2,0,NA,NA,NA,
30139,27,2,0,NA,NA,NA,
30139,28,2,0,NA,NA,NA,
30139,29,2,0,NA,NA,NA,
30139,30,2,0,NA,NA,NA,
30139,31,2,0,NA,NA,NA,
30139,32,1,9,NSS,NSS,NSS,
30139,33,2,0,NA,NA,NA,
30140,1,1,1,14,11,3,
30140,2,2,0,NA,NA,NA,
30140,3,2,0,NA,NA,NA,
30140,4,2,0,NA,NA,NA,
30140,5,2,0,NA,NA,NA,
30140,6,2,0,NA,NA,NA,
30140,7,2,0,NA,NA,NA,
30140,8,2,0,NA,NA,NA,
30140,9,2,0,NA,NA,NA,
30140,10,2,0,NA,NA,NA,
30140,11,2,0,NA,NA,NA,
30140,12,2,0,NA,NA,NA,
30140,13,2,0,NA,NA,NA,
30140,14,2,0,NA,NA,NA,
30140,15,2,0,NA,NA,NA,
30140,16,2,0,NA,NA,NA,
30140,17,2,0,NA,NA,NA,
30140,18,1,1,10,8,2,
30140,19,2,0,NA,NA,NA,
30140,20,2,0,NA,NA,NA,
30140,21,2,0,NA,NA,NA,
30140,22,2,0,NA,NA,NA,
30140,23,2,0,NA,NA,NA,
30140,24,2,0,NA,NA,NA,
30140,25,2,0,NA,NA,NA,
30140,26,2,0,NA,NA,NA,
30140,27,2,0,NA,NA,NA,
30140,28,2,0,NA,NA,NA,
30140,29,2,0,NA,NA,NA,
30140,30,2,0,NA,NA,NA,
30140,31,2,0,NA,NA,NA,
30140,32,2,0,NA,NA,NA,
30140,33,2,0,NA,NA,NA,
30141,1,1,1,195,161,34,
30141,2,2,0,NA,NA,NA,
30141,3,2,0,NA,NA,NA,
30141,4,2,0,NA,NA,NA,
30141,5,2,0,NA,NA,NA,
30141,6,2,0,NA,NA,NA,
30141,7,2,0,NA,NA,NA,
30141,8,2,0,NA,NA,NA,
30141,9,2,0,NA,NA,NA,
30141,10,2,0,NA,NA,NA,
30141,11,2,0,NA,NA,NA,
30141,12,2,0,NA,NA,NA,
30141,13,2,0,NA,NA,NA,
30141,14,2,0,NA,NA,NA,
30141,15,2,0,NA,NA,NA,
30141,16,2,0,NA,NA,NA,
30141,17,2,0,NA,NA,NA,
30141,18,2,0,NA,NA,NA,
30141,19,1,1,195,161,34,
30141,20,2,0,NA,NA,NA,
30141,21,2,0,NA,NA,NA,
30141,22,2,0,NA,NA,NA,
30141,23,2,0,NA,NA,NA,
30141,24,2,0,NA,NA,NA,
30141,25,2,0,NA,NA,NA,
30141,26,2,0,NA,NA,NA,
30141,27,2,0,NA,NA,NA,
30141,28,1,1,195,161,34,
30141,29,2,0,NA,NA,NA,
30141,30,2,0,NA,NA,NA,
30141,31,2,0,NA,NA,NA,
30141,32,2,0,NA,NA,NA,
30141,33,2,0,NA,NA,NA,
30142,1,1,1,24,23,1,
30142,2,2,0,NA,NA,NA,
30142,3,2,0,NA,NA,NA,
30142,4,2,0,NA,NA,NA,
30142,5,2,0,NA,NA,NA,
30142,6,2,0,NA,NA,NA,
30142,7,2,0,NA,NA,NA,
30142,8,2,0,NA,NA,NA,
30142,9,2,0,NA,NA,NA,
30142,10,2,0,NA,NA,NA,
30142,11,2,0,NA,NA,NA,
30142,12,2,0,NA,NA,NA,
30142,13,2,0,NA,NA,NA,
30142,14,2,0,NA,NA,NA,
30142,15,2,0,NA,NA,NA,
30142,16,2,0,NA,NA,NA,
30142,17,2,0,NA,NA,NA,
30142,18,2,0,NA,NA,NA,
30142,19,1,1,24,23,1,
30142,20,2,0,NA,NA,NA,
30142,21,2,0,NA,NA,NA,
30142,22,2,0,NA,NA,NA,
30142,23,2,0,NA,NA,NA,
30142,24,2,0,NA,NA,NA,
30142,25,2,0,NA,NA,NA,
30142,26,2,0,NA,NA,NA,
30142,27,2,0,NA,NA,NA,
30142,28,2,0,NA,NA,NA,
30142,29,2,0,NA,NA,NA,
30142,30,2,0,NA,NA,NA,
30142,31,2,0,NA,NA,NA,
30142,32,2,0,NA,NA,NA,
30142,33,2,0,NA,NA,NA,
30143,1,1,1,40,34,6,
30143,2,2,0,NA,NA,NA,
30143,3,2,0,NA,NA,NA,
30143,4,1,1,40,34,6,
30143,5,2,0,NA,NA,NA,
30143,6,2,0,NA,NA,NA,
30143,7,2,0,NA,NA,NA,
30143,8,2,0,NA,NA,NA,
30143,9,2,0,NA,NA,NA,
30143,10,2,0,NA,NA,NA,
30143,11,2,0,NA,NA,NA,
30143,12,1,1,40,34,6,
30143,13,2,0,NA,NA,NA,
30143,14,2,0,NA,NA,NA,
30143,15,2,0,NA,NA,NA,
30143,16,2,0,NA,NA,NA,
30143,17,2,0,NA,NA,NA,
30143,18,1,2,NA,NA,NA,
30143,19,1,2,NA,NA,NA,
30143,20,2,0,NA,NA,NA,
30143,21,2,0,NA,NA,NA,
30143,22,1,1,6,0,6,
30143,23,2,0,NA,NA,NA,
30143,24,2,0,NA,NA,NA,
30143,25,2,0,NA,NA,NA,
30143,26,2,0,NA,NA,NA,
30143,27,1,2,NA,NA,NA,
30143,28,2,0,NA,NA,NA,
30143,29,2,0,NA,NA,NA,
30143,30,2,0,NA,NA,NA,
30143,31,2,0,NA,NA,NA,
30143,32,2,0,NA,NA,NA,
30143,33,2,0,NA,NA,NA,
30144,1,9,97,NSS,NSS,NSS,
30144,2,9,97,NSS,NSS,NSS,
30144,3,9,97,NSS,NSS,NSS,
30144,4,9,97,NSS,NSS,NSS,
30144,5,9,97,NSS,NSS,NSS,
30144,6,9,97,NSS,NSS,NSS,
30144,7,9,97,NSS,NSS,NSS,
30144,8,9,97,NSS,NSS,NSS,
30144,9,9,97,NSS,NSS,NSS,
30144,10,9,97,NSS,NSS,NSS,
30144,11,9,97,NSS,NSS,NSS,
30144,12,9,97,NSS,NSS,NSS,
30144,13,9,97,NSS,NSS,NSS,
30144,14,9,97,NSS,NSS,NSS,
30144,15,9,97,NSS,NSS,NSS,
30144,16,9,97,NSS,NSS,NSS,
30144,17,9,97,NSS,NSS,NSS,
30144,18,9,97,NSS,NSS,NSS,
30144,19,9,97,NSS,NSS,NSS,
30144,20,9,97,NSS,NSS,NSS,
30144,21,9,97,NSS,NSS,NSS,
30144,22,9,97,NSS,NSS,NSS,
30144,23,9,97,NSS,NSS,NSS,
30144,24,9,97,NSS,NSS,NSS,
30144,25,9,97,NSS,NSS,NSS,
30144,26,9,97,NSS,NSS,NSS,
30144,27,9,97,NSS,NSS,NSS,
30144,28,9,97,NSS,NSS,NSS,
30144,29,9,97,NSS,NSS,NSS,
30144,30,9,97,NSS,NSS,NSS,
30144,31,9,97,NSS,NSS,NSS,
30144,32,9,97,NSS,NSS,NSS,
30144,33,9,97,NSS,NSS,NSS,
30145,1,1,1,18,17,1,
30145,2,2,0,NA,NA,NA,
30145,3,2,0,NA,NA,NA,
30145,4,9,97,NSS,NSS,NSS,
30145,5,9,97,NSS,NSS,NSS,
30145,6,2,0,NA,NA,NA,
30145,7,2,0,NA,NA,NA,
30145,8,2,0,NA,NA,NA,
30145,9,2,0,NA,NA,NA,
30145,10,2,0,NA,NA,NA,
30145,11,2,0,NA,NA,NA,
30145,12,2,0,NA,NA,NA,
30145,13,2,0,NA,NA,NA,
30145,14,2,0,NA,NA,NA,
30145,15,1,1,18,17,1,
30145,16,2,0,NA,NA,NA,
30145,17,2,0,NA,NA,NA,
30145,18,2,0,NA,NA,NA,
30145,19,1,1,18,17,1,
30145,20,2,0,NA,NA,NA,
30145,21,2,0,NA,NA,NA,
30145,22,2,0,NA,NA,NA,
30145,23,2,0,NA,NA,NA,
30145,24,2,0,NA,NA,NA,
30145,25,2,0,NA,NA,NA,
30145,26,2,0,NA,NA,NA,
30145,27,2,0,NA,NA,NA,
30145,28,2,0,NA,NA,NA,
30145,29,2,0,NA,NA,NA,
30145,30,2,0,NA,NA,NA,
30145,31,2,0,NA,NA,NA,
30145,32,2,0,NA,NA,NA,
30145,33,2,0,NA,NA,NA,
30146,1,1,1,7,6,1,
30146,2,2,0,NA,NA,NA,
30146,3,2,0,NA,NA,NA,
30146,4,2,0,NA,NA,NA,
30146,5,2,0,NA,NA,NA,
30146,6,2,0,NA,NA,NA,
30146,7,2,0,NA,NA,NA,
30146,8,2,0,NA,NA,NA,
30146,9,2,0,NA,NA,NA,
30146,10,2,0,NA,NA,NA,
30146,11,2,0,NA,NA,NA,
30146,12,2,0,NA,NA,NA,
30146,13,2,0,NA,NA,NA,
30146,14,2,0,NA,NA,NA,
30146,15,2,0,NA,NA,NA,
30146,16,2,0,NA,NA,NA,
30146,17,2,0,NA,NA,NA,
30146,18,2,0,NA,NA,NA,
30146,19,2,0,NA,NA,NA,
30146,20,2,0,NA,NA,NA,
30146,21,2,0,NA,NA,NA,
30146,22,2,0,NA,NA,NA,
30146,23,2,0,NA,NA,NA,
30146,24,2,0,NA,NA,NA,
30146,25,2,0,NA,NA,NA,
30146,26,2,0,NA,NA,NA,
30146,27,2,0,NA,NA,NA,
30146,28,2,0,NA,NA,NA,
30146,29,2,0,NA,NA,NA,
30146,30,2,0,NA,NA,NA,
30146,31,2,0,NA,NA,NA,
30146,32,2,0,NA,NA,NA,
30146,33,2,0,NA,NA,NA,
30147,1,9,97,NSS,NSS,NSS,
30147,2,9,97,NSS,NSS,NSS,
30147,3,9,97,NSS,NSS,NSS,
30147,4,9,97,NSS,NSS,NSS,
30147,5,9,97,NSS,NSS,NSS,
30147,6,9,97,NSS,NSS,NSS,
30147,7,9,97,NSS,NSS,NSS,
30147,8,9,97,NSS,NSS,NSS,
30147,9,9,97,NSS,NSS,NSS,
30147,10,9,97,NSS,NSS,NSS,
30147,11,9,97,NSS,NSS,NSS,
30147,12,9,97,NSS,NSS,NSS,
30147,13,9,97,NSS,NSS,NSS,
30147,14,9,97,NSS,NSS,NSS,
30147,15,9,97,NSS,NSS,NSS,
30147,16,9,97,NSS,NSS,NSS,
30147,17,9,97,NSS,NSS,NSS,
30147,18,9,97,NSS,NSS,NSS,
30147,19,9,97,NSS,NSS,NSS,
30147,20,9,97,NSS,NSS,NSS,
30147,21,9,97,NSS,NSS,NSS,
30147,22,9,97,NSS,NSS,NSS,
30147,23,9,97,NSS,NSS,NSS,
30147,24,9,97,NSS,NSS,NSS,
30147,25,9,97,NSS,NSS,NSS,
30147,26,9,97,NSS,NSS,NSS,
30147,27,9,97,NSS,NSS,NSS,
30147,28,9,97,NSS,NSS,NSS,
30147,29,9,97,NSS,NSS,NSS,
30147,30,9,97,NSS,NSS,NSS,
30147,31,9,97,NSS,NSS,NSS,
30147,32,9,97,NSS,NSS,NSS,
30147,33,9,97,NSS,NSS,NSS,
30148,1,1,1,16,14,2,
30148,2,2,0,NA,NA,NA,
30148,3,2,0,NA,NA,NA,
30148,4,2,0,NA,NA,NA,
30148,5,2,0,NA,NA,NA,
30148,6,2,0,NA,NA,NA,
30148,7,2,0,NA,NA,NA,
30148,8,2,0,NA,NA,NA,
30148,9,2,0,NA,NA,NA,
30148,10,2,0,NA,NA,NA,
30148,11,2,0,NA,NA,NA,
30148,12,2,0,NA,NA,NA,
30148,13,2,0,NA,NA,NA,
30148,14,2,0,NA,NA,NA,
30148,15,2,0,NA,NA,NA,
30148,16,2,0,NA,NA,NA,
30148,17,2,0,NA,NA,NA,
30148,18,2,0,NA,NA,NA,
30148,19,2,0,NA,NA,NA,
30148,20,2,0,NA,NA,NA,
30148,21,2,0,NA,NA,NA,
30148,22,2,0,NA,NA,NA,
30148,23,2,0,NA,NA,NA,
30148,24,2,0,NA,NA,NA,
30148,25,2,0,NA,NA,NA,
30148,26,2,0,NA,NA,NA,
30148,27,2,0,NA,NA,NA,
30148,28,2,0,NA,NA,NA,
30148,29,2,0,NA,NA,NA,
30148,30,2,0,NA,NA,NA,
30148,31,2,0,NA,NA,NA,
30148,32,2,0,NA,NA,NA,
30148,33,2,0,NA,NA,NA,
30149,1,1,1,41,38,3,
30149,2,2,0,NA,NA,NA,
30149,3,2,0,NA,NA,NA,
30149,4,2,0,NA,NA,NA,
30149,5,2,0,NA,NA,NA,
30149,6,2,0,NA,NA,NA,
30149,7,2,0,NA,NA,NA,
30149,8,2,0,NA,NA,NA,
30149,9,2,0,NA,NA,NA,
30149,10,2,0,NA,NA,NA,
30149,11,2,0,NA,NA,NA,
30149,12,1,1,41,38,3,
30149,13,2,0,NA,NA,NA,
30149,14,2,0,NA,NA,NA,
30149,15,2,0,NA,NA,NA,
30149,16,2,0,NA,NA,NA,
30149,17,2,0,NA,NA,NA,
30149,18,2,0,NA,NA,NA,
30149,19,1,1,41,38,3,
30149,20,2,0,NA,NA,NA,
30149,21,2,0,NA,NA,NA,
30149,22,2,0,NA,NA,NA,
30149,23,2,0,NA,NA,NA,
30149,24,2,0,NA,NA,NA,
30149,25,2,0,NA,NA,NA,
30149,26,2,0,NA,NA,NA,
30149,27,2,0,NA,NA,NA,
30149,28,2,0,NA,NA,NA,
30149,29,2,0,NA,NA,NA,
30149,30,2,0,NA,NA,NA,
30149,31,2,0,NA,NA,NA,
30149,32,2,0,NA,NA,NA,
30149,33,2,0,NA,NA,NA,
30150,1,1,1,18,15,3,
30150,2,2,0,NA,NA,NA,
30150,3,2,0,NA,NA,NA,
30150,4,2,0,NA,NA,NA,
30150,5,2,0,NA,NA,NA,
30150,6,2,0,NA,NA,NA,
30150,7,2,0,NA,NA,NA,
30150,8,2,0,NA,NA,NA,
30150,9,2,0,NA,NA,NA,
30150,10,2,0,NA,NA,NA,
30150,11,2,0,NA,NA,NA,
30150,12,2,0,NA,NA,NA,
30150,13,2,0,NA,NA,NA,
30150,14,2,0,NA,NA,NA,
30150,15,2,0,NA,NA,NA,
30150,16,2,0,NA,NA,NA,
30150,17,2,0,NA,NA,NA,
30150,18,2,0,NA,NA,NA,
30150,19,2,0,NA,NA,NA,
30150,20,2,0,NA,NA,NA,
30150,21,2,0,NA,NA,NA,
30150,22,2,0,NA,NA,NA,
30150,23,2,0,NA,NA,NA,
30150,24,2,0,NA,NA,NA,
30150,25,2,0,NA,NA,NA,
30150,26,2,0,NA,NA,NA,
30150,27,2,0,NA,NA,NA,
