ubicageo_f,inftrans_d,totalca1
31080,46,NA
31081,1,NA
31081,2,NA
31081,3,NA
31081,4,NA
31081,5,NA
31081,6,NA
31081,7,NA
31081,8,NA
31081,9,NA
31081,10,NA
31081,11,NA
31081,12,NA
31081,13,NA
31081,14,NA
31081,15,NA
31081,16,NA
31081,17,NA
31081,18,NA
31081,19,NA
31081,20,NA
31081,21,NA
31081,22,NA
31081,23,NA
31081,24,NA
31081,25,NA
31081,26,NA
31081,27,NA
31081,28,NA
31081,29,NA
31081,30,NA
31081,31,NA
31081,32,NA
31081,33,NA
31081,34,NA
31081,35,NA
31081,36,NA
31081,37,NA
31081,38,NA
31081,39,NA
31081,40,NA
31081,41,NA
31081,42,NA
31081,43,NA
31081,44,NA
31081,45,NA
31081,46,NA
31082,1,NA
31082,2,NA
31082,3,NA
31082,4,NA
31082,5,NA
31082,6,NA
31082,7,NA
31082,8,NA
31082,9,NA
31082,10,NA
31082,11,NA
31082,12,NA
31082,13,NA
31082,14,NA
31082,15,NA
31082,16,NA
31082,17,NA
31082,18,NA
31082,19,NA
31082,20,NA
31082,21,NA
31082,22,NA
31082,23,NA
31082,24,NA
31082,25,NA
31082,26,NA
31082,27,NA
31082,28,NA
31082,29,NA
31082,30,NA
31082,31,NA
31082,32,NA
31082,33,NA
31082,34,NA
31082,35,NA
31082,36,NA
31082,37,NA
31082,38,NA
31082,39,NA
31082,40,NA
31082,41,NA
31082,42,NA
31082,43,NA
31082,44,NA
31082,45,NA
31082,46,NA
31083,1,NA
31083,2,NA
31083,3,NA
31083,4,NA
31083,5,NA
31083,6,NA
31083,7,NA
31083,8,NA
31083,9,NA
31083,10,NA
31083,11,NA
31083,12,NA
31083,13,NA
31083,14,NA
31083,15,NA
31083,16,NA
31083,17,NA
31083,18,NA
31083,19,NA
31083,20,NA
31083,21,NA
31083,22,NA
31083,23,NA
31083,24,NA
31083,25,NA
31083,26,NA
31083,27,NA
31083,28,NA
31083,29,NA
31083,30,NA
31083,31,NA
31083,32,NA
31083,33,NA
31083,34,NA
31083,35,NA
31083,36,NA
31083,37,NA
31083,38,NA
31083,39,NA
31083,40,NA
31083,41,NA
31083,42,NA
31083,43,NA
31083,44,NA
31083,45,NA
31083,46,NA
31084,1,NA
31084,2,NA
31084,3,NA
31084,4,NA
31084,5,NA
31084,6,NA
31084,7,NA
31084,8,NA
31084,9,NA
31084,10,NA
31084,11,NA
31084,12,NA
31084,13,NA
31084,14,NA
31084,15,NA
31084,16,NA
31084,17,NA
31084,18,NA
31084,19,NA
31084,20,NA
31084,21,NA
31084,22,NA
31084,23,NA
31084,24,NA
31084,25,NA
31084,26,NA
31084,27,NA
31084,28,NA
31084,29,NA
31084,30,NA
31084,31,NA
31084,32,NA
31084,33,NA
31084,34,NA
31084,35,NA
31084,36,NA
31084,37,NA
31084,38,NA
31084,39,NA
31084,40,NA
31084,41,NA
31084,42,NA
31084,43,NA
31084,44,NA
31084,45,NA
31084,46,NA
31085,1,10
31085,2,20
31085,3,0
31085,4,NA
31085,5,0
31085,6,NA
31085,7,0
31085,8,NA
31085,9,20
31085,10,10
31085,11,0
31085,12,5
31085,13,0
31085,14,10
31085,15,NA
31085,16,0
31085,17,NA
31085,18,15
31085,19,0
31085,20,10
31085,21,0
31085,22,NA
31085,23,NA
31085,24,0
31085,25,0
31085,26,NA
31085,27,NA
31085,28,0
31085,29,0
31085,30,NA
31085,31,0
31085,32,0
31085,33,0
31085,34,0
31085,35,0
31085,36,0
31085,37,0
31085,38,0
31085,39,0
31085,40,0
31085,41,0
31085,42,NA
31085,43,NA
31085,44,0
31085,45,0
31085,46,0
31086,1,0
31086,2,17
31086,3,0
31086,4,0
31086,5,0
31086,6,0
31086,7,0
31086,8,0
31086,9,0
31086,10,0
31086,11,0
31086,12,0
31086,13,0
31086,14,0
31086,15,0
31086,16,0
31086,17,0
31086,18,0
31086,19,0
31086,20,0
31086,21,0
31086,22,0
31086,23,0
31086,24,0
31086,25,0
31086,26,0
31086,27,0
31086,28,0
31086,29,0
31086,30,0
31086,31,0
31086,32,0
31086,33,0
31086,34,0
31086,35,0
31086,36,0
31086,37,0
31086,38,0
31086,39,0
31086,40,0
31086,41,0
31086,42,0
31086,43,0
31086,44,0
31086,45,0
31086,46,0
31087,1,NA
31087,2,NA
31087,3,NA
31087,4,NA
31087,5,NA
31087,6,NA
31087,7,NA
31087,8,NA
31087,9,NA
31087,10,NA
31087,11,NA
31087,12,NA
31087,13,NA
31087,14,NA
31087,15,NA
31087,16,NA
31087,17,NA
31087,18,NA
31087,19,NA
31087,20,NA
31087,21,NA
31087,22,NA
31087,23,NA
31087,24,NA
31087,25,NA
31087,26,NA
31087,27,NA
31087,28,NA
31087,29,NA
31087,30,NA
31087,31,NA
31087,32,NA
31087,33,NA
31087,34,NA
31087,35,NA
31087,36,NA
31087,37,NA
31087,38,NA
31087,39,NA
31087,40,NA
31087,41,NA
31087,42,NA
31087,43,NA
31087,44,NA
31087,45,NA
31087,46,NA
31088,1,NA
31088,2,NA
31088,3,NA
31088,4,NA
31088,5,NA
31088,6,NA
31088,7,NA
31088,8,NA
31088,9,NA
31088,10,NA
31088,11,NA
31088,12,NA
31088,13,NA
31088,14,NA
31088,15,NA
31088,16,NA
31088,17,NA
31088,18,NA
31088,19,NA
31088,20,NA
31088,21,NA
31088,22,NA
31088,23,NA
31088,24,NA
31088,25,NA
31088,26,NA
31088,27,NA
31088,28,NA
31088,29,NA
31088,30,NA
31088,31,NA
31088,32,NA
31088,33,NA
31088,34,NA
31088,35,NA
31088,36,NA
31088,37,NA
31088,38,NA
31088,39,NA
31088,40,NA
31088,41,NA
31088,42,NA
31088,43,NA
31088,44,NA
31088,45,NA
31088,46,NA
31089,1,NA
31089,2,NA
31089,3,NA
31089,4,NA
31089,5,NA
31089,6,NA
31089,7,NA
31089,8,NA
31089,9,NA
31089,10,NA
31089,11,NA
31089,12,NA
31089,13,NA
31089,14,NA
31089,15,NA
31089,16,NA
31089,17,NA
31089,18,NA
31089,19,NA
31089,20,NA
31089,21,NA
31089,22,NA
31089,23,NA
31089,24,NA
31089,25,NA
31089,26,NA
31089,27,NA
31089,28,NA
31089,29,NA
31089,30,NA
31089,31,NA
31089,32,NA
31089,33,NA
31089,34,NA
31089,35,NA
31089,36,NA
31089,37,NA
31089,38,NA
31089,39,NA
31089,40,NA
31089,41,NA
31089,42,NA
31089,43,NA
31089,44,NA
31089,45,NA
31089,46,NA
31090,1,NA
31090,2,NA
31090,3,NA
31090,4,NA
31090,5,NA
31090,6,NA
31090,7,NA
31090,8,NA
31090,9,NA
31090,10,NA
31090,11,NA
31090,12,NA
31090,13,NA
31090,14,NA
31090,15,NA
31090,16,NA
31090,17,NA
31090,18,NA
31090,19,NA
31090,20,NA
31090,21,NA
31090,22,NA
31090,23,NA
31090,24,NA
31090,25,NA
31090,26,NA
31090,27,NA
31090,28,NA
31090,29,NA
31090,30,NA
31090,31,NA
31090,32,NA
31090,33,NA
31090,34,NA
31090,35,NA
31090,36,NA
31090,37,NA
31090,38,NA
31090,39,NA
31090,40,NA
31090,41,NA
31090,42,NA
31090,43,NA
31090,44,NA
31090,45,NA
31090,46,NA
31091,1,0
31091,2,7
31091,3,0
31091,4,0
31091,5,0
31091,6,0
31091,7,0
31091,8,0
31091,9,2
31091,10,2
31091,11,0
31091,12,0
31091,13,0
31091,14,0
31091,15,0
31091,16,3
31091,17,0
31091,18,2
31091,19,0
31091,20,0
31091,21,0
31091,22,50
31091,23,0
31091,24,1
31091,25,0
31091,26,0
31091,27,0
31091,28,0
31091,29,0
31091,30,0
31091,31,0
31091,32,0
31091,33,0
31091,34,0
31091,35,0
31091,36,0
31091,37,0
31091,38,0
31091,39,0
31091,40,0
31091,41,0
31091,42,0
31091,43,0
31091,44,0
31091,45,0
31091,46,0
31092,1,NA
31092,2,NA
31092,3,NA
31092,4,NA
31092,5,NA
31092,6,NA
31092,7,NA
31092,8,NA
31092,9,NA
31092,10,NA
31092,11,NA
31092,12,NA
31092,13,NA
31092,14,NA
31092,15,NA
31092,16,NA
31092,17,NA
31092,18,NA
31092,19,NA
31092,20,NA
31092,21,NA
31092,22,NA
31092,23,NA
31092,24,NA
31092,25,NA
31092,26,NA
31092,27,NA
31092,28,NA
31092,29,NA
31092,30,NA
31092,31,NA
31092,32,NA
31092,33,NA
31092,34,NA
31092,35,NA
31092,36,NA
31092,37,NA
31092,38,NA
31092,39,NA
31092,40,NA
31092,41,NA
31092,42,NA
31092,43,NA
31092,44,NA
31092,45,NA
31092,46,NA
31093,1,0
31093,2,0
31093,3,0
31093,4,0
31093,5,0
31093,6,0
31093,7,0
31093,8,0
31093,9,0
31093,10,0
31093,11,0
31093,12,0
31093,13,120
31093,14,0
31093,15,0
31093,16,0
31093,17,0
31093,18,0
31093,19,0
31093,20,0
31093,21,0
31093,22,0
31093,23,0
31093,24,0
31093,25,0
31093,26,0
31093,27,0
31093,28,0
31093,29,0
31093,30,0
31093,31,0
31093,32,0
31093,33,0
31093,34,0
31093,35,0
31093,36,0
31093,37,0
31093,38,0
31093,39,0
31093,40,0
31093,41,0
31093,42,0
31093,43,0
31093,44,0
31093,45,0
31093,46,0
31094,1,NA
31094,2,NA
31094,3,NA
31094,4,NA
31094,5,NA
31094,6,NA
31094,7,NA
31094,8,NA
31094,9,NA
31094,10,NA
31094,11,NA
31094,12,NA
31094,13,NA
31094,14,NA
31094,15,NA
31094,16,NA
31094,17,NA
31094,18,NA
31094,19,NA
31094,20,NA
31094,21,NA
31094,22,NA
31094,23,NA
31094,24,NA
31094,25,NA
31094,26,NA
31094,27,NA
31094,28,NA
31094,29,NA
31094,30,NA
31094,31,NA
31094,32,NA
31094,33,NA
31094,34,NA
31094,35,NA
31094,36,NA
31094,37,NA
31094,38,NA
31094,39,NA
31094,40,NA
31094,41,NA
31094,42,NA
31094,43,NA
31094,44,NA
31094,45,NA
31094,46,NA
31095,1,NA
31095,2,NA
31095,3,NA
31095,4,NA
31095,5,NA
31095,6,NA
31095,7,NA
31095,8,NA
31095,9,NA
31095,10,NA
31095,11,NA
31095,12,NA
31095,13,NA
31095,14,NA
31095,15,NA
31095,16,NA
31095,17,NA
31095,18,NA
31095,19,NA
31095,20,NA
31095,21,NA
31095,22,NA
31095,23,NA
31095,24,NA
31095,25,NA
31095,26,NA
31095,27,NA
31095,28,NA
31095,29,NA
31095,30,NA
31095,31,NA
31095,32,NA
31095,33,NA
31095,34,NA
31095,35,NA
31095,36,NA
31095,37,NA
31095,38,NA
31095,39,NA
31095,40,NA
31095,41,NA
31095,42,NA
31095,43,NA
31095,44,NA
31095,45,NA
31095,46,NA
31096,1,0
31096,2,10
31096,3,12
31096,4,15
31096,5,10
31096,6,0
31096,7,0
31096,8,7
31096,9,0
31096,10,0
31096,11,0
31096,12,10
31096,13,0
31096,14,0
31096,15,0
31096,16,15
31096,17,0
31096,18,0
31096,19,6
31096,20,0
31096,21,0
31096,22,10
31096,23,0
31096,24,10
31096,25,0
31096,26,0
31096,27,0
31096,28,0
31096,29,0
31096,30,0
31096,31,0
31096,32,0
31096,33,0
31096,34,8
31096,35,10
31096,36,0
31096,37,0
31096,38,0
31096,39,0
31096,40,0
31096,41,0
31096,42,0
31096,43,0
31096,44,0
31096,45,0
31096,46,0
31097,1,NA
31097,2,NA
31097,3,NA
31097,4,NA
31097,5,NA
31097,6,NA
31097,7,NA
31097,8,NA
31097,9,NA
31097,10,NA
31097,11,NA
31097,12,NA
31097,13,NA
31097,14,NA
31097,15,NA
31097,16,NA
31097,17,NA
31097,18,NA
31097,19,NA
31097,20,NA
31097,21,NA
31097,22,NA
31097,23,NA
31097,24,NA
31097,25,NA
31097,26,NA
31097,27,NA
31097,28,NA
31097,29,NA
31097,30,NA
31097,31,NA
31097,32,NA
31097,33,NA
31097,34,NA
31097,35,NA
31097,36,NA
31097,37,NA
31097,38,NA
31097,39,NA
31097,40,NA
31097,41,NA
31097,42,NA
31097,43,NA
31097,44,NA
31097,45,NA
31097,46,NA
31098,1,0
31098,2,10
31098,3,0
31098,4,0
31098,5,0
31098,6,0
31098,7,0
31098,8,0
31098,9,0
31098,10,0
31098,11,0
31098,12,0
31098,13,0
31098,14,0
31098,15,0
31098,16,0
31098,17,0
31098,18,0
31098,19,0
31098,20,0
31098,21,0
31098,22,30
31098,23,0
31098,24,0
31098,25,0
31098,26,0
31098,27,0
31098,28,0
31098,29,0
31098,30,0
31098,31,0
31098,32,0
31098,33,0
31098,34,0
31098,35,0
31098,36,0
31098,37,0
31098,38,0
31098,39,0
31098,40,0
31098,41,0
31098,42,0
31098,43,0
31098,44,0
31098,45,0
31098,46,0
31099,1,0
31099,2,0
31099,3,NA
31099,4,NA
31099,5,0
31099,6,NA
31099,7,NA
31099,8,1
31099,9,0
31099,10,0
31099,11,0
31099,12,0
31099,13,0
31099,14,0
31099,15,NA
31099,16,0
31099,17,NA
31099,18,0
31099,19,NA
31099,20,0
31099,21,0
31099,22,NA
31099,23,NA
31099,24,NA
31099,25,NA
31099,26,NA
31099,27,NA
31099,28,0
31099,29,NA
31099,30,NA
31099,31,0
31099,32,0
31099,33,0
31099,34,0
31099,35,0
31099,36,0
31099,37,0
31099,38,0
31099,39,0
31099,40,0
31099,41,NA
31099,42,NA
31099,43,NA
31099,44,NA
31099,45,0
31099,46,0
31100,1,0
31100,2,130
31100,3,0
31100,4,0
31100,5,0
31100,6,0
31100,7,0
31100,8,0
31100,9,0
31100,10,0
31100,11,0
31100,12,0
31100,13,20
31100,14,0
31100,15,0
31100,16,0
31100,17,0
31100,18,0
31100,19,0
31100,20,0
31100,21,0
31100,22,0
31100,23,0
31100,24,0
31100,25,0
31100,26,0
31100,27,0
31100,28,0
31100,29,0
31100,30,0
31100,31,0
31100,32,0
31100,33,0
31100,34,0
31100,35,0
31100,36,0
31100,37,0
31100,38,0
31100,39,0
31100,40,0
31100,41,0
31100,42,0
31100,43,0
31100,44,0
31100,45,0
31100,46,0
31101,1,86
31101,2,15
31101,3,0
31101,4,27
31101,5,15
31101,6,0
31101,7,0
31101,8,39
31101,9,0
31101,10,0
31101,11,0
31101,12,0
31101,13,0
31101,14,0
31101,15,0
31101,16,6
31101,17,0
31101,18,0
31101,19,0
31101,20,0
31101,21,0
31101,22,0
31101,23,0
31101,24,0
31101,25,0
31101,26,0
31101,27,0
31101,28,0
31101,29,0
31101,30,0
31101,31,0
31101,32,0
31101,33,0
31101,34,0
31101,35,0
31101,36,0
31101,37,0
31101,38,0
31101,39,0
31101,40,0
31101,41,0
31101,42,0
31101,43,0
31101,44,0
31101,45,0
31101,46,0
31102,1,338
31102,2,305
31102,3,50
31102,4,8
31102,5,20
31102,6,0
31102,7,30
31102,8,250
31102,9,40
31102,10,43
31102,11,0
31102,12,0
31102,13,0
31102,14,170
31102,15,0
31102,16,205
31102,17,0
31102,18,20
31102,19,37
31102,20,15
31102,21,0
31102,22,105
31102,23,69
31102,24,209
31102,25,70
31102,26,25
31102,27,20
31102,28,40
31102,29,60
31102,30,0
31102,31,5
31102,32,16
31102,33,0
31102,34,310
31102,35,480
31102,36,540
31102,37,20
31102,38,45
31102,39,0
31102,40,63
31102,41,15
31102,42,25
31102,43,30
31102,44,20
31102,45,0
31102,46,0
31103,1,NA
31103,2,NA
31103,3,NA
31103,4,NA
31103,5,NA
31103,6,NA
31103,7,NA
31103,8,NA
31103,9,NA
31103,10,NA
31103,11,NA
31103,12,NA
31103,13,NA
31103,14,NA
31103,15,NA
31103,16,NA
31103,17,NA
31103,18,NA
31103,19,NA
31103,20,NA
31103,21,NA
31103,22,NA
31103,23,NA
31103,24,NA
31103,25,NA
31103,26,NA
31103,27,NA
31103,28,NA
31103,29,NA
31103,30,NA
31103,31,NA
31103,32,NA
31103,33,NA
31103,34,NA
31103,35,NA
31103,36,NA
31103,37,NA
31103,38,NA
31103,39,NA
31103,40,NA
31103,41,NA
31103,42,NA
31103,43,NA
31103,44,NA
31103,45,NA
31103,46,NA
31104,1,NA
31104,2,NA
31104,3,NA
31104,4,NA
31104,5,NA
31104,6,NA
31104,7,NA
31104,8,NA
31104,9,NA
31104,10,NA
31104,11,NA
31104,12,NA
31104,13,NA
31104,14,NA
31104,15,NA
31104,16,NA
31104,17,NA
31104,18,NA
31104,19,NA
31104,20,NA
31104,21,NA
31104,22,NA
31104,23,NA
31104,24,NA
31104,25,NA
31104,26,NA
31104,27,NA
31104,28,NA
31104,29,NA
31104,30,NA
31104,31,NA
31104,32,NA
31104,33,NA
31104,34,NA
31104,35,NA
31104,36,NA
31104,37,NA
31104,38,NA
31104,39,NA
31104,40,NA
31104,41,NA
31104,42,NA
31104,43,NA
31104,44,NA
31104,45,NA
31104,46,NA
31105,1,NA
31105,2,NA
31105,3,NA
31105,4,NA
31105,5,NA
31105,6,NA
31105,7,NA
31105,8,NA
31105,9,NA
31105,10,NA
31105,11,NA
31105,12,NA
31105,13,NA
31105,14,NA
31105,15,NA
31105,16,NA
31105,17,NA
31105,18,NA
31105,19,NA
31105,20,NA
31105,21,NA
31105,22,NA
31105,23,NA
31105,24,NA
31105,25,NA
31105,26,NA
31105,27,NA
31105,28,NA
31105,29,NA
31105,30,NA
31105,31,NA
31105,32,NA
31105,33,NA
31105,34,NA
31105,35,NA
31105,36,NA
31105,37,NA
31105,38,NA
31105,39,NA
31105,40,NA
31105,41,NA
31105,42,NA
31105,43,NA
31105,44,NA
31105,45,NA
31105,46,NA
31106,1,NA
31106,2,NA
31106,3,NA
31106,4,NA
31106,5,NA
31106,6,NA
31106,7,NA
31106,8,NA
31106,9,NA
31106,10,NA
31106,11,NA
31106,12,NA
31106,13,NA
31106,14,NA
31106,15,NA
31106,16,NA
31106,17,NA
31106,18,NA
31106,19,NA
31106,20,NA
31106,21,NA
31106,22,NA
31106,23,NA
31106,24,NA
31106,25,NA
31106,26,NA
31106,27,NA
31106,28,NA
31106,29,NA
31106,30,NA
31106,31,NA
31106,32,NA
31106,33,NA
31106,34,NA
31106,35,NA
31106,36,NA
31106,37,NA
31106,38,NA
31106,39,NA
31106,40,NA
31106,41,NA
31106,42,NA
31106,43,NA
31106,44,NA
31106,45,NA
31106,46,NA
32001,1,NA
32001,2,NA
32001,3,NA
32001,4,NA
32001,5,NA
32001,6,NA
32001,7,NA
32001,8,NA
32001,9,NA
32001,10,NA
32001,11,NA
32001,12,NA
32001,13,NA
32001,14,NA
32001,15,NA
32001,16,NA
32001,17,NA
32001,18,NA
32001,19,NA
32001,20,NA
32001,21,NA
32001,22,NA
32001,23,NA
32001,24,NA
32001,25,NA
32001,26,NA
32001,27,NA
32001,28,NA
32001,29,NA
32001,30,NA
32001,31,NA
32001,32,NA
32001,33,NA
32001,34,NA
32001,35,NA
32001,36,NA
32001,37,NA
32001,38,NA
32001,39,NA
32001,40,NA
32001,41,NA
32001,42,NA
32001,43,NA
32001,44,NA
32001,45,NA
32001,46,NA
32002,1,NA
32002,2,NA
32002,3,NA
32002,4,NA
32002,5,NA
32002,6,NA
32002,7,NA
32002,8,NA
32002,9,NA
32002,10,NA
32002,11,NA
32002,12,NA
32002,13,NA
32002,14,NA
32002,15,NA
32002,16,NA
32002,17,NA
32002,18,NA
32002,19,NA
32002,20,NA
32002,21,NA
32002,22,NA
32002,23,NA
32002,24,NA
32002,25,NA
32002,26,NA
32002,27,NA
32002,28,NA
32002,29,NA
32002,30,NA
32002,31,NA
32002,32,NA
32002,33,NA
32002,34,NA
32002,35,NA
32002,36,NA
32002,37,NA
32002,38,NA
32002,39,NA
32002,40,NA
32002,41,NA
32002,42,NA
32002,43,NA
32002,44,NA
32002,45,NA
32002,46,NA
32003,1,NA
32003,2,NA
32003,3,NA
32003,4,NA
32003,5,NA
32003,6,NA
32003,7,NA
32003,8,NA
32003,9,NA
32003,10,NA
32003,11,NA
32003,12,NA
32003,13,NA
32003,14,NA
32003,15,NA
32003,16,NA
32003,17,NA
32003,18,NA
32003,19,NA
32003,20,NA
32003,21,NA
32003,22,NA
32003,23,NA
32003,24,NA
32003,25,NA
32003,26,NA
32003,27,NA
32003,28,NA
32003,29,NA
32003,30,NA
32003,31,NA
32003,32,NA
32003,33,NA
32003,34,NA
32003,35,NA
32003,36,NA
32003,37,NA
32003,38,NA
32003,39,NA
32003,40,NA
32003,41,NA
32003,42,NA
32003,43,NA
32003,44,NA
32003,45,NA
32003,46,NA
32004,1,NA
32004,2,NA
32004,3,NA
32004,4,NA
32004,5,NA
32004,6,NA
32004,7,NA
32004,8,NA
32004,9,NA
32004,10,NA
32004,11,NA
32004,12,NA
32004,13,NA
32004,14,NA
32004,15,NA
32004,16,NA
32004,17,NA
32004,18,NA
32004,19,NA
32004,20,NA
32004,21,NA
32004,22,NA
32004,23,NA
32004,24,NA
32004,25,NA
32004,26,NA
32004,27,NA
32004,28,NA
32004,29,NA
32004,30,NA
32004,31,NA
32004,32,NA
32004,33,NA
32004,34,NA
32004,35,NA
32004,36,NA
32004,37,NA
32004,38,NA
32004,39,NA
32004,40,NA
32004,41,NA
32004,42,NA
32004,43,NA
32004,44,NA
32004,45,NA
32004,46,NA
32005,1,NA
32005,2,NA
32005,3,NA
32005,4,NA
32005,5,NA
32005,6,NA
32005,7,NA
32005,8,NA
32005,9,NA
32005,10,NA
32005,11,NA
32005,12,NA
32005,13,NA
32005,14,NA
32005,15,NA
32005,16,NA
32005,17,NA
32005,18,NA
32005,19,NA
32005,20,NA
32005,21,NA
32005,22,NA
32005,23,NA
32005,24,NA
32005,25,NA
32005,26,NA
32005,27,NA
32005,28,NA
32005,29,NA
32005,30,NA
32005,31,NA
32005,32,NA
32005,33,NA
32005,34,NA
32005,35,NA
32005,36,NA
32005,37,NA
32005,38,NA
32005,39,NA
32005,40,NA
32005,41,NA
32005,42,NA
32005,43,NA
32005,44,NA
32005,45,NA
32005,46,NA
32006,1,NA
32006,2,NA
32006,3,NA
32006,4,NA
32006,5,NA
32006,6,NA
32006,7,NA
32006,8,NA
32006,9,NA
32006,10,NA
32006,11,NA
32006,12,NA
32006,13,NA
32006,14,NA
32006,15,NA
32006,16,NA
32006,17,NA
32006,18,NA
32006,19,NA
32006,20,NA
32006,21,NA
32006,22,NA
32006,23,NA
32006,24,NA
32006,25,NA
32006,26,NA
32006,27,NA
32006,28,NA
32006,29,NA
32006,30,NA
32006,31,NA
32006,32,NA
32006,33,NA
32006,34,NA
32006,35,NA
32006,36,NA
32006,37,NA
32006,38,NA
32006,39,NA
32006,40,NA
32006,41,NA
32006,42,NA
32006,43,NA
32006,44,NA
32006,45,NA
32006,46,NA
32007,1,NA
32007,2,NA
32007,3,NA
32007,4,NA
32007,5,NA
32007,6,NA
32007,7,NA
32007,8,NA
32007,9,NA
32007,10,NA
32007,11,NA
32007,12,NA
32007,13,NA
32007,14,NA
32007,15,NA
32007,16,NA
32007,17,NA
32007,18,NA
32007,19,NA
32007,20,NA
32007,21,NA
32007,22,NA
32007,23,NA
32007,24,NA
32007,25,NA
32007,26,NA
32007,27,NA
32007,28,NA
32007,29,NA
32007,30,NA
32007,31,NA
32007,32,NA
32007,33,NA
32007,34,NA
32007,35,NA
32007,36,NA
32007,37,NA
32007,38,NA
32007,39,NA
32007,40,NA
32007,41,NA
32007,42,NA
32007,43,NA
32007,44,NA
32007,45,NA
32007,46,NA
32008,1,NA
32008,2,NA
32008,3,NA
32008,4,NA
32008,5,NA
32008,6,NA
32008,7,NA
32008,8,NA
32008,9,NA
32008,10,NA
32008,11,NA
32008,12,NA
32008,13,NA
32008,14,NA
32008,15,NA
32008,16,NA
32008,17,NA
32008,18,NA
32008,19,NA
32008,20,NA
32008,21,NA
32008,22,NA
32008,23,NA
32008,24,NA
32008,25,NA
32008,26,NA
32008,27,NA
32008,28,NA
32008,29,NA
32008,30,NA
32008,31,NA
32008,32,NA
32008,33,NA
32008,34,NA
32008,35,NA
32008,36,NA
32008,37,NA
32008,38,NA
32008,39,NA
32008,40,NA
32008,41,NA
32008,42,NA
32008,43,NA
32008,44,NA
32008,45,NA
32008,46,NA
32009,1,NA
32009,2,NA
32009,3,NA
32009,4,NA
32009,5,NA
32009,6,NA
32009,7,NA
32009,8,NA
32009,9,NA
32009,10,NA
32009,11,NA
32009,12,NA
32009,13,NA
32009,14,NA
32009,15,NA
32009,16,NA
32009,17,NA
32009,18,NA
32009,19,NA
32009,20,NA
32009,21,NA
32009,22,NA
32009,23,NA
32009,24,NA
32009,25,NA
32009,26,NA
32009,27,NA
32009,28,NA
32009,29,NA
32009,30,NA
32009,31,NA
32009,32,NA
32009,33,NA
32009,34,NA
32009,35,NA
32009,36,NA
32009,37,NA
32009,38,NA
32009,39,NA
32009,40,NA
32009,41,NA
32009,42,NA
32009,43,NA
32009,44,NA
32009,45,NA
32009,46,NA
32010,1,NA
32010,2,NA
32010,3,NA
32010,4,NA
32010,5,NA
32010,6,NA
32010,7,NA
32010,8,NA
32010,9,NA
32010,10,NA
32010,11,NA
32010,12,NA
32010,13,NA
32010,14,NA
32010,15,NA
32010,16,NA
32010,17,NA
32010,18,NA
32010,19,NA
32010,20,NA
32010,21,NA
32010,22,NA
32010,23,NA
32010,24,NA
32010,25,NA
32010,26,NA
32010,27,NA
32010,28,NA
32010,29,NA
32010,30,NA
32010,31,NA
32010,32,NA
32010,33,NA
32010,34,NA
32010,35,NA
32010,36,NA
32010,37,NA
32010,38,NA
32010,39,NA
32010,40,NA
32010,41,NA
32010,42,NA
32010,43,NA
32010,44,NA
32010,45,NA
32010,46,NA
32011,1,NA
32011,2,NA
32011,3,NA
32011,4,NA
32011,5,NA
32011,6,NA
32011,7,NA
32011,8,NA
32011,9,NA
32011,10,NA
32011,11,NA
32011,12,NA
32011,13,NA
32011,14,NA
32011,15,NA
32011,16,NA
32011,17,NA
32011,18,NA
32011,19,NA
32011,20,NA
32011,21,NA
32011,22,NA
32011,23,NA
32011,24,NA
32011,25,NA
32011,26,NA
32011,27,NA
32011,28,NA
32011,29,NA
32011,30,NA
32011,31,NA
32011,32,NA
32011,33,NA
32011,34,NA
32011,35,NA
32011,36,NA
32011,37,NA
32011,38,NA
32011,39,NA
32011,40,NA
32011,41,NA
32011,42,NA
32011,43,NA
32011,44,NA
32011,45,NA
32011,46,NA
32012,1,NA
32012,2,NA
32012,3,NA
32012,4,NA
32012,5,NA
32012,6,NA
32012,7,NA
32012,8,NA
32012,9,NA
32012,10,NA
32012,11,NA
32012,12,NA
32012,13,NA
32012,14,NA
32012,15,NA
32012,16,NA
32012,17,NA
32012,18,NA
32012,19,NA
32012,20,NA
32012,21,NA
32012,22,NA
32012,23,NA
32012,24,NA
32012,25,NA
32012,26,NA
32012,27,NA
32012,28,NA
32012,29,NA
32012,30,NA
32012,31,NA
32012,32,NA
32012,33,NA
32012,34,NA
32012,35,NA
32012,36,NA
32012,37,NA
32012,38,NA
32012,39,NA
32012,40,NA
32012,41,NA
32012,42,NA
32012,43,NA
32012,44,NA
32012,45,NA
32012,46,NA
32013,1,NA
32013,2,NA
32013,3,NA
32013,4,NA
32013,5,NA
32013,6,NA
32013,7,NA
32013,8,NA
32013,9,NA
32013,10,NA
32013,11,NA
32013,12,NA
32013,13,NA
32013,14,NA
32013,15,NA
32013,16,NA
32013,17,NA
32013,18,NA
32013,19,NA
32013,20,NA
32013,21,NA
32013,22,NA
32013,23,NA
32013,24,NA
32013,25,NA
32013,26,NA
32013,27,NA
32013,28,NA
32013,29,NA
32013,30,NA
32013,31,NA
32013,32,NA
32013,33,NA
32013,34,NA
32013,35,NA
32013,36,NA
32013,37,NA
32013,38,NA
32013,39,NA
32013,40,NA
32013,41,NA
32013,42,NA
32013,43,NA
32013,44,NA
32013,45,NA
32013,46,NA
32014,1,NA
32014,2,NA
32014,3,NA
32014,4,NA
32014,5,NA
32014,6,NA
