ubicageo_f,capobg1,capobg2,capobg3,capobg4,capobg5,capobg6,capobg7,capobg8,capobg9,capobgne
21061,1400000,600000,500000,0,0,0,0,0,0,
21062,148508.11,3561.2,19827.8,0,0,0,0,0,0,
21063,100000,150000,50000,50000,25000,25000,20000,20000,0,
21064,1478381.12,728345.12,998734.12,0,0,0,0,0,0,
21065,1927152,19600,18386,0,0,0,0,0,0,
21066,0,195876.32,39319.05,0,430000,0,0,0,0,
21067,0,0,6650222.14,0,0,0,0,0,0,
21068,778385.06,0,0,0,0,0,0,0,0,
21069,1063023.83,2279686.07,178810.56,0,0,0,0,0,0,
21070,1656634,434386,75555,0,82058,0,0,0,0,
21071,6131730.31,3448836.76,450160.13,0,6012600,0,0,0,0,
21072,730588.23,0,0,0,0,0,0,0,0,
21073,1043571.83,356215.39,195111.19,0,0,0,0,0,0,
21074,20319294,7280000,2349000,0,850000,0,2971000,0,0,
21075,0,1120310.4,1989995,0,0,2310210.04,0,0,0,
21076,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21077,0,0,949014,0,0,0,0,0,0,
21078,0,0,8397206,0,0,0,0,0,0,
21079,0,31766,0,0,0,0,0,0,0,
21080,650350,0,0,0,0,0,0,0,0,
21081,0,0,0,0,0,0,0,0,0,
21082,920544,37688,0,0,0,0,0,0,0,
21083,0,642208.57,2961,0,0,0,0,0,0,
21084,1079971.33,0,0,0,0,0,0,0,0,
21085,21819815.62,254628.65,1700,0,343910.62,0,0,0,0,
21086,3200229.51,679705.78,535578.79,0,0,0,0,0,0,
21087,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21088,582537.61,0,582537.61,0,0,0,0,0,0,
21089,377821.32,209081.82,0,0,0,0,0,0,0,
21090,0,0,0,0,0,0,0,0,0,
21091,1974390.86,207316.11,2305.5,0,0,0,0,0,0,
21092,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21093,0,0,12086015,0,0,0,0,0,0,
21094,0,1931934.9,300699.54,0,5599,0,0,0,0,
21095,216000,631612.52,100000,0,0,0,0,0,0,
21096,0,0,450000,0,0,0,0,0,0,
21097,0,0,0,0,0,0,0,0,0,
21098,0,0,0,0,0,0,0,0,0,
21099,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21100,2067084.91,0,0,0,0,0,0,0,0,
21101,474674.26,0,0,0,0,0,0,0,0,
21102,1925000,485668.98,956357.01,121459.4,8120,0,0,0,0,
21103,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21104,0,0,0,0,0,0,0,0,0,
21105,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,882502.4
21106,0,0,0,0,0,0,0,0,0,
21107,0,0,1786000,0,0,0,0,0,0,
21108,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21109,3182108,0,0,0,0,0,0,0,0,
21110,NSS,NSS,0,0,0,0,0,0,0,
21111,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21112,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21113,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1654621.18
21114,0,81317638.17,62985329.87,8545054.16,94220522.58,0,0,0,0,
21115,0,4915598.71,0,0,0,0,0,0,0,
21116,1249200,986849.87,37917.24,0,821367,0,0,0,0,
21117,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2391000
21118,NSS,NSS,NSS,0,NSS,0,0,0,0,8894436.24
21119,50647319.06,17211210.67,16275588.84,364500,2420424.31,0,0,0,0,
21120,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21121,525739.59,480770.58,80944.86,0,0,0,0,0,0,
21122,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21123,431513.55,106309.45,0,0,0,0,0,0,0,
21124,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21125,2133080,0,0,0,0,0,0,316456,0,
21126,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,916399.22
21127,980802.4,488399.28,165469,0,0,0,0,0,0,
21128,1359217.23,0,1421613.07,0,0,0,0,0,0,
21129,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2035905.04
21130,2494320.68,0,0,0,0,0,0,0,0,
21131,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21132,40936900.45,1620321.61,5591311.6,5268741.4,336095.78,0,0,0,0,
21133,353912.54,35010.2,5259.5,0,0,0,0,0,0,
21134,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21135,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21136,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21137,1110000,44000,837097.53,0,10000,0,0,0,0,
21138,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2323879.14
21139,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21140,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21141,851905.65,0,0,0,0,0,0,0,0,
21142,3445630.18,445296.73,368658.48,0,0,0,0,0,0,
21143,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21144,1773980.49,0,0,0,0,0,0,0,0,
21145,1387985.94,383453.58,208300.67,0,1006039.26,0,0,431573.2,0,
21146,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21147,800000,407200,0,0,0,0,0,0,0,
21148,0,0,0,0,0,0,0,0,0,
21149,0,56518.92,108564.4,130527.5,0,0,0,0,0,
21150,1895525.69,244686.94,221020.4,0,0,0,0,0,0,
21151,0,3332930.8,0,0,0,0,0,0,0,
21152,0,0,0,0,0,0,0,0,0,
21153,2490736.55,2033245.12,166976.93,0,0,0,0,0,0,
21154,20497449.29,8073693.44,3232417.34,0,532146.93,0,0,0,0,
21155,1387777.5,132494.04,2870728.01,223492.7,0,0,0,0,0,
21156,65572740,15271943.76,3545455.75,25260,0,0,0,0,0,
21157,1216051.61,262964.66,2136866.68,414655.85,0,0,0,0,0,
21158,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21159,682622.02,697585.41,102477.25,125522.4,0,0,0,0,0,
21160,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21161,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21162,1786000,0,0,0,0,0,0,0,0,
21163,NSS,NSS,NSS,0,0,0,0,0,0,
21164,0,0,0,0,0,0,0,0,0,
21165,247056,0,0,0,0,0,0,0,0,
21166,0,0,0,0,0,0,0,0,0,
21167,2730000,220000,150000,0,0,0,0,500000,0,
21168,932572,0,0,0,0,0,0,0,0,
21169,0,0,0,0,0,0,0,0,0,
21170,336519.37,0,0,0,0,0,0,0,0,
21171,0,0,0,0,0,0,0,0,0,
21172,3184596,1059062.91,287667,0,0,0,0,0,0,
21173,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21174,33002066.17,8310573.28,8334002.97,3411464.56,213458.7,1196563.85,0,0,0,
21175,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21176,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21177,0,0,6414698.77,0,0,0,0,0,0,
21178,3199464.3,0,0,0,0,0,0,0,0,
21179,3201608.96,0,0,0,0,0,0,0,0,
21180,0,0,0,0,0,0,0,0,0,
21181,1188993.17,0,0,0,0,0,0,0,0,
21182,1659478.83,0,0,0,0,0,0,0,0,
21183,0,1231963.29,0,0,0,0,0,0,0,
21184,1245892.89,326221.46,37640.25,0,0,0,0,0,0,
21185,0,0,0,0,0,0,0,0,0,
21186,0,1837808.3,322046.31,0,281217.16,0,0,8484697.79,0,
21187,1637728.96,0,0,0,0,0,0,0,0,
21188,0,793832.87,962639.15,0,0,0,0,0,0,
21189,0,0,0,0,0,0,0,0,0,
21190,285000,37400,75504.81,0,0,0,0,0,0,
21191,340146.66,357775.12,56906,0,0,0,0,0,0,
21192,1883885.06,0,0,0,0,0,0,0,0,
21193,0,0,0,0,0,401524.32,0,0,0,
21194,2400797.66,442637.26,180534.35,0,1736000,0,0,0,0,
21195,NSS,337448.38,83372.96,0,0,0,0,0,0,
21196,270118.5,630276.5,900395,0,0,0,0,0,0,
21197,14917281.25,6284354.59,3223382.65,85087,8963,0,0,0,0,
21198,417328,334200,0,0,0,0,0,0,0,
21199,2780000,0,0,0,0,0,0,0,0,
21200,222092,1153502,3806,0,0,0,0,0,0,
21201,0,0,0,0,0,0,0,0,0,
21202,2200000,480000,520000,0,0,0,0,0,0,
21203,2664833,0,0,0,0,0,0,0,0,
21204,0,160520.8,1305000,259356.25,0,0,0,0,0,
21205,5796744,297125,742311,863606,0,0,0,0,0,
21206,0,0,0,0,0,0,0,0,0,
21207,7730653.67,1739707,3613549,0,294560,0,0,0,0,
21208,15070259.78,0,813555.56,76080,0,0,0,0,0,
21209,0,0,5665291.34,0,0,0,0,0,0,
21210,0,0,1880814,0,0,0,0,0,0,
21211,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21212,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21213,2525435.07,1338135.54,183291.27,442334.6,654008.13,0,0,0,0,
21214,NSS,NSS,NSS,986632,NSS,NSS,NSS,NSS,NSS,6049904.34
21215,0,0,1307057,0,0,0,0,0,0,
21216,1142937.08,31992.8,0,0,0,0,0,80234.8,0,
21217,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
22001,11813803.43,4915800.03,2607242.79,0,123732.8,0,0,0,0,
22002,0,0,0,0,0,0,0,0,0,
22003,6628462.09,1926242.51,865425.32,0,17597.2,0,0,0,0,
22004,23608491.71,5731954.34,10340074.43,940288.22,489428.36,0,0,0,0,
22005,22199054.28,183408.02,770060.34,0,4999,0,0,0,0,
22006,185691506.3,37947064.13,102056382.98,3174155.3,22813018.17,19955202.42,0,0,3824655.4,
22007,18084986.8,3609843.79,1581472.04,0,167804.94,0,0,0,0,
22008,19467370,4279494,11978306,0,1174372,0,0,0,0,
22009,15252535.17,3266594.14,242915.04,67191.65,18734,0,0,0,0,
22010,7310673.77,3277742.53,746580.7,0,0,0,0,0,0,
22011,122827472.45,26291413.86,25744262.06,1116000,48362667.02,0,0,0,0,
22012,47920314,8843204,3558709,1619521,2090322,0,0,0,0,
22013,6270024,2393395,2881221,0,0,0,0,0,0,
22014,539887048.25,64685297.57,186328585.46,4048000,94718324.51,0,0,0,14186276.83,
22015,4259749.82,904491.62,363355.14,545573.7,501998.95,0,0,0,0,
22016,114347254.54,16929286.58,9991182.04,8250327.72,11757562.56,0,0,0,0,
22017,27741288,5588262,10154649,31721,28235,0,0,0,0,
22018,14809841.57,1517716.66,534601.12,0,0,0,0,0,0,
23001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,33687313.66
23002,27531493.44,5160000.87,965174.34,0,0,0,0,0,0,
23003,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
23004,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,58184824.87
23005,458915167,60553761,17847657,2528090,2165163,0,0,0,0,
23006,27736893,315000,0,0,1870000,0,0,0,0,
23007,18879365,6098000,1333635,0,0,0,0,0,0,
23008,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,365528805.3
23009,0,5337540.5,1401007,0,346054.17,0,0,0,0,
23010,10684038,8583473,12372857,0,0,8973069,0,0,0,
23011,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
24001,2879471.37,692840.18,2977679.05,0,0,0,0,0,0,
24002,880391.85,0,92112.86,0,208685.44,0,0,0,0,
24003,2126395,9400,0,0,0,0,0,0,0,
24004,560283,73124,0,0,0,0,0,0,0,
24005,5449536.21,39212.64,2921261,0,0,0,0,0,0,
24006,96651.2,24162.8,0,0,0,0,0,0,0,
24007,2242823,0,0,0,0,0,0,0,0,
24008,2543582.65,901291.76,49528.64,4655904.1,0,0,0,0,0,
24009,1947921.15,664522.41,149443.39,0,0,0,0,0,0,
24010,6722865.05,4707881.24,277096.67,0,0,0,0,0,0,
24011,7634033.4,3099573.21,3395077.14,0,1187679.37,0,0,0,0,
24012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
24013,845407,2976949,1210216,0,1665560,0,0,0,0,
24014,2676571,317647,3105840,0,0,0,0,0,0,
24015,1945288,61700,799532,0,0,0,0,0,0,
24016,9202978,1173516,7936770,0,1043989,7667964,0,0,620547,
24017,5104322,0,0,0,0,0,0,0,0,
24018,2126395,9400,0,0,0,0,0,0,0,
24019,204643.84,187590.18,460448.65,0,0,0,0,0,0,
24020,3125635.09,551582.66,2390191.54,0,0,61286.96,0,0,0,
24021,3783452.79,1200000,0,0,0,0,0,0,0,
24022,0,0,0,0,0,0,0,0,0,
24023,2631152.3,0,2744212.64,0,0,0,0,0,0,
24024,24227367.06,4093272.29,18719823.38,0,0,0,0,0,0,
24025,3662526,1383005,7558100,0,159940.33,0,0,0,0,
24026,1262300,160200,0,0,0,0,0,0,0,
24027,1488851.96,162391.97,897445.74,0,552132.56,0,0,0,0,
24028,410705547,34709792,98344411,23139861,11596930,0,0,0,0,
24029,4772721,1095619,4044121,495210,0,2107999,0,0,0,
24030,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,1220484.33,2260000,65000,0,27550,0,0,0,0,
24032,7336160.46,0,0,0,0,0,0,0,0,
24033,1262066,0,2124309,0,0,0,0,0,0,
24034,0,0,0,0,0,0,0,0,0,
24035,0,1574742.77,0,0,0,0,0,0,0,
24036,6975998.16,1134381.33,50303.58,0,6990,0,0,0,0,
24037,18451556.63,1681438.31,13417477.41,0,0,0,0,0,0,
24038,0,0,0,0,0,0,0,0,0,
24039,2833624.17,0,0,0,0,0,0,0,0,
24040,0,0,0,0,0,0,0,0,0,
24041,2337148,76171,3391459,0,0,0,0,0,0,
24042,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24043,1152294.22,338081.28,487802.7,0,0,1095479,0,0,0,
24044,572156,430266,1367012,0,0,0,0,0,0,
24045,1746329.78,65000,0,0,0,0,0,0,0,
24046,690000,0,0,0,0,0,0,0,0,
24047,892142,456735,1378813,0,0,0,0,0,0,
24048,813486,33454,0,0,0,0,0,0,0,
24049,2678185,432942,0,0,0,0,0,0,0,
24050,8293374,1859259.99,190943.61,0,0,0,0,0,0,
24051,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
24052,259075.74,0,0,388613.62,0,0,0,0,0,
24053,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
24054,6873731.58,742385.4,8296313,0,0,0,0,0,0,
24055,3663976.5,724740.89,3478359,0,0,0,0,0,0,
24056,1733142,0,0,0,0,0,0,0,0,
24057,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24058,5887811.22,50800,0,0,1251647.48,2565513,0,0,0,
25001,231264713,63542329,24262685,17278056,146811,0,0,0,0,
25002,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,34000000
25003,5582739,1885182,7451326,2015478,0,0,0,0,2145559,
25004,10219688.8,1606073.58,803410.26,5701919.01,64774.92,0,0,0,0,
25005,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
25006,677189753.45,77161773.13,85419311.23,134977.83,17530000,0,0,0,0,
25007,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,278690535
25008,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,38000000
25009,16000000,4998881,3419000,4700000,1300000,4800000,1000000,600000,0,
25010,29371690,13435551,24489555,3658638,1698369,0,0,0,0,
25011,137911139.4,32061447.9,12219789.38,0,2457510.4,2271428.18,0,0,9594169.08,
25012,257178959.58,70577049.76,29498371.28,2623337,0,0,0,0,0,
25013,8511326.8,4186109.03,10941603.68,3675150.21,0,0,0,0,0,
25014,13898597,8718396,1999363,175000,56615,0,0,0,0,
25015,24630482.99,7285980.79,20135740.65,2135686.5,0,768304.4,0,0,0,
25016,8953612,2587631,0,2000000,414585,0,0,0,0,
25017,28547122,10989531,12188978,12456764,100300,0,0,0,0,
25018,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26002,37317199,3066000,1194482,0,0,0,0,0,0,
26003,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,21310718
26004,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26005,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,937100
26006,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26007,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,794190
26008,968268,215700,60000,0,2400,0,0,0,0,
26009,1055659,191700,60000,0,2400,0,0,0,0,
26010,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,870948
26011,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26013,1027206,310800,436200,NA,NA,NA,NA,NA,NA,
26014,1554120,810000,540000,0,6000,0,0,0,0,
26015,433731,280294.29,122849.71,0,0,0,0,0,0,
26016,0,0,0,4117148,0,0,0,0,0,
26017,47804227,11572302,5494145,137532,831884,0,0,0,0,
26018,191530788.76,47438000,0,0,0,0,0,0,0,
26019,27084883.68,4093299.97,954422.87,1287718.97,11500,0,0,0,0,
26020,14797225.62,2053368.29,5537723.79,737435.34,77747.48,3153999,0,0,364418.9,
26021,1313000,851000,372000,0,0,0,0,0,0,
26022,647719.09,293802.94,262097.76,0,0,0,0,0,0,
26023,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,5225274.31
26024,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26025,37220134.5,187852.6,1182196.49,5348163.46,42595,0,0,0,0,1690667.95
26026,18695490.39,1972808.41,590308.15,0,0,0,0,0,0,
26027,4836508.47,1190005.57,553114.88,450773.6,0,0,0,0,0,
26028,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26029,83438592,12501923,2942806,0,135522,0,0,0,0,
26030,422879907,70478716,70389458,1367920,11235558,0,0,0,1762237,
26031,675600,163538,16795,0,0,0,0,0,0,
26032,523999,294811,79095,0,0,0,0,0,0,
26033,39613877.43,6816216,1866378.57,14765277,163763,0,0,0,0,
26034,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26035,4189434,1808168,575522,0,735600,0,0,0,0,
26036,10909719.77,3385966.71,936547.23,54000,635197,0,0,0,388454.93,1000000
26037,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26038,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26039,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4244843.4
26040,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26041,6835340,1941120,987360,747427,0,0,0,0,0,
26042,82303059.07,16873470.57,2803363.36,0,0,0,0,0,14095365,
26043,155387536.54,20624586.09,15737918.59,268200,299576.33,0,0,0,0,
26044,370211,29997,0,0,0,0,0,0,0,
26045,976270,546000,112800,0,0,0,0,0,0,
26046,265687.02,184039.34,134689.23,0,6000,0,0,0,0,
26047,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,9500822
26048,45517494,5139951,5296279,26886,0,0,0,0,0,
26049,494096,788355,653822,0,0,0,0,0,244949,
26050,448331.85,771540.8,78356.79,0,0,0,0,0,0,
26051,1730301,729635,167422,0,1998,0,0,0,0,
26052,2281231,688104,358711,0,0,0,0,0,0,
26053,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26054,206347,218400,114000,0,0,0,0,0,0,
26055,85077056.73,40347950.52,11649030.56,485300,32076,0,0,0,0,
26056,3541217,1220000,460000,50000,0,0,0,0,0,
26057,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26058,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,11198436.96
26059,896000,298678,102000,0,100000,0,0,0,0,
26060,1775099.5,591699.83,1177399.67,0,6000,0,0,0,0,
26061,649648.96,511033.33,313052.94,0,0,0,0,0,0,
26062,177424,830880,42600,0,1200,0,0,0,0,
26063,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26064,326548,189645,117780,0,0,0,0,0,0,
26065,498644.35,261010.81,181183.24,0,0,0,0,0,0,
26066,924476,238953,111334,0,0,0,0,0,0,
26067,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26068,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26069,1804116,1124880,1451364,0,0,0,0,0,0,
26070,5267415.91,1662319.09,733699.72,274600.56,0,0,0,0,0,4397951.72
26071,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26072,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
27001,39209365.89,8108787.73,341231.13,0,172131.24,0,0,0,0,
27002,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,168271202.86
27003,62525767.69,8783283.14,1413589.63,0,0,0,0,0,0,
27004,NA,NA,NA,NA,NA,NA,NA,NA,NA,
27005,112971846.13,5237617.5,3726781.6,1354080,374596.77,0,0,0,0,
27006,74185063,7248671,2165809,0,330569,0,0,0,0,
27007,21217472.51,4316146.08,691020.91,0,9392,0,0,0,0,
27008,110370427.72,10955284.93,4646395.89,0,0,0,0,0,0,
27009,36732154.55,4920983.35,2025483.77,0,287984.5,0,0,0,0,
27010,51087107.41,11089586.01,1120887.21,0,0,0,0,0,0,
27011,156791914.52,18585977.58,13084264.37,34870946.92,3288846.79,48612354.64,0,3937714.6,0,
27012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,117064272.91
27013,81158864.56,9178060.83,1642534.98,0,0,0,0,0,0,
27014,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,82763666.98
27015,25879783.99,6500858.04,1445697.25,0,0,0,0,0,0,
27016,50728356.31,5226842.13,270608.47,0,0,0,0,0,0,
27017,24535126.85,5134570.49,1120222.68,0,0,0,0,0,0,
28001,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28002,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28004,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28005,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28006,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28007,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28008,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28009,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28010,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28011,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28012,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28013,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28014,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28015,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28016,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28017,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28018,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28019,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28020,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28021,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28022,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28023,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28024,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28025,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28026,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28027,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28028,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28029,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28030,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28031,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28032,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28033,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28034,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28035,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28036,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28037,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28038,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28039,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28040,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28041,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28042,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28043,NA,NA,NA,NA,NA,NA,NA,NA,NA,
29001,3050546.91,1280500.99,3368857.22,0,0,0,0,0,0,
29002,4053785.3,1790375.33,2134234.23,0,1118240,0,0,0,0,
29003,2209931.76,903686.06,1476729.3,0,0,0,0,0,0,
29004,4318102.96,1509750.73,2243925.74,0,0,395.4,0,0,0,
29005,288031.37,591665.34,1041848.54,0,1613,0,0,54512920.18,0,
29006,16759912.63,1963222.56,717298.15,0,507433,0,0,0,0,
29007,3874626.48,2184328,1520542.05,0,0,201453.45,0,0,0,
29008,2730686.95,819631.96,4608851.89,0,0,2794878.7,0,0,0,
29009,7101789,3229815.12,5617454.6,0,0,0,0,0,0,
29010,16323607.68,5817857.34,1040192.51,0,5292622.6,2790184.09,0,0,0,
29011,957792.54,610481.47,544249.85,0,41180,0,0,0,0,
29012,2005747,899051.04,2476570.57,78891.6,733900,164284.49,0,0,0,
29013,30119215.6,7507782.51,1601033.52,0,1963891.2,0,0,0,0,
29014,3709757.17,1836663.79,158363.84,0,254253.58,0,0,0,0,
29015,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,23578197
29016,3673570.89,519627.28,1342913.52,0,173979.68,0,0,0,0,
29017,3189722.34,1004297.54,4614099.99,0,0,0,0,0,0,
29018,3665410.02,1754945.9,2578226.7,2692,2736856.76,15276,0,1197644.51,0,
29019,4947129.39,1666835,492558.27,0,130577.47,536221.69,0,0,0,
29020,3487886.99,2645789.6,598153.89,0,0,0,0,0,0,
29021,6349498.55,2035453.76,3089971.48,0,559195.9,0,0,0,0,
29022,2098940.7,454656.64,1880046.36,0,0,269709.06,0,0,0,
29023,5361909,952646.27,4458889.86,0,1780386.23,0,0,0,0,
29024,4882234.49,2483100.81,4818413.24,0,0,0,0,0,0,
29025,15556911.11,6267395.87,3640752.53,8700,3524400.88,0,0,0,0,
29026,3745548.91,1916664.02,773928.34,0,1587280.45,99292.81,0,0,0,
29027,1848783.16,448064.5,6426465.11,0,0,560905.53,0,0,0,
29028,4506719,2193453,885337.84,0,6380,364074,0,0,0,
29029,4577947,982000,2496041,0,850577,93201,0,0,0,
29030,4141139.99,1300501,4760068,0,0,229686,0,0,0,
29031,7666680,2887380.63,1358818.93,5618,2607853.5,0,0,0,0,
29032,2799845,832543,977502.5,0,0,0,0,0,0,
29033,23567228.3,2103730.3,1173895.93,2188.2,651920,0,0,0,0,
29034,6539644.93,2365985.22,5781451.79,0,1855104.61,157328.66,0,0,0,
29035,1889384,708791,1465776,0,67048,202365,0,0,0,
